일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,7.86.05.04.63.22.22.02.21.10.90.90.60.70.50.70.71.20.72.43.43.83.52.22.0,7.8,2.5,0.5
02,1.41.41.11.41.91.41.31.41.62.93.34.14.43.52.83.02.33.01.21.62.21.51.20.6,4.4,2.1,0.6
03,1.02.02.13.00.81.62.01.61.40.91.21.51.61.00.71.00.71.04.93.82.32.20.51.1,4.9,1.7,0.5
04,1.01.20.30.20.70.50.70.50.51.42.20.80.90.92.62.92.52.90.60.51.92.61.52.4,2.9,1.3,0.2
05,1.60.73.06.69.58.65.68.63.44.46.06.06.25.96.76.76.06.76.16.45.64.02.81.2,9.5,5.1,0.7
06,1.70.70.40.90.80.60.60.61.22.93.01.41.61.61.92.02.22.02.0,3.0,1.4,0.4
07,1.62.01.11.01.01.85.25.45.24.94.14.34.42.42.7,6.5,3.2,1.0
08,3.13.32.62.62.42.61.72.64.15.25.73.83.44.46.36.84.16.81.42.31.90.61.71.0,6.8,3.1,0.6
09,0.91.81.92.41.81.52.01.51.51.51.62.24.35.23.25.13.55.15.13.83.74.82.55.5,7.0,3.1,0.9
10,5.92.92.12.41.54.60.84.64.94.16.05.54.92.43.55.54.05.52.92.72.72.01.50.9,6.0,3.4,0.8
11,0.71.51.41.31.30.75.40.76.56.74.26.78.18.69.610.010.510.010.39.69.13.53.53.2,10.5,5.8,0.7
12,6.42.13.910.211.210.97.210.93.84.15.13.75.06.37.411.811.411.82.63.92.82.91.11.4,11.8,5.6,1.1
13,1.82.71.71.51.41.51.41.51.11.42.33.54.03.04.57.26.27.26.77.47.87.28.58.6,8.6,4.1,1.1
14,4.66.510.811.011.811.58.211.55.14.13.73.63.94.67.011.611.511.69.79.19.310.08.46.3,11.8,7.7,3.3
15,4.07.38.18.310.29.97.69.93.23.63.43.03.23.35.68.08.08.06.07.97.25.45.33.3,10.2,6.0,3.0
16,1.50.80.91.00.90.90.70.91.61.31.32.11.72.12.28.36.08.34.53.91.41.10.70.5,8.3,2.0,0.5
17,1.11.81.52.00.81.21.41.21.92.12.61.51.71.50.90.71.80.73.22.51.33.44.03.7,4.0,1.9,0.7
18,4.94.22.22.72.84.02.94.02.91.71.31.00.92.01.71.61.91.66.95.77.07.77.97.1,7.9,3.7,0.9
19,7.67.59.39.47.36.36.06.35.66.06.35.14.84.73.63.02.23.01.61.91.40.31.00.9,9.4,4.6,0.3
20,0.10.30.31.00.80.61.10.61.71.51.92.02.62.51.20.71.10.70.80.70.50.91.20.9,2.6,1.1,0.1
21,0.40.51.10.80.80.91.20.93.34.64.64.03.53.83.65.65.35.64.75.14.32.92.51.2,5.6,3.0,0.4
22,1.03.61.61.01.02.33.42.31.31.50.80.80.40.90.60.91.30.91.20.50.61.11.51.6,3.6,1.3,0.4
23,1.21.30.70.60.91.40.61.41.31.31.41.91.91.84.85.56.55.52.04.20.91.12.71.3,6.5,2.0,0.6
24,0.91.11.20.60.91.21.11.23.32.33.95.54.41.62.11.42.91.42.71.21.81.20.81.7,5.5,2.0,0.6
25,0.61.00.40.60.71.81.31.81.21.21.20.80.41.11.91.42.31.40.51.31.50.40.40.5,2.4,1.1,0.4
26,0.91.10.90.81.00.60.70.61.21.62.32.01.22.62.42.32.12.30.91.21.11.20.61.0,2.6,1.4,0.6
27,0.71.41.31.71.10.70.50.73.33.33.43.13.44.04.34.44.24.44.4,4.4,2.7,0.5
28,3.13.43.32.92.91.91.30.51.31.71.11.11.62.12.2,3.4,2.0,0.5
29,2.42.52.24.94.93.84.03.83.12.63.03.33.54.14.14.14.84.15.13.14.23.93.33.0,5.1,3.7,2.2
30,2.72.63.62.33.51.20.91.21.11.82.13.33.24.04.83.01.83.01.11.01.22.21.71.0,4.8,2.2,0.9
31,0.70.80.90.91.62.01.82.03.54.14.93.74.03.95.45.75.75.74.73.82.62.11.42.4,5.7,3.1,0.7
TOTAL,2.42.42.53.03.03.02.53.02.62.83.12.93.03.13.54.44.24.43.63.63.32.92.62.4,6.2,3.0,0.8
