일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,6.56.65.65.45.35.45.15.43.71.91.22.01.60.91.42.94.02.91.81.60.81.10.70.6,6.6,3.0,0.6
02,0.81.11.41.00.80.60.70.60.81.02.32.02.32.44.36.26.06.23.75.36.26.15.34.1,6.2,2.9,0.6
03,4.25.15.94.93.93.84.73.83.23.94.14.14.74.04.64.44.84.44.14.03.32.11.60.8,5.9,3.9,0.8
04,0.71.02.03.13.43.52.03.51.81.21.21.62.52.72.63.84.43.83.23.03.33.22.44.7,4.7,2.7,0.7
05,3.93.63.65.14.13.01.73.01.21.40.80.90.50.72.42.01.32.02.31.73.12.61.92.1,5.1,2.2,0.5
06,1.10.80.20.72.64.84.54.85.05.55.64.93.52.91.81.40.81.41.52.83.73.63.83.6,5.6,2.9,0.2
07,3.31.82.01.91.90.91.00.92.02.93.44.14.03.63.01.83.51.84.33.62.82.12.52.0,4.9,2.7,0.9
08,1.71.61.81.21.41.41.21.41.81.40.51.63.44.35.53.81.73.80.80.80.50.50.20.5,5.5,1.7,0.2
09,0.20.50.90.70.40.71.30.74.02.83.93.11.71.71.61.01.11.01.51.50.40.21.02.8,4.0,1.5,0.2
10,1.30.91.61.11.31.71.81.72.72.93.13.02.12.02.62.12.32.12.65.12.52.42.11.3,5.1,2.2,0.9
11,2.10.82.01.34.13.80.53.81.40.81.42.02.31.91.31.11.41.14.63.93.92.30.80.5,4.6,2.0,0.5
12,0.70.80.71.02.11.40.71.41.41.31.41.11.01.11.50.70.90.71.41.22.11.11.40.9,2.1,1.2,0.7
13,1.70.50.90.81.62.81.22.81.00.60.81.11.61.30.91.51.91.51.51.20.91.21.21.9,2.8,1.3,0.5
14,2.62.72.31.61.91.11.01.10.91.11.41.62.51.31.81.71.61.71.51.51.21.51.62.0,2.7,1.6,0.6
15,0.60.90.61.11.00.60.30.60.70.71.31.11.01.62.12.93.22.94.24.13.22.51.91.3,4.2,1.7,0.3
16,1.60.51.01.00.70.60.80.61.41.31.11.01.11.31.41.21.61.22.12.10.50.40.50.2,2.8,1.1,0.2
17,1.10.50.20.30.30.60.80.61.62.61.61.50.91.32.53.52.73.50.60.80.30.51.01.3,3.5,1.2,0.2
18,1.31.10.60.50.30.10.40.10.51.11.22.31.82.12.12.92.42.93.12.93.44.23.43.7,4.2,1.9,0.1
19,4.43.33.42.72.00.80.40.82.73.34.67.67.58.17.56.25.56.22.62.22.13.95.24.4,8.1,4.0,0.4
20,4.54.15.75.24.34.05.24.06.95.66.66.05.96.86.02.01.72.01.31.92.01.11.36.9,6.9,4.3,0.8
21,7.47.36.37.19.48.06.18.05.33.64.84.24.94.95.36.36.56.35.66.25.95.34.94.5,9.4,5.9,3.6
22,4.54.84.64.65.05.34.45.34.85.05.46.56.96.05.85.66.55.67.16.76.05.34.64.6,7.1,5.5,4.4
23,3.63.43.32.81.91.50.91.51.41.31.40.91.01.01.51.73.11.75.23.62.02.11.01.4,5.2,2.2,0.9
24,1.31.81.91.32.02.72.72.74.65.34.85.35.55.36.06.96.76.96.34.51.40.90.70.8,6.9,3.7,0.7
25,0.82.51.21.16.26.06.76.05.85.85.96.16.35.91.80.81.60.83.10.90.91.21.60.4,6.7,3.5,0.4
26,0.40.71.24.86.77.24.87.22.42.72.52.42.42.94.58.37.98.38.35.04.16.17.48.9,8.9,4.7,0.4
27,8.59.49.69.99.88.98.68.98.89.08.47.77.77.14.74.46.44.46.12.01.51.61.71.6,9.9,6.6,1.5
28,4.56.36.37.97.68.55.98.53.23.13.74.44.25.76.211.110.211.18.97.77.27.06.81.5,11.1,6.3,1.5
29,1.32.61.81.10.90.81.10.81.52.63.43.23.43.86.011.711.511.710.29.78.07.98.910.3,11.7,5.2,0.8
30,5.85.67.46.77.27.86.47.81.80.81.15.51.41.01.01.16.41.17.88.88.17.57.47.8,9.6,5.4,0.8
TOTAL,2.72.82.92.93.33.32.83.32.82.73.03.33.23.23.33.74.03.73.93.53.02.92.82.9,6.1,3.2,0.8
