일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,25.025.125.225.325.625.825.825.825.024.924.824.824.824.924.925.025.125.025.625.525.124.624.524.5,25.8,25.1,24.5
02,24.524.524.624.724.925.425.525.425.024.424.324.324.224.224.324.424.524.424.825.024.824.223.623.6,25.5,24.6,23.6
03,23.523.623.723.824.224.624.924.624.823.922.922.822.822.822.822.923.022.923.323.623.723.522.822.5,24.9,23.5,22.5
04,22.522.522.522.622.923.323.823.324.123.922.422.322.322.222.222.021.922.022.022.122.122.222.222.1,24.1,22.6,21.9
05,22.122.122.122.122.122.122.222.123.022.922.322.322.322.222.021.921.921.922.122.122.222.322.322.3,23.0,22.2,21.9
06,22.322.222.322.322.322.322.322.322.422.422.422.422.422.422.422.322.422.322.422.422.522.422.522.5,22.5,22.4,22.2
07,22.522.622.622.622.622.622.622.622.722.622.622.622.722.622.522.522.522.522.422.422.422.522.522.5,22.7,22.6,22.4
08,22.522.522.522.522.522.522.522.522.522.522.522.522.522.522.522.522.522.522.522.522.422.422.422.5,22.5,22.5,22.4
09,22.622.622.622.622.622.522.322.522.222.322.522.622.622.722.722.622.422.622.022.022.022.022.022.1,22.7,22.4,22.0
10,22.222.422.622.522.522.422.322.422.122.222.222.422.522.522.622.522.422.522.122.122.222.222.222.2,22.6,22.3,22.1
11,22.222.222.322.322.322.322.322.322.322.322.322.322.422.422.422.522.522.522.422.422.422.422.422.4,22.5,22.4,22.2
12,22.422.522.522.622.622.622.622.622.622.622.622.622.622.722.722.722.722.722.722.722.622.622.622.7,22.7,22.6,22.4
13,22.722.722.822.822.822.822.922.822.822.722.722.822.822.822.922.923.022.922.922.922.822.822.822.8,23.0,22.8,22.7
14,22.822.822.822.923.023.023.023.022.922.822.822.822.922.922.923.023.123.023.123.022.922.922.922.9,23.1,22.9,22.8
15,22.923.023.023.123.223.323.223.322.922.922.822.822.822.923.023.023.223.023.223.122.922.922.922.9,23.3,23.0,22.8
16,22.922.923.023.123.323.323.323.322.922.922.822.822.822.822.922.923.022.923.223.223.022.922.922.9,23.3,23.0,22.8
17,22.922.922.923.023.223.323.423.323.022.922.822.822.722.722.722.722.822.723.023.222.922.922.922.9,23.4,22.9,22.7
18,22.922.922.922.923.023.223.423.223.122.922.922.922.922.922.922.922.922.922.923.023.023.022.822.8,23.4,23.0,22.8
19,22.822.822.822.923.023.123.323.123.223.022.822.822.822.822.822.722.822.722.822.922.822.622.622.6,23.4,22.9,22.6
20,22.622.622.522.422.322.322.322.323.022.622.622.622.622.622.622.622.622.622.622.622.622.622.622.5,23.0,22.6,22.3
21,22.422.322.422.422.522.622.622.622.722.722.622.422.422.322.322.322.222.322.022.122.122.122.222.2,22.7,22.4,22.0
22,22.222.222.222.222.222.222.222.222.322.422.422.422.322.322.422.322.322.322.322.322.422.422.422.5,22.5,22.3,22.2
23,22.422.422.422.422.422.422.422.422.522.522.422.522.422.422.422.522.522.522.522.622.522.522.522.5,22.6,22.5,22.4
24,22.622.522.522.522.522.422.422.422.422.522.522.622.622.522.522.422.322.422.322.322.322.322.322.3,22.6,22.4,22.2
25,22.422.522.522.422.422.222.122.222.222.222.222.422.522.422.422.422.422.422.222.222.322.322.322.3,22.5,22.3,22.1
26,22.322.422.422.522.422.322.122.322.122.122.122.122.222.422.522.622.522.622.122.122.122.122.222.2,22.6,22.3,22.1
27,22.222.222.422.622.622.422.122.422.122.122.122.122.122.222.322.522.522.522.021.921.921.921.921.9,22.6,22.2,21.9
28,22.022.022.222.422.522.422.122.422.022.022.022.022.022.022.122.222.522.222.322.022.022.022.022.0,22.5,22.1,22.0
29,22.022.122.122.422.522.422.322.422.022.022.022.022.022.022.022.122.322.122.322.122.022.022.022.0,22.5,22.1,22.0
30,22.022.022.122.222.422.322.322.322.022.021.922.022.022.022.022.022.122.022.322.222.021.921.921.9,22.4,22.1,21.9
31,21.921.921.922.122.222.322.222.321.921.821.821.821.721.621.521.521.521.521.521.621.621.621.621.6,22.3,21.8,21.5
TOTAL,22.622.622.722.722.822.922.922.922.822.722.622.622.622.622.622.622.622.622.622.622.622.522.522.5,23.1,22.7,22.4
