일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,2.52.51.31.61.81.91.91.92.93.64.95.64.85.05.56.65.86.65.34.94.44.13.42.9,6.6,3.8,1.3
02,3.12.52.83.52.92.93.02.94.04.03.63.84.85.46.46.06.06.03.83.42.92.72.82.2,6.4,3.8,2.2
03,2.31.92.22.42.62.32.82.34.44.44.45.24.64.64.84.44.24.44.64.23.62.63.63.6,5.2,3.6,1.9
04,3.73.33.33.93.83.73.33.73.74.34.14.44.14.04.14.15.24.15.14.63.53.23.13.3,5.2,3.9,3.1
05,3.43.53.23.22.52.93.02.93.43.83.73.03.43.83.73.03.03.02.10.70.60.60.40.4,3.8,2.6,0.4
06,0.40.60.50.40.50.81.00.80.91.01.70.91.11.13.54.24.24.2,4.2,1.6,0.4
07,0.51.31.61.21.21.01.20.81.20.91.31.61.83.55.0,5.0,1.6,0.5
08,6.06.14.41.33.33.52.93.52.01.93.53.63.12.53.83.23.83.25.12.42.53.53.33.2,6.1,3.3,1.3
09,3.53.61.82.62.93.52.63.52.55.46.25.85.45.83.54.55.24.51.81.71.82.02.03.3,6.2,3.4,1.7
10,6.79.39.38.89.28.28.08.210.210.810.99.911.612.311.39.88.99.89.58.76.94.64.75.9,12.3,8.9,4.6
11,4.43.82.72.32.13.44.53.44.64.86.07.88.38.810.110.98.710.98.46.25.13.93.32.8,10.9,5.7,2.1
12,2.52.41.82.43.02.92.52.92.43.84.24.33.83.32.72.82.72.81.71.41.71.11.10.4,4.3,2.4,0.4
13,0.40.80.40.30.30.20.50.21.52.82.82.72.34.23.43.33.53.34.64.11.52.31.70.9,4.6,2.1,0.2
14,1.12.31.81.71.81.72.11.73.84.34.95.96.86.67.16.56.66.55.24.52.92.51.91.7,7.1,3.8,1.1
15,1.71.71.61.81.71.41.41.42.62.52.71.50.80.81.31.11.61.12.83.63.64.03.63.5,4.0,2.1,0.8
16,3.92.52.72.62.12.42.02.42.72.21.21.42.32.32.22.42.32.41.51.51.71.41.92.8,3.9,2.2,1.2
17,1.30.80.80.81.50.70.60.70.51.31.10.90.81.51.72.71.52.73.52.92.41.51.71.7,3.5,1.5,0.5
18,1.01.01.10.61.12.01.42.02.03.53.63.73.64.14.85.35.55.33.83.22.11.01.11.4,5.5,2.7,0.6
19,1.01.01.30.81.30.60.30.61.01.21.31.61.91.81.81.11.01.10.80.60.70.90.80.9,1.9,1.1,0.3
20,1.20.90.50.60.40.30.90.32.01.50.92.03.43.22.33.03.43.02.41.91.91.61.61.0,3.4,1.7,0.3
21,0.50.80.40.42.01.51.71.51.01.31.01.61.82.21.01.31.91.30.72.22.11.01.00.8,2.2,1.3,0.4
22,0.90.71.41.01.81.81.01.81.30.80.80.81.71.61.61.21.41.21.30.81.50.80.70.7,1.8,1.2,0.7
23,0.90.70.60.70.61.11.41.12.41.42.51.21.01.41.71.31.41.30.71.11.80.71.00.8,5.5,1.4,0.6
24,1.11.21.40.81.92.30.92.30.31.52.53.33.54.35.36.77.56.77.36.64.33.23.13.4,7.5,3.3,0.3
25,3.13.12.82.52.02.02.02.01.52.72.42.52.02.22.22.22.12.22.51.91.32.01.92.7,3.1,2.2,0.8
26,2.92.82.52.12.41.10.61.10.50.61.21.11.00.91.1,2.9,1.4,0.3
27,1.31.82.94.85.26.26.76.36.74.73.72.91.62.43.4,6.7,4.0,1.3
28,2.12.74.63.33.21.61.11.61.21.02.61.74.14.14.44.15.04.14.14.33.12.32.13.0,5.0,3.0,1.0
29,1.71.40.91.40.51.21.81.20.91.32.13.11.92.32.63.33.93.31.71.21.30.40.40.9,3.9,1.6,0.4
30,1.00.80.40.82.62.61.12.60.93.53.04.03.62.42.41.62.71.63.92.42.10.70.80.8,4.4,2.1,0.4
31,3.22.21.62.22.10.90.80.91.41.61.33.02.62.72.72.42.32.41.50.91.71.41.41.8,3.2,1.8,0.5
TOTAL,2.32.32.12.02.22.12.02.12.42.73.03.23.43.63.73.93.93.93.53.02.52.12.12.2,5.0,2.7,1.0
