일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,14.714.714.714.714.714.814.814.814.814.814.814.814.814.814.814.814.814.814.914.914.914.914.914.8,14.9,14.8,14.7
02,14.814.814.814.814.814.914.914.914.814.814.814.814.814.714.614.614.614.614.614.714.714.714.714.7,14.9,14.7,14.6
03,14.614.614.514.614.614.614.614.614.714.714.714.714.614.514.514.514.514.514.514.614.614.614.514.5,14.7,14.6,14.5
04,14.514.514.514.514.614.514.614.514.714.714.714.714.714.714.514.514.514.514.514.614.814.814.814.9,14.9,14.6,14.5
05,14.714.514.614.614.614.714.714.714.914.814.814.914.914.914.814.714.614.714.614.914.914.914.914.9,14.9,14.8,14.5
06,14.814.814.614.614.714.714.714.714.914.914.914.915.015.015.014.914.714.914.715.015.015.014.915.0,15.0,14.8,14.6
07,15.015.014.814.714.814.914.814.915.015.015.015.015.015.015.014.914.814.914.714.915.115.115.115.1,15.1,14.9,14.7
08,15.115.215.215.114.915.015.015.015.115.115.115.115.215.215.115.115.015.115.015.015.215.215.215.2,15.2,15.1,14.9
09,15.215.215.215.215.015.115.115.115.215.315.315.315.315.315.315.415.415.415.215.315.315.315.315.3,15.4,15.2,15.0
10,15.315.315.315.315.415.415.315.415.415.315.315.315.315.315.315.415.415.415.415.415.415.515.515.5,15.5,15.4,15.3
11,15.515.515.515.515.515.515.515.515.515.515.515.615.515.515.515.515.515.515.715.715.715.715.715.7,15.7,15.6,15.5
12,15.715.715.615.615.615.615.615.615.615.615.615.615.615.615.615.615.615.615.615.615.515.515.415.4,15.7,15.6,15.4
13,15.415.415.415.415.415.415.415.415.315.415.415.415.415.415.415.415.415.415.415.315.315.315.415.4,15.5,15.4,15.3
14,15.415.415.415.415.415.415.415.415.415.315.215.315.315.415.415.415.315.415.315.215.215.215.215.2,15.4,15.3,15.2
15,15.315.415.415.415.315.415.415.415.415.315.315.315.415.415.415.415.415.415.415.515.415.215.215.3,15.5,15.4,15.2
16,15.315.315.415.315.415.315.415.315.315.315.315.315.315.315.315.315.315.315.415.415.415.415.415.4,15.4,15.3,15.3
17,15.415.415.415.415.415.415.415.415.415.415.415.415.415.415.415.415.315.415.415.415.415.415.315.3,15.4,15.4,15.3
18,15.315.315.315.315.415.415.415.415.415.415.415.415.415.415.315.315.315.315.315.415.415.415.315.3,15.4,15.4,15.3
19,15.315.215.215.215.315.315.415.315.415.415.315.415.415.415.315.215.215.215.315.315.315.415.415.3,15.4,15.3,15.2
20,15.315.215.115.215.215.215.315.215.315.315.215.315.315.315.315.315.115.315.215.315.315.315.315.3,15.3,15.3,15.1
21,15.315.315.315.215.115.215.215.215.315.315.315.315.315.315.315.215.115.215.215.315.315.315.315.3,15.3,15.3,15.1
22,15.315.315.315.315.215.115.115.115.315.315.315.215.315.315.315.315.215.315.215.315.315.315.315.3,15.3,15.3,15.1
23,15.315.415.415.315.315.215.215.215.315.415.315.315.415.415.415.415.315.415.315.315.315.415.415.3,15.4,15.3,15.2
24,15.315.315.315.315.315.215.215.215.215.315.315.215.215.215.215.215.215.215.215.215.215.215.215.2,15.3,15.2,15.2
25,15.215.215.215.215.315.215.215.215.215.315.315.315.315.315.315.315.315.315.215.215.215.315.315.3,15.3,15.3,15.2
26,15.315.315.315.315.315.315.315.315.315.315.315.315.415.415.315.415.415.415.315.315.215.215.415.4,15.4,15.3,15.2
27,15.415.415.315.315.315.315.315.315.315.415.315.415.415.415.315.415.415.415.315.415.415.415.415.4,15.4,15.4,15.3
28,15.515.515.415.415.415.415.315.415.415.315.315.315.415.315.415.315.315.315.415.515.515.515.515.5,15.5,15.4,15.3
29,15.515.515.515.515.515.515.515.515.515.515.515.515.515.515.515.515.515.515.615.715.715.715.715.7,15.7,15.6,15.5
30,15.715.715.715.715.715.715.715.715.715.715.715.715.715.715.715.715.715.715.715.815.715.815.715.8,15.8,15.7,15.7
31,15.815.815.815.815.815.815.815.815.815.815.815.815.815.815.815.915.915.915.915.916.016.016.016.0,16.0,15.9,15.8
TOTAL,15.215.215.215.215.215.215.215.215.215.215.215.215.315.215.215.215.215.215.215.315.315.315.315.3,15.3,15.2,15.1
