일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,2.22.72.02.02.32.51.92.52.43.13.03.12.52.52.43.03.23.03.83.53.11.22.01.3,3.8,2.6,1.2
02,2.02.33.43.82.82.62.72.62.42.21.91.71.81.62.01.71.61.71.61.31.11.00.81.1,3.8,2.0,0.8
03,1.10.70.61.51.92.12.42.13.24.84.23.74.54.24.95.14.85.13.23.02.14.13.82.3,5.1,3.1,0.6
04,1.51.61.41.00.71.00.61.00.60.70.60.91.10.91.93.03.03.02.92.93.23.03.12.9,3.2,1.7,0.6
05,3.54.76.25.34.85.05.15.03.02.73.74.45.55.85.55.45.35.43.84.24.83.93.33.4,6.2,4.5,2.7
06,2.02.12.32.62.11.83.01.82.00.90.91.31.81.71.93.02.43.01.31.60.92.23.22.9,3.2,2.0,0.9
07,1.21.00.90.90.80.40.40.40.60.50.81.02.21.71.51.71.21.72.31.21.03.54.12.2,4.1,1.4,0.4
08,5.14.36.48.98.55.14.95.13.45.76.04.85.26.16.66.25.26.25.15.63.73.23.63.5,8.9,5.3,3.2
09,3.43.22.32.74.64.85.04.83.53.93.72.62.01.41.01.72.51.74.04.23.74.84.63.1,5.0,3.3,1.0
10,3.13.34.24.75.24.14.34.14.03.02.83.22.82.12.52.22.32.22.61.81.01.10.80.3,5.2,2.9,0.3
11,1.20.70.70.60.70.60.70.62.54.54.95.66.36.26.46.96.36.93.71.91.81.71.71.6,6.9,3.1,0.6
12,1.31.51.92.62.52.31.42.31.93.34.24.14.34.94.54.13.94.13.61.61.61.91.40.7,4.9,2.7,0.7
13,1.01.41.92.21.71.82.21.81.61.92.61.82.51.92.82.72.42.72.11.60.60.50.70.6,3.2,1.8,0.5
14,0.61.01.00.81.62.11.52.11.72.22.83.53.54.56.54.55.34.54.75.16.05.82.55.2,6.5,3.3,0.6
15,4.54.84.94.64.54.44.04.43.83.33.43.73.53.84.03.83.93.83.73.43.32.92.52.5,4.9,3.8,2.5
16,2.63.22.73.23.13.12.73.12.83.43.23.63.73.83.83.74.23.74.03.93.83.53.13.0,4.3,3.4,2.6
17,2.72.73.02.82.73.03.13.03.12.52.52.53.03.03.33.23.23.23.03.33.12.92.72.8,3.8,3.0,2.5
18,2.52.72.52.32.71.61.31.61.60.81.71.41.71.21.41.31.41.32.01.80.70.60.91.1,2.7,1.6,0.6
19,1.11.82.61.91.40.80.70.80.51.01.01.22.42.83.33.53.93.52.72.62.11.82.42.7,3.9,2.0,0.5
20,2.24.46.04.05.25.15.25.13.94.83.53.53.33.87.08.17.38.17.47.47.37.06.87.5,8.1,5.5,2.2
21,6.86.35.86.66.45.24.45.22.51.51.21.22.04.25.65.95.15.94.44.23.63.63.83.1,6.8,4.2,1.2
22,2.93.02.32.32.01.00.61.01.30.90.91.51.82.02.11.92.01.91.21.31.92.22.22.6,3.0,1.8,0.6
23,2.22.01.50.90.90.91.00.91.01.41.11.01.01.41.71.11.01.11.00.90.80.70.40.8,2.2,1.1,0.4
24,1.10.30.30.60.70.60.50.60.51.01.11.01.21.21.01.11.91.11.31.00.80.70.31.6,1.9,0.9,0.3
25,1.00.20.70.30.40.40.30.40.10.30.71.31.72.83.13.02.33.02.41.71.72.32.12.0,3.1,1.4,0.1
26,1.92.32.42.72.72.51.92.52.31.34.65.15.86.46.77.37.67.36.55.75.76.06.36.1,7.6,4.5,1.3
27,5.65.14.33.33.54.34.34.35.05.35.45.15.46.16.65.46.05.45.45.24.03.02.51.6,6.6,4.7,1.6
28,2.62.72.52.02.52.41.92.40.90.91.41.62.22.52.72.22.62.23.52.41.41.71.51.0,3.5,2.0,0.8
29,1.11.61.61.00.80.80.60.81.21.91.91.51.61.71.61.11.21.11.21.10.80.50.51.9,2.1,1.3,0.5
30,2.01.11.30.61.00.40.40.40.51.92.42.42.02.12.51.92.21.91.40.70.50.80.20.7,2.5,1.3,0.2
31,1.22.61.71.81.40.80.50.80.30.61.21.22.12.93.02.82.92.82.91.41.31.10.70.9,3.1,1.6,0.2
TOTAL,2.42.52.62.62.62.42.22.42.12.32.62.62.93.13.53.53.53.53.22.82.52.62.42.3,4.5,2.7,1.0
