일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,16.116.116.016.116.116.116.016.116.016.016.016.016.016.016.016.016.016.016.016.016.016.016.016.0,16.1,16.0,16.0
02,16.016.016.016.016.016.016.016.016.016.016.016.016.016.016.016.016.016.015.915.915.915.915.915.9,16.0,16.0,15.9
03,15.915.915.915.915.915.915.815.915.815.815.815.815.815.815.815.815.715.815.815.715.715.715.715.8,15.9,15.8,15.7
04,15.815.815.815.815.715.715.715.715.615.715.715.715.715.715.715.815.715.815.715.715.715.715.715.7,15.8,15.7,15.6
05,15.715.715.715.715.715.715.715.715.615.615.615.615.715.715.715.815.715.815.715.715.715.715.815.8,15.8,15.7,15.6
06,15.815.915.815.815.815.815.815.815.915.915.915.915.915.915.815.915.915.915.915.916.015.915.915.9,16.0,15.9,15.8
07,15.916.016.015.915.915.915.915.916.016.015.915.916.016.016.016.015.916.016.016.016.116.016.016.0,16.1,16.0,15.9
08,16.016.016.016.016.015.915.915.916.016.015.916.016.016.016.016.015.916.015.915.916.016.016.016.0,16.0,16.0,15.9
09,16.016.016.016.016.015.915.915.915.916.015.916.016.016.016.016.116.216.116.016.116.116.116.116.0,16.2,16.0,15.9
10,16.016.016.016.016.016.016.016.016.116.116.116.116.116.116.116.116.116.116.116.116.216.216.216.2,16.2,16.1,16.0
11,16.216.216.216.216.216.216.216.216.216.316.216.216.216.216.216.316.416.316.516.516.616.616.616.6,16.6,16.3,16.2
12,16.616.616.616.616.616.616.616.616.616.616.616.616.616.616.616.616.616.616.716.816.816.816.816.7,16.8,16.6,16.6
13,16.716.716.616.616.616.616.616.616.616.616.616.616.616.616.616.616.616.616.616.616.616.716.716.7,16.7,16.6,16.6
14,16.716.716.716.716.716.716.716.716.716.616.616.716.616.616.716.716.616.716.716.716.716.616.616.6,16.7,16.7,16.6
15,16.616.616.616.616.616.616.516.616.516.616.616.616.616.516.616.616.616.616.616.716.716.716.716.7,16.7,16.6,16.5
16,16.616.616.716.616.616.616.716.616.616.516.616.616.616.616.616.616.616.616.616.716.616.716.716.7,16.7,16.6,16.5
17,16.516.516.616.616.616.616.516.616.516.516.516.516.516.616.516.516.516.516.716.716.616.616.616.7,16.7,16.6,16.5
18,16.716.616.616.516.516.616.616.616.516.516.516.616.516.616.616.516.716.516.816.916.916.917.016.9,17.0,16.7,16.5
19,16.916.916.916.916.916.916.916.916.916.916.916.916.916.916.916.916.916.916.916.916.916.816.816.8,16.9,16.9,16.8
20,16.816.916.916.916.916.917.016.916.916.916.816.816.916.916.916.916.916.916.916.916.916.816.917.0,17.0,16.9,16.8
21,17.016.916.916.916.916.916.916.917.017.016.916.916.916.916.916.916.916.917.017.017.016.916.916.9,17.0,16.9,16.9
22,16.916.916.917.017.016.916.916.916.916.916.916.916.916.916.916.916.916.916.916.816.816.816.816.8,17.0,16.9,16.8
23,16.716.716.716.716.716.716.716.716.716.716.716.716.716.716.816.816.816.816.816.816.716.716.716.7,16.8,16.7,16.7
24,16.716.716.716.716.616.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.616.616.616.6,16.8,16.7,16.6
25,16.616.616.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.716.6,16.7,16.7,16.6
26,16.616.616.616.616.616.716.716.716.716.716.616.616.616.616.516.516.516.516.616.616.716.716.716.6,16.7,16.6,16.5
27,16.616.716.716.716.716.616.516.616.516.516.416.416.516.516.516.516.516.516.616.616.616.616.616.6,16.7,16.6,16.4
28,16.616.616.616.616.616.616.616.616.616.716.616.616.616.616.616.716.716.716.816.916.916.916.916.9,16.9,16.7,16.6
29,16.816.816.716.816.816.816.816.816.816.816.816.816.916.916.917.017.017.017.117.117.117.117.117.1,17.1,16.9,16.7
30,17.117.117.117.117.117.117.017.117.017.017.017.017.017.017.017.017.117.017.217.317.317.317.317.2,17.3,17.1,17.0
TOTAL,16.416.416.416.416.416.416.416.416.416.416.416.416.416.416.416.416.416.416.516.516.516.516.516.5,16.6,16.5,16.4
