일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,5.26.87.36.27.27.55.37.54.35.53.72.61.92.01.71.31.11.31.10.70.70.80.70.7,7.5,3.3,0.7
02,0.70.70.50.50.80.80.50.80.70.90.91.71.41.71.73.55.13.51.32.52.32.13.52.7,5.1,1.7,0.5
03,3.62.91.61.22.41.10.71.10.71.30.90.80.91.01.51.81.91.81.51.22.72.52.52.3,3.6,1.6,0.6
04,2.72.12.02.61.93.11.23.11.61.94.66.110.97.36.35.67.75.66.86.03.71.51.61.6,10.9,4.0,0.9
05,2.02.22.92.72.33.12.53.13.22.71.61.82.12.03.86.13.26.12.84.76.16.86.14.8,6.8,3.3,1.6
06,4.23.57.79.210.87.98.07.96.56.96.76.15.54.43.54.04.34.01.62.62.23.56.97.3,10.8,5.6,1.6
07,6.86.77.27.67.17.07.37.07.17.17.79.19.28.38.24.64.44.64.84.13.13.54.43.7,9.2,6.3,3.1
08,1.71.74.04.32.61.91.41.91.32.32.62.21.81.71.72.12.72.11.01.42.02.51.81.8,4.3,2.1,0.9
09,1.30.70.20.40.51.11.21.11.90.90.92.12.41.81.92.53.72.53.43.83.83.02.62.1,4.0,2.0,0.2
10,2.42.22.62.82.21.81.31.81.63.13.12.52.93.63.34.04.94.04.94.53.63.12.61.9,4.9,2.9,1.0
11,1.31.30.50.60.90.90.60.92.34.25.26.56.56.77.37.26.37.25.53.52.01.30.51.3,7.3,3.3,0.5
12,2.02.63.02.73.14.13.14.11.81.21.82.13.12.11.11.11.61.10.50.51.63.92.21.0,4.1,2.1,0.5
13,1.70.62.42.72.14.14.14.12.22.73.53.03.32.23.12.92.52.91.71.00.51.12.02.6,4.1,2.4,0.5
14,2.11.81.71.40.70.40.40.41.21.72.32.22.83.32.42.41.82.41.00.71.00.40.10.5,3.3,1.4,0.1
15,1.20.60.90.92.12.31.32.31.80.92.33.61.83.11.63.32.83.30.60.90.40.30.61.7,3.6,1.5,0.3
16,0.50.60.20.60.70.50.50.51.82.22.22.12.02.12.01.41.81.42.53.12.52.32.12.1,3.1,1.6,0.2
17,1.21.51.10.30.41.21.71.20.71.20.81.51.31.01.21.71.51.71.52.41.41.92.01.9,2.4,1.3,0.3
18,2.53.24.34.63.53.95.13.97.46.75.18.18.28.18.28.78.68.78.89.39.610.08.48.1,10.0,6.9,2.5
19,7.26.46.65.33.62.81.32.80.20.30.50.80.61.11.12.32.22.30.50.51.72.61.92.2,7.2,2.2,0.2
20,1.12.02.41.91.41.11.11.11.82.62.93.13.13.11.71.32.21.33.23.02.93.12.62.3,3.2,2.3,1.1
21,2.62.12.83.02.92.33.32.33.62.61.83.45.73.63.04.44.04.42.43.02.52.02.52.8,5.7,3.0,1.8
22,4.85.44.74.44.33.73.63.72.11.81.52.02.21.10.91.32.11.35.02.82.02.92.51.9,5.4,2.9,0.9
23,2.72.62.62.32.21.82.01.82.83.83.13.14.54.45.25.15.25.14.84.13.84.42.71.0,5.2,3.4,1.0
24,1.73.63.41.70.90.50.40.50.50.81.11.21.42.62.50.91.00.92.64.33.43.02.82.1,4.3,1.8,0.4
25,0.80.40.50.62.11.61.71.62.14.04.04.83.75.03.62.72.12.70.94.42.71.33.32.2,5.0,2.4,0.4
26,1.60.70.20.70.71.21.21.20.91.41.31.02.21.11.22.82.82.81.21.11.71.71.51.6,2.8,1.4,0.2
27,1.31.52.61.20.81.20.71.22.12.41.12.24.25.25.54.92.34.92.80.93.72.21.10.7,5.5,2.3,0.7
28,0.80.50.51.10.70.91.20.91.01.42.00.71.61.71.42.31.32.31.82.31.51.30.60.7,2.3,1.2,0.5
29,1.00.81.42.21.80.51.80.52.21.81.91.82.81.85.36.66.46.62.34.76.50.82.43.4,6.6,2.8,0.5
30,2.10.71.94.11.40.50.60.51.31.41.41.92.12.95.35.35.95.35.85.96.15.14.76.2,6.2,3.3,0.5
31,6.16.97.47.16.46.24.96.25.96.56.66.87.07.47.98.99.28.96.96.35.24.95.56.3,9.2,6.6,3.7
TOTAL,2.52.42.82.82.62.52.22.52.42.72.73.13.53.33.43.63.63.63.03.13.02.82.72.6,5.6,2.9,0.9
