일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.71.21.81.70.64.03.64.01.21.21.11.62.55.36.95.04.15.04.54.44.95.45.75.3,6.9,3.3,0.6
02,5.36.26.46.97.96.97.56.95.85.15.15.04.95.15.25.14.85.14.03.43.13.13.74.1,7.9,5.2,3.1
03,2.92.31.81.81.42.01.32.01.21.41.31.31.71.61.11.21.21.22.02.01.91.82.02.0,2.9,1.7,1.1
04,1.91.91.91.71.31.31.31.31.40.81.31.21.51.01.21.41.61.41.10.60.30.40.50.8,1.9,1.2,0.3
05,1.30.70.30.30.20.30.40.30.40.50.91.12.64.14.54.23.64.22.91.51.11.92.21.7,4.5,1.7,0.2
06,1.21.41.81.81.11.00.41.00.30.50.61.02.86.07.97.67.57.66.61.80.90.90.80.5,7.9,2.6,0.3
07,0.20.20.30.70.80.60.50.60.50.71.52.53.43.32.74.810.24.82.61.70.60.40.60.3,10.2,2.0,0.2
08,0.40.40.50.10.20.80.80.80.81.10.70.90.82.33.53.43.13.42.52.01.41.20.80.3,3.5,1.2,0.1
09,0.60.70.70.60.60.91.00.91.11.31.11.77.18.77.87.35.87.35.86.14.93.22.94.2,8.7,3.3,0.5
10,3.01.10.81.73.42.41.52.40.50.71.01.71.41.22.11.81.41.81.71.21.51.60.90.1,3.4,1.5,0.1
11,0.40.90.30.51.30.51.40.51.50.31.32.83.42.11.73.53.53.52.40.70.51.51.60.5,3.8,1.6,0.3
12,0.30.70.70.61.91.00.91.01.02.63.98.58.98.07.67.37.07.39.59.88.88.58.89.0,9.8,5.2,0.3
13,9.69.67.97.66.96.15.96.13.93.52.92.11.41.72.22.83.32.83.53.81.81.32.21.6,9.6,4.1,1.3
14,1.00.70.90.90.81.10.81.12.61.71.61.11.11.00.90.80.80.81.00.60.71.91.50.6,2.6,1.1,0.6
15,1.41.10.90.81.10.90.90.90.90.60.70.90.81.82.52.12.22.12.71.50.60.42.32.2,2.8,1.4,0.4
16,3.03.13.63.12.72.52.42.53.22.92.21.91.52.02.31.71.21.71.51.21.22.01.20.5,3.6,2.2,0.5
17,0.30.10.40.41.11.40.61.40.92.45.65.56.67.05.44.33.54.33.32.73.12.65.75.5,7.0,3.0,0.1
18,3.43.01.32.23.43.44.13.43.33.33.94.44.33.54.54.14.74.12.92.94.24.12.92.1,4.7,3.5,1.3
19,2.12.12.22.72.32.42.42.42.11.82.01.82.22.02.01.31.41.31.61.21.21.61.71.7,2.7,1.9,1.2
20,1.51.00.60.40.80.40.50.40.91.82.11.71.20.81.21.61.01.61.01.01.30.80.41.0,2.1,1.0,0.4
21,1.93.92.20.41.63.03.23.05.94.94.75.23.44.85.15.25.25.25.25.24.64.35.24.9,5.9,4.2,0.4
22,4.55.24.85.25.65.35.45.33.55.35.15.45.33.81.81.40.91.42.73.74.24.75.65.4,5.6,4.2,0.9
23,3.72.00.51.73.12.21.32.21.91.73.04.15.56.46.87.37.27.36.46.35.85.95.24.1,7.3,4.2,0.5
24,3.33.95.03.82.51.72.01.73.42.72.62.82.52.33.53.22.03.22.52.71.31.23.74.4,5.0,2.8,1.2
25,4.34.35.26.46.66.24.86.23.25.34.94.54.94.54.64.65.54.66.05.84.53.11.51.6,6.6,4.6,1.5
26,1.72.03.92.61.33.64.33.62.72.72.82.93.94.95.15.64.05.63.73.43.03.13.42.9,5.6,3.4,1.3
27,3.52.72.02.72.73.32.73.32.42.72.42.73.13.63.94.13.84.13.93.43.13.22.22.2,4.1,3.0,2.0
28,2.12.20.81.61.62.22.22.21.71.81.61.71.91.51.81.51.41.51.82.22.42.12.32.4,2.4,1.8,0.8
29,2.22.02.22.22.32.11.62.10.72.31.92.01.51.11.11.51.31.51.50.50.71.00.50.3,2.3,1.4,0.3
30,0.20.10.30.30.50.70.70.71.92.43.74.34.55.25.15.35.45.34.82.91.40.50.80.2,6.2,2.4,0.1
31,0.50.92.32.32.22.11.82.11.21.00.80.91.42.21.51.11.11.10.70.70.30.50.40.2,2.3,1.2,0.2
TOTAL,2.22.22.12.12.22.32.22.32.02.22.42.83.23.53.73.63.53.63.32.82.42.42.52.3,5.2,2.6,0.7
