일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.52.10.91.10.70.80.50.80.91.21.21.62.41.12.43.93.13.93.01.42.11.60.90.6,3.9,1.6,0.5
02,2.41.10.50.51.11.51.31.51.94.21.41.72.22.01.81.50.71.52.92.93.22.72.31.2,4.2,1.8,0.5
03,2.43.82.70.91.10.60.90.61.20.91.52.03.04.53.32.61.52.61.41.92.02.11.82.0,4.5,1.9,0.5
04,1.51.41.61.51.82.02.72.03.34.55.55.05.35.25.24.83.94.84.03.02.31.41.11.4,5.5,3.1,1.1
05,1.31.81.41.41.81.92.31.91.03.24.34.64.64.74.64.13.04.12.21.71.21.01.20.7,4.7,2.4,0.7
06,0.71.31.81.72.11.20.71.21.21.71.21.42.42.92.93.53.93.53.02.31.22.01.60.9,3.9,1.9,0.4
07,0.61.71.41.92.02.01.92.02.84.64.64.44.25.04.94.23.94.23.82.00.81.11.31.7,5.0,2.8,0.6
08,2.02.92.72.02.01.83.71.82.23.63.63.54.13.62.82.93.12.92.01.31.00.81.41.4,4.1,2.5,0.8
09,1.42.12.02.01.01.20.91.21.00.71.11.62.32.02.42.42.12.42.41.91.01.00.90.7,2.5,1.5,0.5
10,0.80.70.70.90.60.70.70.70.61.32.94.55.25.25.04.74.64.73.82.71.51.31.01.1,5.2,2.3,0.5
11,1.31.10.91.81.11.40.91.40.50.71.41.01.01.41.82.52.72.52.82.52.31.31.21.2,2.9,1.5,0.3
12,0.80.20.90.40.60.50.70.51.42.22.92.84.24.63.62.92.72.93.51.50.91.30.80.6,4.6,1.8,0.2
13,0.61.11.61.01.00.60.80.60.71.42.02.52.51.22.62.82.72.81.30.61.64.94.32.8,4.9,1.8,0.4
14,1.91.00.92.02.40.90.90.91.21.21.01.62.21.21.72.84.22.84.73.02.53.65.04.5,5.0,2.3,0.7
15,4.04.74.80.61.41.60.91.60.80.61.11.22.01.31.41.20.81.20.70.71.30.60.40.5,4.8,1.4,0.4
16,0.30.60.40.51.81.20.91.21.01.41.61.50.92.14.64.34.44.31.11.61.00.30.30.9,4.6,1.4,0.3
17,0.41.01.30.81.10.90.90.94.80.91.10.91.62.11.82.23.02.21.70.91.41.71.71.7,4.8,1.5,0.4
18,2.51.01.20.41.01.61.51.61.31.30.70.81.01.01.31.21.41.21.01.21.31.81.72.1,2.5,1.2,0.4
19,2.02.02.42.52.72.52.02.50.71.82.71.51.41.41.32.41.02.40.91.00.70.50.70.9,2.7,1.5,0.5
20,0.80.40.41.31.40.80.40.80.51.21.11.11.11.54.66.97.46.97.47.27.27.99.413.0,13.0,3.8,0.4
21,13.313.712.810.810.110.310.210.39.59.39.08.17.98.27.36.56.06.54.54.03.71.83.13.4,13.7,7.9,1.8
22,4.02.21.93.13.02.93.22.92.01.92.02.02.11.71.51.40.91.40.70.60.30.40.70.4,4.0,1.8,0.3
23,1.21.61.52.82.52.63.22.62.84.84.85.04.85.25.45.56.15.57.06.26.66.67.17.0,7.1,4.5,1.2
24,6.75.85.66.15.35.75.75.75.76.77.18.08.38.37.87.87.47.87.77.67.06.35.45.0,8.3,6.7,5.0
25,5.34.44.75.95.65.65.45.64.15.15.66.26.56.46.56.96.76.94.84.42.11.81.30.4,6.9,4.9,0.4
26,0.50.70.81.31.30.60.80.61.74.75.94.93.85.05.55.35.35.35.14.04.64.23.73.9,5.9,3.3,0.5
27,3.94.23.64.15.15.14.15.13.34.34.34.54.24.55.25.25.45.23.93.63.42.62.32.7,5.4,4.0,2.3
28,3.23.53.93.83.63.83.53.83.43.53.13.12.82.72.42.63.42.63.73.42.82.62.93.1,3.9,3.2,2.0
29,2.11.82.02.11.91.60.51.60.72.01.91.52.02.31.92.21.32.21.51.51.21.51.91.8,2.3,1.6,0.5
30,2.01.82.12.62.32.01.02.01.41.71.51.80.81.41.32.22.22.21.62.62.62.83.22.9,3.2,2.0,0.8
TOTAL,2.42.42.32.32.32.22.12.22.12.82.93.03.23.33.53.63.53.63.12.62.42.32.32.3,5.1,2.7,0.8
