일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,14.014.014.014.014.014.114.214.114.314.314.314.314.314.314.414.414.414.414.414.414.414.414.414.4,14.4,14.3,14.0
02,14.414.314.314.314.314.314.314.314.414.414.414.414.414.414.314.314.314.314.314.414.414.414.314.4,14.4,14.4,14.3
03,14.414.414.414.414.414.414.414.414.414.514.414.514.414.414.414.314.414.314.414.414.414.514.514.4,14.5,14.4,14.3
04,14.414.414.314.314.314.414.414.414.514.514.514.514.514.514.414.314.314.314.414.414.414.514.514.4,14.5,14.4,14.3
05,14.414.414.414.314.414.414.414.414.614.614.514.514.614.614.614.514.314.514.314.414.614.614.614.6,14.6,14.5,14.3
06,14.614.614.514.414.414.514.514.514.714.714.614.714.714.714.714.614.614.614.514.514.614.714.714.7,14.7,14.6,14.4
07,14.614.614.614.614.614.614.614.614.714.714.714.714.614.614.714.714.714.714.714.714.714.814.714.7,14.8,14.7,14.6
08,14.714.714.714.814.714.714.714.714.714.814.814.814.714.714.714.714.814.714.714.814.814.814.814.8,14.8,14.7,14.7
09,14.814.814.814.814.714.714.714.714.814.814.814.914.814.814.814.814.814.814.714.614.714.714.714.7,14.9,14.8,14.6
10,14.714.714.614.614.714.714.714.714.714.714.714.814.814.814.814.814.814.814.714.614.714.714.814.8,14.8,14.7,14.6
11,14.814.814.714.814.814.814.714.814.714.714.714.814.814.814.814.814.814.814.614.714.714.714.714.7,14.8,14.7,14.6
12,14.814.814.814.814.814.814.714.814.714.714.714.814.814.814.814.814.814.814.814.714.714.614.714.7,14.8,14.8,14.6
13,14.714.714.714.714.714.714.714.714.714.714.714.714.714.714.714.714.814.714.714.714.714.714.714.7,14.8,14.7,14.7
14,14.714.714.714.714.714.714.714.714.614.714.714.714.714.714.714.714.714.714.614.614.614.614.614.6,14.7,14.7,14.6
15,14.614.714.714.714.714.714.714.714.714.714.614.614.614.614.614.614.614.614.614.614.614.614.514.5,14.7,14.6,14.5
16,14.614.614.614.614.714.714.714.714.714.714.714.714.614.614.514.614.614.614.614.614.614.614.614.6,14.7,14.6,14.5
17,14.514.514.614.614.614.714.814.714.814.714.714.814.814.814.514.514.514.514.714.714.714.714.814.8,14.8,14.7,14.5
18,14.614.514.514.514.514.614.814.614.814.814.814.814.814.814.714.714.714.714.714.814.714.714.714.7,14.8,14.7,14.5
19,14.714.714.614.514.614.614.714.614.814.814.814.814.814.714.614.614.614.614.714.714.714.714.714.7,14.8,14.7,14.5
20,14.714.714.614.514.614.714.714.714.814.814.814.814.814.814.814.714.514.714.614.714.814.814.814.8,14.8,14.7,14.5
21,14.814.814.614.614.614.614.614.614.714.714.714.714.714.614.614.614.614.614.614.614.714.714.714.7,14.8,14.7,14.6
22,14.714.614.614.614.614.614.614.614.714.714.714.614.614.614.614.614.614.614.514.614.614.714.714.7,14.7,14.6,14.5
23,14.614.614.614.614.614.514.514.514.614.614.614.614.614.614.614.614.614.614.514.614.614.614.614.6,14.6,14.6,14.5
24,14.614.514.514.614.614.514.514.514.514.614.614.614.614.614.614.514.514.514.514.514.514.614.614.6,14.6,14.6,14.5
25,14.614.614.514.514.514.514.514.514.514.514.514.514.514.514.514.514.514.514.414.414.414.414.414.4,14.6,14.5,14.4
26,14.514.514.514.514.514.414.414.414.414.514.514.514.514.514.514.514.514.514.414.414.414.414.414.4,14.5,14.5,14.4
27,14.414.414.514.414.414.414.414.414.314.314.314.314.414.414.314.314.414.314.414.514.514.514.514.5,14.5,14.4,14.3
28,14.514.514.514.514.514.514.514.514.514.514.514.514.514.514.514.514.614.514.714.714.714.814.814.7,14.8,14.6,14.5
TOTAL,14.614.614.614.514.514.614.614.614.614.614.614.614.614.614.614.614.614.614.614.614.614.614.614.6,14.7,14.6,14.5
