어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)전복,완도,4미,kg,4.1,1,"150,000","105,000","127,000"
(활)전복,완도,16/17미,kg,915.2,1,"22,000","13,000","19,600"
(활)전복,완도,30미,kg,"1,146.9",1,"17,000","10,000","13,800"
(활)전복,완도,13/14미,kg,"1,954.5",1,"32,500","17,000","22,500"
(활)전복,완도,22/23미,kg,54.9,1,"17,000","16,000","16,400"
(활)전복,완도,40미,kg,410.4,1,"12,000","5,000","9,600"
(활)전복,완도,9/10미,kg,"1,153.6",1,"32,000","22,000","29,100"
(활)전복,완도,14/15미,kg,"1,217",1,"23,000","16,000","22,100"
(활)전복,완도,11미,kg,11.2,1,"21,000","21,000","21,000"
(활)전복,완도,17/18미,kg,"1,821.7",1,"22,000","12,000","20,000"
(활)전복,완도,6/7미,kg,984.2,1,"77,000","35,000","42,600"
(활)전복,완도,중,S/P,605,1,"28,000","14,000","19,800"
(활)전복,완도,14미,kg,79.2,1,"23,000","22,000","22,400"
(활)전복,완도,25/30미,kg,325.3,1,"16,000","8,000","12,300"
(활)전복,완도,15미,kg,358,1,"22,000","20,000","21,300"
(활)전복,완도,30/40미,kg,23.1,1,"11,000","11,000","11,000"
(활)전복,완도,25미,kg,959.7,1,"19,000","10,000","14,600"
(활)전복,완도,20/21미,kg,406.3,1,"19,000","11,000","17,300"
(활)전복,완도,30/35미,kg,241.2,1,"13,000","10,000","11,900"
(활)전복,완도,5미,kg,17.1,1,"105,000","48,000","67,600"
(활)전복,완도,18/19미,kg,215,1,"21,000","16,000","20,000"
(활)전복,완도,16미,kg,45.5,1,"20,000","18,000","19,200"
(활)전복,호주,3/4미,kg,14,1,"70,000","70,000","70,000"
(활)전복,완도,중,kg,"11,122.4",1,"40,000","1,000","16,800"
(활)전복,완도,50/60미,kg,138.5,1,"7,000","5,000","5,800"
(활)전복,완도,12미,kg,133.8,1,"25,000","19,000","21,400"
(활)전복,완도,35/40미,kg,222,1,"13,000","8,000","10,800"
(활)전복,완도,4/5미,kg,44.4,1,"122,000","40,000","57,300"
(활)전복,완도,8/9미,kg,"2,541.6",1,"65,000","23,000","32,800"
(활)전복,완도,9미,kg,228,1,"45,000","22,000","32,700"
(활)전복,완도,8미,kg,170.7,1,"61,000","22,000","36,000"
(활)전복,완도,35미,kg,172.2,1,"15,000","3,000","6,000"
(활)전복,완도,23/24미,kg,77.2,1,"16,000","11,000","14,400"
(활)전복,완도,11/12미,kg,"2,200.1",1,"32,000","20,000","24,300"
(활)전복,완도,40/45미,kg,77.4,1,"12,000","7,000","9,800"
(활)전복,완도,24미,kg,22.6,1,"17,000","17,000","17,000"
(활)전복,완도,24/25미,kg,90.9,1,"20,000","12,000","15,800"
(활)전복,호주,3미,kg,10.5,1,"65,000","60,000","63,000"
(활)전복,완도,17미,kg,132.5,1,"21,000","20,000","20,200"
(활)전복,완도,10미,kg,388,1,"55,000","20,000","28,400"
(활)전복,완도,3/4미,kg,32.6,1,"85,000","80,000","83,500"
(활)전복,완도,7미,kg,35.4,1,"77,000","33,000","38,800"
(활)전복,완도,18미,kg,195.1,1,"20,000","16,000","19,100"
(활)전복,완도,13미,kg,120.8,1,"22,000","19,000","21,500"
(활)전복,완도,7/8미,kg,"2,410",1,"46,000","23,000","37,000"
(활)전복,완도,50미,kg,292.3,1,"10,000","5,000","6,900"
(활)전복,완도,21/22미,kg,267,1,"19,000","14,000","16,900"
(활)전복,완도,소,kg,304.2,1,"8,000","4,000","5,900"
(활)전복,호주,중,kg,13.6,1,"65,000","60,000","62,300"
(활)전복,속초,중,S/P,58.5,1,"5,000","5,000","5,000"
(활)전복,완도,5/6미,kg,418.7,1,"60,000","36,000","50,200"
(활)전복,완도,12/13미,kg,"2,588.4",1,"28,000","18,000","23,300"
(활)전복,완도,45/50미,kg,73.7,1,"7,000","5,000","6,600"
(활)전복,완도,10/11미,kg,"2,572.6",1,"33,000","21,000","25,800"
(활)전복,완도,15/16미,kg,"1,493.7",1,"23,000","15,000","20,600"
(활)전복,완도,6미,kg,14,1,"88,000","41,000","53,100"
(활)전복,완도,20미,kg,638.7,1,"22,000","15,000","19,600"
(활)전복,완도,22미,kg,625.7,1,"19,000","13,000","17,000"
(활)전복,완도,40/50미,kg,96.5,1,"9,000","7,000","8,400"
(활)전복,완도,60미,kg,46.3,1,"4,000","4,000","4,000"
(활)전복,완도,19/20미,kg,"1,031.3",1,"21,000","14,000","19,300"
(냉)전복,완도,중,S/P,162.3,1,"6,000","2,000","3,600"
(냉)전복,완도,중소,S/P,109,1,"3,000","2,000","2,600"
(냉)전복,완도,중,kg,60,1,"4,000","3,000","3,700"
