어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)전복,완도,4미,kg,11.4,1,"120,000","86,000","104,000"
(활)전복,완도,20/21미,kg,116.3,1,"24,000","14,000","18,900"
(활)전복,완도,25미,kg,579.1,1,"23,000","16,000","20,700"
(활)전복,태안,18/19미,kg,21.2,1,"17,500","17,500","17,500"
(활)전복,완도,18/19미,box,34.3,1,"26,000","25,000","25,700"
(활)전복,완도,16/17미,box,77.5,1,"24,000","15,000","20,600"
(활)전복,완도,30/40미,kg,"1,492.3",1,"17,000","10,000","12,500"
(활)전복,군산,12미,kg,10.9,1,"23,000","23,000","23,000"
(활)전복,완도,15미,kg,437.7,1,"24,000","17,000","21,500"
(활)전복,마산,6미,box,1.1,1,"43,000","43,000","43,000"
(활)전복,완도,25/30미,kg,"1,840",1,"24,000","10,000","14,900"
(활)전복,진도,7미,kg,2.8,1,"55,000","55,000","55,000"
(활)전복,완도,14미,kg,778,1,"25,000","17,000","22,600"
(활)전복,진도,4미,kg,4,1,"122,000","122,000","122,000"
(활)전복,완도,6/7미,kg,77.4,1,"87,000","36,000","56,100"
(활)전복,완도,17/18미,kg,"2,872.1",1,"60,000","15,000","22,300"
(활)전복,완도,11미,kg,205.1,1,"45,000","25,000","29,200"
(활)전복,완도,14/15미,kg,"2,143.3",1,"35,000","18,000","23,800"
(활)전복,완도,9/10미,kg,978.3,1,"67,000","20,000","35,700"
(활)전복,태안,22미,kg,98.7,1,"14,000","14,000","14,000"
(활)전복,완도,40미,kg,442.3,1,"17,000","9,000","12,500"
(활)전복,완도,22/23미,kg,80.6,1,"22,000","19,000","19,800"
(활)전복,마산,4미,box,1.1,1,"53,000","53,000","53,000"
(활)전복,완도,14미,box,22.8,1,"25,000","25,000","25,000"
(활)전복,완도,12/13미,box,44.7,1,"28,000","28,000","28,000"
(활)전복,완도,30/35미,kg,149.2,1,"25,000","15,500","21,000"
(활)전복,완도,9미,kg,393.2,1,"65,000","14,000","41,400"
(활)전복,완도,8/9미,kg,"1,683.4",1,"58,100","23,000","41,400"
(활)전복,완도,60/80,kg,23.5,1,"6,000","6,000","6,000"
(활)전복,완도,4/5미,kg,39.6,1,"115,000","55,000","72,300"
(활)전복,진도,11/12미,kg,2,1,"33,000","33,000","33,000"
(활)전복,진도,5/6미,kg,4.2,1,"80,000","80,000","80,000"
(활)전복,태안,18미,kg,56,1,"19,000","19,000","19,000"
(활)전복,완도,35/40미,kg,79,1,"16,000","15,000","15,300"
(활)전복,완도,25/26미,kg,100.9,1,"19,000","19,000","19,000"
(활)전복,완도,12미,kg,548.2,1,"34,000","20,000","25,600"
(활)전복,완도,20/21미,box,11.4,1,"25,000","25,000","25,000"
(활)전복,진도,9미,kg,3.2,1,"48,000","48,000","48,000"
(활)전복,군산,8미,kg,6.6,1,"33,000","33,000","33,000"
(활)전복,진도,7/8미,kg,8.5,1,"60,000","58,000","59,100"
(활)전복,완도,15/16미,box,56.2,1,"25,000","15,000","18,500"
(활)전복,완도,50/60미,kg,284.6,1,"12,000","7,000","9,100"
(활)전복,완도,중,kg,512,1,"24,000","5,000","18,000"
(활)전복,완도,16미,kg,81,1,"21,000","19,000","20,500"
(활)전복,완도,17/18미,kg,12,4,"22,500","22,500","22,500"
(활)전복,완도,18/19미,kg,550,1,"24,000","19,000","21,900"
(활)전복,진도,10미,kg,2.7,1,"38,000","38,000","38,000"
(활)전복,완도,5미,kg,29.2,1,"110,000","78,000","95,300"
(활)전복,완도,30미,box,23.5,1,"23,000","23,000","23,000"
(활)전복,완도,13/14미,kg,"1,961.8",1,"35,000","15,000","23,900"
(활)전복,완도,30미,kg,709.9,1,"23,000","14,000","17,100"
(활)전복,완도,16/17미,kg,"3,933.6",1,"53,000","14,000","21,300"
(활)전복,마산,3미,box,1.2,1,"55,000","55,000","55,000"
(활)전복,완도,22미,box,83.1,1,"24,000","24,000","24,000"
(활)전복,완도,10미,box,11.2,1,"25,000","25,000","25,000"
(활)전복,완도,7/8미,kg,314.4,1,"85,000","35,000","51,800"
(활)전복,완도,13미,kg,647.9,1,"27,000","21,000","25,100"
(활)전복,마산,9미,box,1,1,"35,000","35,000","35,000"
(활)전복,완도,18미,kg,33.4,1,"15,000","15,000","15,000"
(활)전복,완도,75미,kg,53.4,1,"2,000","2,000","2,000"
(활)전복,완도,7미,kg,120.4,1,"85,000","20,000","54,500"
(활)전복,완도,3/4미,kg,37.6,1,"130,000","31,000","74,300"
(활)전복,완도,10미,kg,507.7,1,"50,000","25,500","36,300"
(활)전복,완도,20/25미,kg,176.8,1,"18,000","17,000","17,100"
(활)전복,군산,7/8미,kg,6,1,"30,000","30,000","30,000"
(활)전복,마산,7미,box,1,1,"40,000","40,000","40,000"
(활)전복,완도,13/14미,box,57.1,1,"26,000","20,000","23,300"
(활)전복,완도,17미,kg,796.7,1,"21,500","16,000","18,600"
(활)전복,완도,24/25미,kg,63.3,1,"22,500","18,500","20,500"
(활)전복,완도,24미,kg,77.9,1,"24,000","24,000","24,000"
(활)전복,완도,40/45미,kg,239,1,"14,000","7,000","11,300"
(활)전복,군산,5미,kg,5.1,1,"58,000","58,000","58,000"
(활)전복,군산,11미,kg,19.2,1,"24,000","23,000","23,500"
(활)전복,완도,17/18미,box,65.9,1,"25,000","15,000","19,600"
(활)전복,완도,11/12미,kg,"1,610",1,"30,000","21,000","27,100"
(활)전복,완도,50미,kg,255.5,1,"10,000","2,000","6,400"
(활)전복,완도,21/22미,kg,88.3,1,"24,000","20,000","21,400"
(활)전복,완도,19/20미,kg,638.3,1,"25,000","9,000","21,000"
(활)전복,완도,8미,kg,258.7,1,"77,000","38,000","47,800"
(활)전복,완도,35미,kg,673.9,1,"16,000","3,000","13,300"
(활)전복,완도,23/24미,kg,21.9,1,"25,500","22,000","23,800"
(활)전복,완도,8/9미,box,23.1,1,"40,000","40,000","40,000"
(활)전복,완도,25미,box,57.7,1,"25,000","23,000","23,800"
(활)전복,완도,5/6미,kg,26.6,1,"88,000","40,000","62,800"
(활)전복,군산,7미,kg,8.3,1,"38,000","38,000","38,000"
(활)전복,완도,12/13미,kg,"3,514",1,"31,000","21,000","25,300"
(활)전복,완도,3미,kg,11.2,1,"138,000","43,000","61,200"
(활)전복,군산,4미,kg,3.4,1,"77,000","77,000","77,000"
(활)전복,완도,9/10미,box,11.7,1,"36,000","36,000","36,000"
(활)전복,군산,6미,kg,7.7,1,"50,000","50,000","50,000"
(활)전복,완도,소,kg,212.3,1,"25,000","5,000","7,000"
(활)전복,완도,15/16미,kg,"3,629.7",1,"45,000","15,000","22,400"
(활)전복,완도,6미,kg,17.1,1,"93,000","70,000","78,700"
(활)전복,완도,20미,kg,540.6,1,"24,000","12,000","21,400"
(활)전복,완도,22미,kg,462.9,1,"23,000","17,000","21,900"
(활)전복,군산,12/13미,kg,11.1,1,"23,000","23,000","23,000"
(활)전복,완도,40/50미,kg,45.9,1,"17,000","10,000","14,500"
(활)전복,완도,60미,kg,241,1,"11,000","10,000","10,600"
(활)전복,완도,10/11미,kg,"1,064.2",1,"37,000","20,000","31,600"
(선)전복,완도,중,S/P,54,1,"7,000","7,000","7,000"
(냉)전복,완도,중,kg,120,1,"6,500","6,500","6,500"
(냉)전복,완도,소,S/P,11.3,20,"7,000","7,000","7,000"
(냉)전복,완도,대,S/P,102.7,1,"12,000","5,000","8,600"
