어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)전복,완도,4미,kg,26.6,1,"123,000","80,000","100,900"
(활)전복,완도,38/39미,kg,10.2,1,"10,000","10,000","10,000"
(활)전복,완도,30/35미,kg,313.4,1,"12,000","8,000","11,100"
(활)전복,완도,28/29미,kg,32.5,1,"13,000","13,000","13,000"
(활)전복,완도,20/21미,kg,168.3,1,"16,000","11,000","14,300"
(활)전복,완도,25미,kg,"3,667.7",1,"17,000","7,000","14,100"
(활)전복,완도,30/40미,kg,447.8,1,"13,000","5,000","9,400"
(활)전복,완도,15미,kg,965.4,1,"20,000","14,000","16,400"
(활)전복,완도,25/30미,kg,338.7,1,"15,000","10,000","12,700"
(활)전복,완도,14미,kg,805.7,1,"19,000","14,000","16,900"
(활)전복,완도,중,S/P,814,1,"15,000","6,000","10,200"
(활)전복,완도,6/7미,kg,345,1,"77,000","25,000","33,800"
(활)전복,완도,17/18미,kg,"4,284.6",1,"31,000","4,000","15,700"
(활)전복,완도,11미,kg,327.8,1,"26,000","20,000","21,800"
(활)전복,완도,14/15미,kg,"2,832.7",1,"29,000","13,500","17,800"
(활)전복,완도,9/10미,kg,"1,156.1",1,"31,000","20,000","26,200"
(활)전복,완도,5미,kg,103.2,1,"103,000","40,000","62,700"
(활)전복,완도,18/19미,kg,502.9,1,"17,000","11,000","16,000"
(활)전복,완도,26/27미,kg,89.2,1,"13,000","10,500","11,100"
(활)전복,완도,9미,kg,644.9,1,"55,000","26,000","30,400"
(활)전복,완도,8/9미,kg,"1,900.1",1,"55,000","20,000","28,800"
(활)전복,완도,60/80,kg,33.2,1,"4,000","3,500","3,800"
(활)전복,완도,4/5미,kg,112.9,1,"53,000","36,000","42,300"
(활)전복,완도,35/40미,kg,56.8,1,"9,000","4,000","6,000"
(활)전복,완도,25/26미,kg,393.1,1,"15,000","12,000","13,200"
(활)전복,완도,12미,kg,"1,108.1",1,"22,000","17,000","18,900"
(활)전복,완도,21미,kg,11.4,1,"12,000","12,000","12,000"
(활)전복,완도,50/60미,kg,553.6,1,"5,500","2,500","4,300"
(활)전복,완도,중,kg,"11,129.4",1,"38,000","5,000","13,600"
(활)전복,완도,29/30미,kg,121.8,1,"12,000","10,000","11,000"
(활)전복,완도,70미,kg,22.4,1,"5,000","5,000","5,000"
(활)전복,완도,16미,kg,"1,194.8",1,"17,000","13,000","14,700"
(활)전복,완도,37미,kg,59.5,1,"13,000","13,000","13,000"
(활)전복,완도,40미,kg,977.8,1,"12,000","4,000","8,200"
(활)전복,완도,10/11미,kg,"2,984.9",1,"29,000","14,000","22,100"
(활)전복,완도,22/23미,kg,222.4,1,"15,000","10,500","13,300"
(활)전복,완도,22미,kg,"3,721.7",1,"24,000","8,000","14,400"
(활)전복,완도,40/50미,kg,586,1,"11,000","4,000","5,600"
(활)전복,완도,19/20미,kg,"3,808.6",1,"20,000","10,500","15,400"
(활)전복,완도,21/22미,kg,"1,245.5",1,"16,000","10,000","14,000"
(활)전복,완도,50미,kg,"1,192.3",1,"8,000","3,000","4,800"
(활)전복,완도,7/8미,kg,"1,290.2",1,"58,000","15,000","31,900"
(활)전복,완도,13미,kg,862.2,1,"20,000","14,000","18,200"
(활)전복,완도,18미,kg,"2,363.9",1,"17,000","12,500","14,600"
(활)전복,완도,7미,kg,617.4,1,"80,000","28,000","34,700"
(활)전복,완도,3/4미,kg,71.9,1,"70,000","40,000","45,900"
(활)전복,완도,10미,kg,725.5,1,"30,000","16,000","25,800"
(활)전복,완도,17미,kg,"3,374.2",1,"17,000","12,000","15,100"
(활)전복,완도,24/25미,kg,319.1,1,"16,000","10,000","13,500"
(활)전복,완도,24미,kg,93.2,1,"14,000","12,000","13,300"
(활)전복,완도,11/12미,kg,"4,632.1",1,"24,000","10,000","20,300"
(활)전복,완도,20미,kg,"1,807.9",1,"18,000","9,000","14,800"
(활)전복,완도,6미,kg,90.3,1,"88,000","35,000","55,600"
(활)전복,완도,15/16미,kg,"3,351.3",1,"31,000","13,000","16,500"
(활)전복,완도,소,kg,412.9,1,"6,000","3,000","4,100"
(활)전복,완도,2/3미,kg,31.6,1,"52,000","46,000","49,000"
(활)전복,완도,45/50미,kg,447.9,1,"7,000","4,000","5,300"
(활)전복,완도,3미,kg,13.3,1,"137,000","8,000","86,400"
(활)전복,완도,12/13미,kg,"5,327.1",1,"23,000","10,000","18,600"
(활)전복,완도,5/6미,kg,241.7,1,"80,000","30,000","38,000"
(활)전복,완도,13/14미,kg,"4,144.3",1,"30,000","5,000","18,200"
(활)전복,완도,27/28미,kg,181,1,"15,000","5,000","12,100"
(활)전복,완도,23/24미,kg,101.5,1,"15,000","13,000","14,300"
(활)전복,완도,35미,kg,226.1,1,"12,000","5,000","9,600"
(활)전복,완도,8미,kg,750.9,1,"65,000","29,000","33,100"
(활)전복,완도,16/17미,kg,"2,341.3",1,"19,000","9,000","15,600"
(활)전복,완도,30미,kg,"2,171.8",1,"16,000","8,000","12,300"
(선)전복,완도,중,kg,28.2,1,"8,000","6,000","6,700"
(냉)전복,완도,소,S/P,50,20,"4,000","4,000","4,000"
(냉)전복,완도,중,S/P,50,20,"4,000","4,000","4,000"
