일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,26.026.026.126.426.526.526.026.525.725.725.725.725.725.725.726.026.426.025.825.725.725.625.625.6,26.5,25.9,25.6
02,25.625.725.725.725.725.725.725.725.625.625.625.625.625.625.725.825.925.825.825.725.625.625.625.7,26.0,25.7,25.6
03,25.725.725.725.826.026.026.026.025.825.725.725.725.725.725.825.825.925.826.025.825.725.725.625.6,26.1,25.8,25.6
04,25.625.625.725.725.926.126.126.125.625.525.525.525.525.425.425.525.725.526.025.925.525.425.425.4,26.1,25.7,25.4
05,25.425.425.525.525.826.026.026.025.425.325.325.325.325.325.325.425.425.425.725.825.525.225.225.2,26.0,25.5,25.2
06,25.225.225.225.325.525.725.825.725.625.125.125.025.125.025.125.125.125.125.425.525.425.225.025.0,25.9,25.3,25.0
07,25.025.025.025.125.325.525.725.525.625.324.924.924.924.924.924.924.924.925.025.125.225.125.024.9,25.8,25.1,24.9
08,24.824.924.925.025.125.225.325.225.425.324.924.724.724.724.724.724.724.724.824.824.924.924.924.8,25.5,24.9,24.7
09,24.824.724.824.824.924.925.024.925.225.125.024.724.624.624.624.624.624.624.624.624.624.624.624.6,25.2,24.8,24.6
10,24.524.524.524.624.624.624.624.624.924.924.924.724.624.624.624.624.624.624.624.624.624.724.724.7,24.9,24.6,24.5
11,24.724.724.724.724.724.724.724.724.824.924.924.924.824.724.624.624.624.624.624.624.624.624.624.7,24.9,24.7,24.6
12,24.724.724.724.724.724.724.724.724.724.724.724.925.024.924.824.624.624.624.624.624.624.624.624.6,25.0,24.7,24.6
13,24.724.724.824.724.724.824.724.824.724.724.724.824.925.025.024.924.724.924.724.724.724.724.724.7,25.0,24.8,24.7
14,24.824.825.025.024.924.824.824.824.824.824.824.924.925.025.125.024.925.024.824.824.824.824.824.8,25.1,24.9,24.8
15,24.824.925.025.125.124.924.824.924.824.824.824.824.925.025.025.125.125.124.924.924.824.824.824.8,25.1,24.9,24.8
16,24.925.025.025.225.225.225.125.224.924.925.025.025.125.125.125.225.325.225.225.225.125.225.225.2,25.3,25.1,24.9
17,25.225.225.225.225.325.325.225.325.125.024.925.025.125.125.225.225.225.225.224.924.924.824.824.8,25.3,25.1,24.8
18,24.824.925.025.125.225.325.325.324.824.724.724.724.724.824.824.925.024.925.425.024.724.724.724.7,25.4,24.9,24.7
19,24.724.724.724.825.225.225.225.224.624.724.724.724.724.724.624.524.524.524.524.524.524.524.524.5,25.2,24.7,24.5
20,24.524.524.524.524.624.624.624.624.624.624.624.624.624.524.524.524.524.524.624.624.624.624.624.6,24.6,24.6,24.5
21,24.624.624.624.624.624.624.624.624.524.524.524.524.524.524.524.524.624.524.624.624.624.624.624.2,24.6,24.6,24.2
22,24.124.124.224.324.524.624.624.624.624.624.324.224.224.124.123.923.723.923.623.723.723.723.623.6,24.6,24.1,23.6
23,23.623.623.623.723.523.423.523.423.723.723.723.723.723.723.623.523.423.523.323.423.423.423.523.5,23.7,23.5,23.3
24,23.523.623.623.623.623.623.623.623.723.723.623.623.623.623.623.623.623.623.623.623.623.623.723.7,23.7,23.6,23.5
25,23.723.723.723.623.623.623.623.623.623.623.723.723.723.723.823.823.823.823.723.723.723.723.623.6,23.8,23.7,23.6
26,23.623.623.623.623.623.623.623.623.623.623.623.723.723.723.723.523.423.523.423.323.323.323.323.4,23.7,23.5,23.3
27,23.423.323.223.223.223.123.123.123.123.123.223.223.323.423.523.323.023.323.022.922.922.922.923.0,23.5,23.1,22.9
28,23.123.223.323.323.022.822.822.822.822.822.822.922.923.023.023.023.023.023.023.023.023.022.922.9,23.3,23.0,22.8
29,22.922.922.922.922.922.922.922.922.923.023.023.023.023.023.023.023.123.023.123.223.223.223.223.2,23.2,23.0,22.9
30,23.223.223.223.223.223.223.223.223.223.223.223.223.223.223.323.323.323.323.223.223.223.223.223.2,23.3,23.2,23.2
31,23.223.323.323.323.423.323.223.323.123.123.123.123.123.123.123.123.123.123.123.123.123.123.123.1,23.4,23.2,23.1
TOTAL,24.524.524.524.624.624.724.624.724.624.524.524.524.524.524.524.524.524.524.524.524.424.424.424.4,24.8,24.5,24.3
