일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,14.814.814.814.814.814.814.814.814.714.714.814.814.814.814.814.814.814.814.814.814.814.814.714.7,14.8,14.8,14.7
02,14.714.814.814.814.814.814.814.814.814.714.714.814.814.814.814.814.814.814.814.814.814.814.814.8,14.8,14.8,14.7
03,14.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.714.714.7,14.8,14.8,14.7
04,14.714.814.814.814.814.814.814.814.814.814.814.814.814.814.814.814.914.814.914.814.814.814.814.7,14.9,14.8,14.7
05,14.714.714.714.814.814.814.814.814.814.814.814.814.714.714.714.714.814.714.814.814.814.814.814.7,14.8,14.8,14.7
06,14.714.714.714.714.714.714.714.714.714.714.714.714.714.714.714.714.714.714.814.814.814.814.814.7,14.8,14.7,14.7
07,14.614.614.614.614.714.814.814.814.814.814.814.914.914.814.714.714.714.714.814.814.814.814.814.8,14.9,14.8,14.6
08,14.614.514.514.514.514.614.714.614.814.814.814.814.814.814.814.714.514.714.714.814.814.814.914.8,14.9,14.7,14.5
09,14.814.714.414.414.414.414.514.414.814.814.814.814.814.814.814.714.714.714.614.814.914.914.814.7,14.9,14.7,14.4
10,14.714.714.714.414.414.414.414.414.814.814.814.814.714.714.714.714.714.714.614.714.814.814.814.8,14.8,14.7,14.4
11,14.814.814.814.714.414.314.314.314.814.714.614.614.614.614.614.614.614.614.414.414.714.714.714.7,14.8,14.6,14.3
12,14.714.714.714.614.614.514.314.514.514.714.714.614.614.614.614.614.614.614.714.514.714.814.814.8,14.8,14.6,14.3
13,14.814.814.814.814.814.714.614.714.414.814.814.814.814.814.814.714.814.715.014.914.715.015.015.0,15.0,14.8,14.4
14,14.915.015.015.015.015.015.015.015.115.115.015.115.115.015.115.115.115.115.115.115.115.215.215.2,15.2,15.1,14.9
15,15.115.115.215.215.215.215.215.215.215.315.215.215.215.215.215.215.215.215.215.115.115.015.115.0,15.3,15.2,15.0
16,15.015.015.015.015.015.015.015.015.015.015.015.015.015.015.015.015.015.015.015.015.015.015.015.0,15.0,15.0,15.0
17,15.015.015.015.014.915.015.015.015.015.015.015.015.015.015.015.015.015.015.115.115.115.114.914.9,15.1,15.0,14.9
18,15.015.015.015.015.015.015.115.015.115.015.015.115.115.015.015.015.015.015.115.115.115.115.115.1,15.1,15.1,15.0
19,15.115.215.215.215.215.215.315.215.315.315.315.315.315.415.415.315.415.315.415.415.415.515.515.5,15.5,15.3,15.1
20,15.415.415.415.415.415.315.315.315.315.315.315.315.315.315.315.315.315.315.315.215.215.215.215.2,15.4,15.3,15.2
21,15.215.215.215.215.215.215.215.215.215.215.215.215.215.215.215.215.215.215.115.115.115.115.115.2,15.2,15.2,15.1
22,15.215.215.115.215.215.215.215.215.215.215.215.215.215.215.215.215.215.215.215.215.215.215.215.2,15.2,15.2,15.1
23,15.215.215.215.215.215.215.215.215.315.315.315.315.315.315.315.215.215.215.215.215.215.215.215.2,15.3,15.2,15.2
24,15.215.215.115.115.115.215.215.215.215.215.215.215.215.215.215.215.115.215.115.115.215.215.215.2,15.2,15.2,15.1
25,15.215.215.115.115.115.115.215.115.215.215.215.215.215.215.315.315.215.315.115.115.215.215.215.1,15.3,15.2,15.1
26,15.115.115.115.115.015.015.015.015.115.215.115.115.115.115.215.115.115.114.914.915.115.115.115.1,15.2,15.1,14.9
27,15.115.115.115.115.115.014.915.015.015.015.015.015.015.015.015.014.915.014.915.015.015.015.015.0,15.1,15.0,14.9
28,15.015.015.015.115.014.914.914.915.015.015.015.015.015.015.115.115.115.114.914.914.915.015.015.0,15.1,15.0,14.9
29,15.015.015.015.015.015.015.015.014.915.015.015.015.015.015.015.015.015.014.914.914.914.915.015.0,15.0,15.0,14.9
TOTAL,14.914.914.914.914.914.914.914.914.915.015.015.015.015.015.014.914.914.914.914.915.015.015.015.0,15.0,15.0,14.8
