일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.61.11.40.80.50.61.10.61.81.72.01.21.51.82.94.36.04.32.02.42.61.90.91.2,6.0,2.0,0.5
02,0.90.83.63.43.23.22.43.22.42.01.23.74.85.45.56.37.46.37.75.25.05.86.25.4,7.7,4.2,0.8
03,5.04.73.83.22.82.92.42.93.03.43.43.84.64.05.04.74.64.73.12.93.23.03.33.4,5.0,3.6,2.4
04,2.62.11.61.61.71.51.51.51.71.62.03.43.44.34.54.94.54.95.14.84.44.33.93.4,5.1,3.1,1.4
05,4.04.95.04.24.64.54.64.57.36.25.66.47.86.57.44.64.84.64.84.64.95.05.44.7,7.8,5.3,4.0
06,4.34.25.04.65.95.15.25.14.75.35.34.55.46.06.35.85.75.86.15.44.43.72.41.9,6.3,4.9,1.9
07,2.62.62.52.02.31.61.81.61.51.21.51.41.33.23.63.96.03.96.97.06.77.17.97.8,7.9,3.8,1.2
08,8.18.49.28.77.47.46.97.45.85.35.65.65.95.95.65.55.65.54.95.34.64.23.92.5,9.2,6.0,2.5
09,1.71.42.22.62.02.32.42.34.43.93.64.75.84.54.14.26.14.24.44.64.13.63.13.3,6.1,3.7,1.4
10,3.84.04.13.93.74.24.34.24.24.13.73.33.12.73.23.13.43.14.02.62.52.82.92.9,4.3,3.5,2.5
11,3.33.73.13.53.63.73.23.73.53.63.33.73.43.83.63.02.83.03.74.35.14.64.44.6,5.1,3.7,2.8
12,4.03.23.53.23.12.93.32.92.92.83.12.92.72.92.73.13.03.13.93.22.03.03.32.9,4.0,3.1,2.0
13,2.22.33.03.33.33.13.33.15.05.44.03.83.95.57.28.19.58.18.88.67.04.14.34.6,9.9,5.2,2.2
14,5.45.67.66.68.28.17.68.18.28.58.78.38.27.57.67.67.37.66.36.36.67.08.57.8,8.7,7.5,5.4
15,7.59.710.29.510.310.010.310.09.910.410.910.810.410.810.710.010.110.07.17.27.98.08.78.9,10.9,9.5,7.1
16,8.46.97.06.96.85.75.85.74.44.76.56.56.57.77.35.76.65.77.26.95.95.95.54.6,8.4,6.3,4.4
17,4.33.83.73.93.93.83.53.83.53.33.02.73.82.63.23.23.63.24.54.64.83.52.64.0,4.8,3.7,2.6
18,3.82.54.23.32.73.64.73.67.57.36.05.95.76.57.78.18.98.18.88.98.98.57.38.1,8.9,6.4,2.5
19,7.37.37.76.35.63.93.93.94.52.41.71.41.11.81.71.61.51.61.42.42.02.42.02.5,7.7,3.2,1.1
20,2.62.32.82.22.42.82.52.81.11.22.00.90.81.82.31.91.51.93.02.63.02.92.62.6,3.2,2.2,0.6
21,3.04.15.37.710.410.612.310.611.68.38.67.87.47.07.26.87.26.88.38.39.79.18.58.8,12.3,8.2,3.0
22,8.68.68.78.67.67.87.17.86.35.75.66.15.36.16.35.55.05.54.04.13.72.82.72.4,8.7,5.8,2.4
23,3.33.12.92.73.33.54.03.53.12.92.52.52.53.12.93.43.63.44.25.24.83.34.34.7,5.2,3.4,2.5
24,4.53.53.93.44.44.44.64.43.24.23.62.83.23.43.43.73.53.72.72.92.61.22.02.2,4.6,3.4,1.2
25,2.32.72.32.12.01.52.21.51.61.71.52.02.33.14.43.53.33.52.42.12.12.42.22.5,4.4,2.4,1.5
26,3.54.25.24.75.66.45.46.44.85.05.45.65.25.25.25.34.85.34.84.35.14.54.95.3,6.4,5.1,3.5
27,5.44.94.85.44.84.64.74.64.66.77.58.49.29.09.08.38.58.38.38.79.510.811.311.0,11.3,7.5,4.6
28,12.813.213.614.414.613.512.713.511.08.56.26.07.26.26.15.55.55.55.54.94.54.64.64.4,14.6,8.5,4.4
29,4.44.74.94.44.34.44.04.43.34.13.73.43.23.53.22.94.82.93.02.61.42.62.82.4,4.9,3.6,1.4
30,1.32.81.91.73.85.13.45.10.61.53.13.04.74.86.89.09.39.04.24.24.75.96.28.2,9.3,4.3,0.6
31,8.79.07.57.86.55.86.65.85.86.15.14.75.24.95.34.73.94.73.32.62.62.72.82.6,9.0,5.2,2.6
TOTAL,4.54.64.94.74.94.84.84.84.64.54.44.44.74.95.25.15.45.15.04.84.74.54.64.6,7.3,4.8,2.5
