일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,28.928.928.928.928.928.928.928.928.828.828.828.828.928.728.728.728.728.728.628.628.628.628.628.6,28.9,28.8,28.6
02,28.628.628.628.628.728.728.628.728.628.628.528.628.628.728.728.728.728.728.728.628.628.528.528.5,28.7,28.6,28.5
03,28.628.628.628.728.728.728.728.728.528.428.428.428.628.728.828.928.728.929.129.128.928.928.828.8,29.2,28.7,28.4
04,28.928.928.929.029.029.029.029.028.728.628.628.628.728.929.028.928.928.929.029.429.128.828.628.5,29.4,28.9,28.5
05,28.528.728.829.029.129.129.129.128.928.127.927.928.028.328.828.929.028.928.928.928.127.827.727.6,29.1,28.5,27.6
06,27.627.727.827.928.028.228.428.228.126.926.726.726.826.927.327.928.327.928.428.327.726.426.426.4,28.4,27.6,26.4
07,26.526.526.526.626.726.927.426.927.426.726.126.226.126.126.627.427.727.427.927.728.328.428.228.0,28.4,27.2,26.1
08,28.027.928.028.028.128.128.228.128.228.127.727.527.527.527.627.627.827.628.128.128.328.328.128.0,28.3,28.0,27.5
09,27.927.927.928.028.028.128.028.128.027.927.827.827.827.827.827.827.927.827.928.028.228.328.328.4,28.4,28.0,27.8
10,28.328.328.328.428.629.229.529.229.529.529.429.129.129.129.129.129.129.129.229.229.229.229.229.0,29.5,29.1,28.3
11,28.628.528.528.628.728.929.028.929.029.029.028.928.428.328.529.029.329.029.529.629.629.629.629.5,29.6,29.0,28.3
12,29.529.429.329.429.529.629.529.629.529.529.429.329.329.229.429.429.529.429.729.729.729.729.729.7,29.7,29.5,29.2
13,29.729.729.729.729.729.729.729.729.729.729.729.729.729.729.529.529.529.529.529.629.629.629.629.6,29.7,29.6,29.5
14,29.629.629.629.629.629.629.629.629.629.629.629.729.729.729.629.529.229.529.229.229.229.229.229.2,29.7,29.5,29.1
15,29.329.429.529.429.329.229.129.229.229.329.429.529.529.529.529.429.229.429.129.029.029.129.129.1,29.5,29.3,29.0
16,29.129.229.329.229.229.229.129.229.129.229.129.229.329.329.329.329.229.328.428.428.528.528.528.5,29.3,29.0,28.4
17,28.528.628.728.929.028.828.728.828.528.528.628.728.929.029.129.129.029.128.528.528.528.528.628.6,29.1,28.7,28.5
18,28.628.628.628.728.828.728.728.728.428.428.428.528.729.129.129.029.029.029.129.028.828.828.728.7,29.1,28.8,28.4
19,28.828.929.029.029.129.129.129.128.128.028.028.128.228.729.029.029.029.028.928.728.628.628.428.4,29.1,28.7,28.0
20,28.428.528.528.628.628.728.728.728.328.228.228.228.228.328.428.628.728.628.828.628.228.128.028.0,28.8,28.4,28.0
21,28.028.128.228.428.628.728.728.728.928.929.029.029.229.429.729.830.029.830.130.230.230.230.130.0,30.2,29.3,28.0
22,29.929.930.030.130.130.130.130.130.129.629.429.229.229.329.429.529.729.530.030.029.929.929.829.7,30.1,29.8,29.2
23,29.829.829.829.829.829.829.929.829.929.929.829.729.729.729.729.829.829.829.930.029.929.929.829.7,30.0,29.8,29.7
24,29.629.629.629.729.729.829.829.829.929.929.629.128.928.828.928.929.028.929.329.529.729.729.528.8,29.9,29.4,28.8
25,28.528.528.528.528.728.829.228.829.629.629.528.728.228.128.128.128.228.128.328.428.528.828.828.5,29.6,28.7,28.1
26,28.127.627.627.627.727.928.327.928.828.928.928.828.127.527.527.527.527.527.627.627.627.727.827.8,28.9,27.9,27.5
27,27.827.727.627.527.527.527.627.527.928.128.328.328.227.527.427.327.427.327.327.327.327.327.327.4,28.3,27.6,27.3
28,27.427.427.427.427.527.527.527.527.527.527.527.627.627.627.627.527.527.527.327.327.227.227.127.1,27.6,27.4,27.1
29,27.027.027.026.926.826.726.726.726.626.626.726.826.826.826.826.826.826.826.927.027.127.327.527.8,27.8,26.9,26.6
30,28.228.528.728.929.129.129.229.129.329.329.329.329.429.429.529.529.629.529.629.729.729.729.729.7,29.7,29.3,28.2
31,29.729.729.729.729.729.729.729.729.729.729.729.729.729.729.729.829.829.829.729.729.629.629.529.5,29.8,29.7,29.5
TOTAL,28.628.628.628.728.728.828.828.828.828.728.628.628.528.628.628.728.828.728.828.828.828.728.728.6,29.2,28.7,28.2
