일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,18.718.718.718.718.618.618.618.618.618.718.718.718.718.718.618.618.718.618.618.618.618.718.618.6,18.7,18.6,18.6
02,18.618.618.618.718.618.618.518.618.518.618.618.718.618.618.618.618.618.618.618.618.618.718.718.7,18.7,18.6,18.5
03,18.618.618.618.618.718.718.618.718.518.618.618.718.718.718.718.618.718.618.618.618.618.718.818.8,18.8,18.6,18.5
04,18.818.918.918.918.918.818.718.818.718.718.718.718.818.818.718.718.718.718.518.518.518.518.518.5,18.9,18.7,18.5
05,18.518.518.618.618.718.718.518.718.418.318.318.418.518.618.718.618.718.618.318.318.218.218.218.2,18.7,18.5,18.2
06,18.218.218.318.318.418.418.418.418.318.318.318.318.318.418.418.518.518.518.418.318.218.218.218.2,18.5,18.3,18.2
07,18.218.218.218.318.318.418.418.418.418.418.318.318.518.618.618.618.518.618.518.718.818.818.718.8,18.8,18.5,18.2
08,18.918.919.019.019.019.019.019.019.019.018.918.919.019.019.019.019.019.019.119.119.119.219.219.1,19.2,19.0,18.9
09,19.019.019.119.119.119.119.119.119.119.219.219.219.219.319.319.319.219.319.319.419.419.419.319.2,19.4,19.2,19.0
10,19.119.219.319.319.419.519.619.519.619.619.619.619.619.619.619.619.619.619.819.819.819.919.819.7,19.9,19.6,19.1
11,19.619.519.519.519.619.719.719.719.819.719.719.719.719.719.719.719.719.719.719.819.920.020.020.1,20.1,19.7,19.5
12,20.020.020.020.020.020.020.120.020.220.220.220.220.220.220.220.220.220.220.220.220.220.220.220.2,20.2,20.1,20.0
13,20.019.919.819.719.819.819.919.820.120.120.120.120.019.919.819.719.719.719.920.020.020.120.120.0,20.1,19.9,19.7
14,19.919.919.819.719.719.719.819.719.819.919.919.920.019.919.919.919.919.919.919.919.919.920.020.0,20.0,19.9,19.7
15,20.020.020.019.919.819.819.819.819.920.020.020.020.020.020.020.020.020.020.120.220.220.220.320.4,20.4,20.0,19.8
16,20.520.520.520.520.520.520.620.520.720.720.821.021.121.321.321.421.421.421.321.321.421.521.621.9,21.9,21.0,20.5
17,22.022.122.222.222.222.222.122.222.122.122.122.122.122.222.322.322.322.322.322.322.322.322.322.3,22.3,22.2,22.0
18,22.322.222.222.222.222.322.222.322.222.322.222.222.222.222.222.222.222.222.122.122.122.122.122.1,22.3,22.2,22.1
19,22.122.022.022.022.022.122.022.122.122.122.122.022.022.022.122.222.222.222.322.222.222.322.322.3,22.3,22.1,22.0
20,22.422.422.422.222.222.222.322.222.322.322.322.322.322.222.222.222.222.222.022.021.921.821.721.8,22.4,22.2,21.7
21,21.821.922.022.122.122.122.122.121.521.421.421.621.922.122.122.122.122.121.621.321.321.321.321.2,22.1,21.8,21.2
22,21.321.321.421.621.721.721.721.721.821.821.821.821.721.821.922.022.022.022.122.222.222.222.222.2,22.2,21.8,21.3
23,22.222.222.222.422.722.822.822.822.822.822.822.822.722.822.822.722.722.722.822.822.822.622.522.5,22.8,22.7,22.2
24,22.522.522.522.622.622.722.722.722.722.722.522.522.522.622.622.722.722.722.722.722.722.722.722.6,22.7,22.6,22.5
25,22.622.622.622.622.722.722.722.722.722.722.522.422.322.422.422.622.722.622.622.622.622.421.821.8,22.7,22.5,21.8
26,21.721.721.721.721.821.922.021.922.222.122.021.421.221.121.221.221.521.222.222.222.222.121.820.8,22.2,21.7,20.8
27,20.820.820.820.820.820.921.020.921.421.621.521.020.520.520.520.520.520.520.921.421.621.621.520.9,21.6,21.0,20.5
28,20.420.520.620.620.620.620.620.620.721.021.221.220.720.420.420.420.520.420.520.620.821.221.421.2,21.4,20.7,20.4
29,20.720.520.520.620.620.620.620.620.620.720.921.121.020.320.220.220.220.220.220.220.320.320.420.4,21.1,20.5,20.2
30,20.420.420.420.420.520.520.520.520.620.620.620.820.920.920.820.920.920.921.121.221.321.421.421.6,21.6,20.8,20.4
TOTAL,20.320.320.320.420.420.420.420.420.420.520.520.420.420.420.420.420.520.420.520.520.520.520.520.5,20.7,20.4,20.1
