일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,4.64.85.44.87.37.77.87.77.46.86.15.96.44.02.74.65.94.65.27.54.74.56.67.2,7.8,5.8,2.7
02,7.58.27.37.48.14.42.04.45.95.24.52.31.51.92.11.40.81.41.41.11.31.61.31.4,8.2,3.5,0.8
03,1.61.52.22.32.31.91.81.92.42.63.94.65.04.84.55.05.05.02.81.01.31.20.71.0,5.0,2.7,0.7
04,1.31.30.91.10.80.80.80.80.80.82.14.04.63.91.91.81.71.84.55.05.35.34.64.2,5.3,2.5,0.3
05,4.43.83.73.43.23.43.13.43.43.63.54.04.34.76.14.44.84.45.15.66.05.54.85.9,6.1,4.4,3.1
06,6.86.65.65.56.14.33.94.32.74.04.04.53.44.24.85.85.05.85.04.83.53.42.31.8,6.8,4.5,1.8
07,1.51.31.11.21.11.31.11.30.91.42.23.12.82.72.31.91.81.90.80.70.81.01.01.0,3.1,1.5,0.7
08,0.90.80.80.90.71.32.01.32.12.42.54.84.85.34.65.45.05.42.22.22.22.01.71.8,5.4,2.6,0.7
09,1.41.82.22.34.05.02.75.02.74.74.84.85.05.25.15.35.75.33.72.72.52.22.52.7,5.8,3.6,1.4
10,2.92.31.82.51.72.53.42.52.73.23.43.13.44.54.63.83.23.82.82.10.72.72.93.0,4.6,2.8,0.7
11,1.90.90.80.21.81.62.41.61.31.41.31.31.11.01.11.82.51.80.90.80.70.80.70.8,2.5,1.3,0.2
12,0.40.90.91.62.03.74.53.73.33.92.72.22.31.92.53.33.83.33.23.02.42.52.82.2,4.5,2.6,0.4
13,1.92.32.11.51.30.91.00.91.21.22.35.06.86.86.66.46.36.42.62.62.62.53.03.2,6.8,3.2,0.9
14,3.53.33.12.33.22.42.22.42.62.73.34.54.55.36.16.66.16.64.22.61.70.81.20.9,6.6,3.4,0.8
15,1.11.21.00.90.80.81.10.82.74.04.53.94.75.14.84.44.54.43.83.83.63.52.83.8,5.1,3.0,0.8
16,3.73.23.44.23.53.23.53.23.94.14.64.73.93.94.23.33.23.31.31.00.50.71.83.9,4.7,3.2,0.5
17,5.74.03.54.54.95.55.45.55.54.83.74.04.54.14.54.53.74.54.35.05.15.85.75.9,5.9,4.8,3.5
18,5.75.35.05.64.94.24.14.25.06.94.42.93.62.92.12.32.02.31.91.71.00.91.31.1,6.9,3.3,0.9
19,1.10.91.21.00.71.71.21.72.02.85.05.23.14.42.53.44.33.41.40.71.00.61.21.8,5.2,2.2,0.6
20,2.03.72.82.22.73.72.53.71.62.12.93.93.53.53.93.72.93.72.42.32.93.03.33.0,3.9,2.9,1.6
21,2.32.02.32.62.72.81.72.81.91.11.21.22.22.23.73.84.53.84.65.06.25.85.05.0,6.2,3.2,1.1
22,6.15.75.35.24.74.95.24.95.35.55.35.35.56.35.34.54.44.53.53.73.94.33.83.1,6.3,4.9,3.1
23,3.13.53.12.73.44.04.04.03.63.23.03.02.93.03.34.13.54.13.02.21.81.80.81.2,4.1,3.0,0.8
24,0.90.71.00.60.80.90.90.90.81.10.60.91.12.11.11.71.01.71.30.71.61.71.51.6,2.1,1.1,0.6
25,2.21.42.63.03.43.43.13.42.83.33.84.35.65.45.16.16.36.16.24.36.15.32.42.8,6.3,4.1,1.4
26,3.07.311.512.513.213.212.713.212.812.012.213.213.012.712.711.811.811.812.211.511.310.410.210.7,13.4,11.6,3.0
27,10.110.210.313.513.013.08.413.09.112.214.314.914.315.214.013.512.913.514.214.814.713.614.113.7,15.2,12.8,8.4
28,13.513.211.99.810.711.711.811.710.08.18.59.110.011.311.212.114.512.110.510.811.110.813.512.1,14.5,11.1,8.1
29,9.610.911.110.89.19.810.69.813.313.212.912.612.411.812.212.612.412.610.110.410.510.510.510.4,13.3,11.3,9.1
30,9.09.19.79.69.17.26.27.26.24.74.23.12.72.93.03.43.73.42.71.61.91.92.02.2,9.7,4.8,1.6
TOTAL,4.04.14.14.24.44.44.04.44.24.44.64.95.05.14.95.15.15.14.34.04.03.93.94.0,6.7,4.4,2.0
