일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.60.60.50.20.20.70.50.70.60.90.60.80.80.81.32.13.02.15.94.44.04.02.05.0,5.9,1.9,0.2
02,4.94.54.33.02.32.02.02.03.02.22.11.82.01.72.14.23.84.22.82.31.31.41.61.7,4.9,2.6,1.3
03,0.91.61.61.02.31.51.81.53.02.03.13.01.72.52.22.82.62.83.32.62.62.51.20.9,3.5,2.2,0.9
04,1.41.60.81.93.12.71.22.71.93.13.74.04.35.04.85.35.45.34.22.32.11.92.02.3,5.4,3.0,0.8
05,1.72.31.95.16.25.85.35.84.55.24.73.63.84.24.34.24.14.24.54.95.46.15.55.2,6.2,4.5,1.7
06,3.32.62.02.12.42.62.42.61.72.94.24.03.73.21.51.31.71.31.91.30.91.00.91.0,4.2,2.2,0.9
07,0.91.61.72.93.01.61.81.61.71.21.11.41.71.62.21.43.21.42.62.32.02.11.91.7,3.2,2.0,0.9
08,1.72.03.72.82.11.41.91.42.71.92.52.23.02.93.22.83.42.83.03.44.14.64.03.3,4.6,2.9,1.4
09,3.33.42.51.91.61.21.81.21.31.21.50.61.21.63.42.73.42.72.32.23.02.13.51.9,3.5,2.1,0.6
10,2.22.22.72.52.42.82.62.83.75.24.44.03.82.92.01.51.31.50.80.51.41.71.41.7,5.2,2.4,0.5
11,2.01.11.81.41.22.21.52.20.90.80.81.21.11.31.11.11.31.11.30.70.70.91.00.9,2.2,1.2,0.5
12,0.90.80.40.60.70.70.80.70.91.52.73.54.04.35.05.45.05.42.91.51.21.00.91.0,5.4,2.1,0.4
13,0.50.61.20.90.71.41.31.42.33.14.85.65.45.85.56.05.76.02.31.61.82.12.43.1,6.0,2.9,0.5
14,3.02.10.91.82.52.81.72.83.02.62.22.24.05.22.61.71.11.72.62.71.91.01.41.0,5.2,2.2,0.9
15,1.21.31.11.20.50.40.40.42.13.13.53.23.83.83.34.23.24.21.63.12.11.72.92.3,4.2,2.2,0.3
16,2.00.81.11.21.51.50.81.51.42.12.72.32.62.43.23.64.23.63.31.92.52.92.52.6,4.2,2.3,0.8
17,2.72.52.52.43.36.36.26.36.36.37.05.65.86.26.56.87.46.87.26.65.34.95.74.5,7.4,5.5,2.4
18,4.84.73.92.52.44.65.34.63.91.81.22.11.52.61.54.43.14.42.35.13.45.05.16.3,6.3,3.5,1.2
19,7.96.86.37.59.19.07.89.07.66.85.95.57.17.17.87.96.87.95.24.01.84.710.011.5,11.5,7.0,1.8
20,11.912.412.312.412.111.711.311.711.510.710.910.810.810.510.310.19.910.110.610.510.48.57.57.2,12.4,10.7,7.2
21,5.14.83.74.03.23.44.33.44.15.16.66.66.66.66.35.94.65.93.74.04.45.14.44.0,6.6,4.7,3.2
22,5.84.43.62.93.14.63.94.62.23.24.43.42.70.60.81.94.21.98.49.18.39.99.610.2,10.2,4.8,0.6
23,10.210.39.29.09.17.37.97.36.86.96.05.75.65.35.54.84.24.83.43.42.72.82.72.1,10.3,5.9,2.1
24,1.92.22.42.42.61.81.21.82.73.12.51.01.21.21.52.02.42.01.71.21.01.31.73.0,3.1,2.0,1.0
25,3.13.13.63.94.26.47.56.46.27.57.17.08.07.67.17.17.27.16.06.77.16.06.25.8,8.0,6.1,3.1
26,5.95.75.45.76.35.35.15.36.36.46.25.85.65.75.55.46.25.43.74.04.54.54.94.1,6.4,5.4,3.7
27,4.73.43.53.73.33.72.73.73.94.25.14.63.82.11.40.80.90.81.82.03.61.51.81.4,5.1,2.9,0.8
28,1.92.63.23.23.03.23.33.24.03.52.42.62.23.02.71.51.01.50.90.70.60.81.11.0,4.0,2.2,0.6
29,1.11.41.01.02.93.53.13.53.55.66.96.86.56.15.95.85.65.84.35.35.55.05.14.7,6.9,4.4,1.0
30,2.31.81.52.51.91.51.71.51.81.43.13.63.53.12.73.53.73.51.71.21.31.41.72.4,3.7,2.3,1.2
31,3.23.03.23.63.53.83.53.83.93.74.75.66.25.45.14.63.84.62.62.73.23.43.43.7,6.2,3.9,2.6
TOTAL,3.33.23.03.13.33.53.33.53.53.74.03.94.03.93.84.04.04.03.53.43.23.33.43.5,5.9,3.5,1.5
