일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.63.14.12.72.41.30.71.31.22.44.87.55.95.15.55.76.15.75.75.33.42.62.83.0,7.5,3.7,0.7
02,3.03.12.72.72.52.02.22.04.14.64.43.74.14.73.82.62.32.61.40.71.21.72.63.0,4.7,2.8,0.7
03,2.61.61.71.31.31.10.91.11.11.41.01.11.92.01.41.82.61.84.44.33.72.90.91.8,4.4,2.0,0.7
04,0.71.40.80.72.24.95.14.94.14.24.55.25.04.63.74.74.24.75.35.95.24.74.62.2,5.9,4.0,0.7
05,2.33.52.31.62.94.84.54.83.22.83.03.64.04.04.03.85.13.83.82.95.58.88.28.8,8.8,4.2,1.4
06,9.47.48.28.36.47.46.97.46.66.45.25.65.46.17.97.98.27.98.19.27.17.57.17.8,9.4,7.2,4.7
07,8.59.97.87.07.67.86.47.86.76.45.36.66.98.28.58.58.78.58.58.57.86.16.15.2,9.9,7.3,3.3
08,5.96.56.05.75.33.34.13.37.27.67.06.76.15.13.63.42.33.42.51.91.10.60.60.7,7.6,4.1,0.6
09,1.61.72.83.12.62.82.32.82.12.73.53.13.14.03.53.84.53.85.14.44.03.22.42.2,5.5,3.1,0.8
10,2.01.92.21.90.50.20.50.20.50.71.20.81.72.01.92.53.42.51.91.60.60.50.60.4,3.4,1.4,0.2
11,0.40.40.80.40.41.01.11.01.11.21.51.81.92.22.21.41.61.42.51.81.91.61.20.7,2.5,1.3,0.4
12,1.21.52.37.85.93.92.73.93.62.82.52.32.32.94.75.66.35.65.45.35.13.63.02.0,7.8,3.8,1.2
13,1.71.72.31.72.32.71.82.71.41.82.01.91.62.12.32.21.92.23.03.83.42.72.11.4,3.8,2.1,0.9
14,1.81.81.81.81.40.61.10.61.21.10.90.91.10.91.00.91.50.92.01.80.80.40.81.4,2.0,1.2,0.4
15,1.41.11.32.01.81.81.11.82.53.53.84.56.47.08.17.95.67.95.24.95.47.07.17.6,8.1,4.3,1.0
16,8.99.06.45.85.24.84.44.87.57.69.29.310.610.010.911.812.711.811.510.48.57.67.25.7,12.7,8.5,4.4
17,7.98.17.65.11.71.91.71.92.32.61.62.62.63.73.11.73.51.73.73.71.80.50.60.2,8.1,3.1,0.2
18,0.10.00.20.30.30.30.40.30.70.91.51.20.90.92.13.03.13.00.90.92.30.50.60.8,3.1,1.0,0.0
19,1.01.60.81.00.80.40.60.40.80.90.91.71.11.22.12.71.82.70.90.80.80.80.60.5,2.7,1.1,0.4
20,0.60.90.41.91.00.20.60.20.51.01.21.41.61.61.61.31.51.34.44.33.33.33.53.5,4.4,1.7,0.2
21,2.21.31.51.20.60.70.80.71.03.14.06.57.47.98.17.67.17.67.26.36.46.05.74.6,8.1,4.3,0.4
22,5.15.45.55.56.36.06.06.05.35.95.96.86.65.24.93.42.73.42.11.10.40.30.71.8,6.8,4.2,0.3
23,1.40.70.60.90.40.40.50.41.10.80.71.41.62.63.03.13.73.14.24.14.24.13.82.9,4.2,2.1,0.4
24,2.83.22.93.03.32.62.22.63.94.64.94.04.64.84.53.52.53.52.01.50.72.44.04.7,4.9,3.3,0.7
25,4.84.33.44.35.15.15.45.15.96.16.16.97.28.68.28.99.18.98.07.06.75.66.55.3,9.1,6.4,3.4
26,3.92.61.81.00.90.61.20.61.81.51.52.11.81.42.02.01.82.00.50.81.52.05.88.7,8.7,2.1,0.5
27,7.66.25.64.34.24.14.14.12.01.81.72.12.82.92.42.83.62.82.72.52.42.41.31.0,7.6,3.2,1.0
28,0.90.80.92.02.62.41.12.41.82.43.03.23.33.63.83.33.53.34.24.65.24.83.81.8,5.2,2.9,0.8
29,1.70.60.61.20.60.60.30.60.71.21.61.61.33.01.81.31.11.30.90.80.51.30.50.3,3.0,1.1,0.3
30,0.71.61.61.01.50.90.90.90.50.92.52.61.51.01.31.41.41.41.51.92.01.51.20.9,2.6,1.4,0.4
31,1.00.41.03.02.41.21.11.20.70.91.00.70.71.31.82.02.12.02.73.95.14.03.73.4,5.1,2.0,0.4
TOTAL,3.13.02.82.92.62.52.32.52.73.03.23.53.63.94.03.94.03.93.93.83.53.23.23.0,6.1,3.2,1.0
