일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,5.06.06.76.75.45.85.75.85.35.86.57.57.67.78.39.18.79.18.88.57.67.36.76.3,9.1,7.0,5.0
02,6.36.76.35.75.95.35.45.33.32.33.04.64.54.14.44.03.34.02.01.71.91.81.61.7,6.7,3.9,1.6
03,1.71.71.71.61.85.72.15.72.11.71.92.44.35.78.47.58.47.57.86.43.63.53.33.2,8.4,4.0,1.6
04,3.63.33.23.33.22.50.92.51.42.73.34.64.64.04.23.93.63.95.45.34.34.65.76.4,6.4,3.7,0.5
05,7.57.47.87.37.57.68.17.66.16.65.67.07.66.66.06.58.26.59.08.07.98.37.74.8,9.0,7.3,4.8
06,7.96.96.46.15.65.04.75.04.14.54.33.53.02.71.41.51.41.53.23.43.92.52.82.3,7.9,3.9,1.4
07,2.22.41.82.82.73.23.83.22.42.32.63.54.85.45.85.65.95.64.64.54.74.33.83.4,5.9,3.8,1.8
08,3.43.93.64.03.53.93.43.94.85.46.56.15.24.85.25.95.75.96.67.77.26.68.16.6,8.1,5.3,3.4
09,5.85.25.75.54.94.44.24.43.83.93.33.53.23.53.33.64.83.65.04.94.43.63.12.7,5.8,4.2,2.7
10,2.52.32.22.32.61.91.21.91.71.20.91.41.31.21.31.11.01.10.70.50.70.70.90.6,2.6,1.3,0.5
11,1.00.40.82.22.01.10.71.12.51.60.91.51.40.92.23.22.43.21.22.02.62.21.20.4,3.2,1.6,0.4
12,0.71.41.61.51.22.03.22.01.71.31.93.33.54.54.95.26.55.27.16.46.26.55.54.7,7.5,3.7,0.7
13,3.93.53.73.73.43.12.83.11.91.21.42.02.32.83.74.95.04.95.34.64.03.73.03.0,5.3,3.4,1.2
14,2.92.82.32.42.52.52.02.51.91.50.91.41.81.52.02.02.52.02.01.71.51.62.22.4,2.9,2.0,0.9
15,2.11.21.71.41.11.90.71.90.30.60.91.11.31.41.52.22.12.22.13.01.71.50.90.9,3.0,1.4,0.3
16,0.60.31.70.90.50.30.30.30.51.22.11.80.91.52.22.51.32.50.40.60.90.50.80.5,2.5,1.0,0.3
17,0.50.91.11.00.40.50.60.51.61.52.13.84.74.03.83.33.03.34.23.83.83.62.82.8,4.7,2.4,0.4
18,2.82.72.22.83.12.42.02.41.01.92.93.43.94.94.54.34.74.33.61.35.34.52.82.4,5.3,3.1,1.0
19,2.94.65.44.73.91.81.61.81.60.83.36.19.310.110.612.011.012.010.49.09.88.48.38.4,12.0,6.5,0.8
20,8.37.36.95.86.27.27.67.28.68.17.88.18.67.98.37.16.27.15.55.24.94.24.13.7,8.6,6.8,3.7
21,3.53.74.34.03.24.03.94.02.92.53.43.43.73.63.83.83.33.81.51.41.82.01.50.6,4.3,3.0,0.6
22,0.80.91.10.60.90.80.90.80.72.23.72.21.21.92.12.73.72.73.26.96.95.19.910.9,10.9,3.0,0.6
23,10.210.910.410.88.69.59.89.55.52.41.80.80.91.32.02.82.92.81.61.33.51.91.43.6,10.9,4.8,0.8
24,0.82.45.16.25.76.37.16.37.27.67.07.38.17.77.98.37.88.37.87.67.37.17.26.5,8.3,6.8,0.8
25,6.76.76.26.46.96.76.56.76.26.67.07.16.95.97.17.27.77.28.48.08.18.28.07.7,8.4,7.1,5.9
26,7.58.67.27.33.04.63.34.61.65.88.59.08.88.07.66.97.36.93.00.62.02.02.00.9,9.0,5.1,0.6
27,0.91.31.62.01.71.30.91.31.32.82.93.54.54.04.84.15.94.12.13.62.42.45.52.7,5.9,2.8,0.9
28,1.41.32.61.61.91.11.91.11.01.52.42.33.31.11.610.710.210.79.39.59.29.17.17.4,10.7,4.5,1.0
29,7.46.95.95.35.14.12.64.11.82.02.03.45.85.78.711.312.111.38.67.68.27.25.54.6,12.1,6.0,1.6
30,3.74.11.40.81.01.22.21.20.82.31.22.82.72.83.43.27.23.26.66.05.36.34.84.2,8.5,3.5,0.8
31,2.51.41.51.51.71.71.41.70.82.33.74.85.14.94.12.93.92.95.24.83.92.21.50.9,5.2,2.8,0.8
TOTAL,3.83.83.93.83.53.53.33.52.83.03.44.04.44.34.75.15.45.14.94.74.74.34.23.8,7.1,4.0,1.5
