일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.00.60.30.40.40.40.30.40.40.71.01.01.31.91.61.41.11.41.10.81.43.93.62.7,3.9,1.2,0.3
02,2.92.22.52.72.72.00.92.01.61.41.31.72.02.52.21.31.11.30.81.42.01.30.90.5,2.9,1.7,0.5
03,0.70.70.60.50.43.32.43.31.51.52.34.24.95.05.35.96.75.95.34.94.54.03.02.9,6.8,3.3,0.4
04,3.43.43.53.42.92.62.22.63.34.65.55.45.86.36.55.75.25.74.74.52.93.43.23.4,6.5,4.1,2.2
05,3.22.31.71.82.22.81.72.81.11.21.61.91.92.02.53.12.23.10.90.60.41.11.41.7,3.2,1.8,0.4
06,2.32.32.11.71.00.80.50.81.10.90.71.00.91.02.01.13.11.13.43.43.82.01.51.0,3.8,1.7,0.5
07,0.50.90.60.30.40.30.70.30.91.61.21.31.51.01.40.92.00.91.81.60.60.60.70.3,2.2,1.0,0.3
08,0.30.30.20.30.20.20.20.21.11.20.90.91.41.61.51.51.91.50.90.30.40.50.50.7,2.4,0.8,0.2
09,0.90.90.91.01.01.01.11.01.32.64.85.76.15.96.26.46.16.45.45.34.83.92.52.0,6.4,3.5,0.9
10,1.82.21.92.23.94.65.24.64.15.05.75.25.25.65.25.45.65.44.04.34.44.35.14.8,5.7,4.4,1.8
11,3.51.71.42.61.12.21.82.23.33.33.83.43.83.14.15.05.15.03.33.43.23.93.31.3,5.1,3.0,1.1
12,2.81.61.31.53.51.80.91.80.91.82.63.34.13.62.42.21.72.22.91.62.11.82.21.7,4.1,2.2,0.9
13,1.71.11.11.01.62.00.82.00.90.81.43.32.61.92.22.12.12.12.32.51.31.00.60.5,3.3,1.6,0.4
14,0.30.50.70.50.40.70.80.71.12.32.83.03.33.64.14.44.24.43.63.11.70.70.70.8,4.4,2.0,0.3
15,1.11.51.33.66.56.25.26.27.27.76.86.36.87.16.96.85.96.84.84.75.35.96.46.6,7.7,5.5,1.1
16,7.28.98.47.36.15.84.85.83.52.73.63.84.04.04.34.93.94.93.33.23.62.53.23.8,8.9,4.6,2.5
17,4.52.92.61.11.61.61.41.62.52.73.62.32.20.91.62.72.72.70.50.61.00.81.11.5,4.5,1.9,0.5
18,1.51.82.11.92.12.32.12.32.43.24.24.23.93.73.64.75.94.73.62.63.13.62.81.9,5.9,3.1,1.5
19,2.63.13.02.32.82.92.42.93.05.24.44.64.64.45.35.54.45.53.34.33.34.23.43.3,5.5,3.7,2.3
20,3.04.43.55.22.92.82.52.81.81.51.21.81.52.72.22.52.82.51.21.61.21.01.10.8,5.2,2.3,0.8
21,0.61.41.31.31.31.61.41.61.02.21.31.51.41.41.31.92.51.95.16.15.45.36.55.2,6.5,2.6,0.6
22,5.05.34.24.75.14.24.74.23.53.12.92.51.53.32.13.73.53.71.82.14.11.52.26.4,6.4,3.5,1.5
23,6.86.08.69.29.910.09.110.08.78.38.78.78.68.68.68.57.98.57.25.66.04.44.33.9,10.0,7.7,3.9
24,3.43.63.63.02.62.72.92.72.74.64.85.15.85.75.34.75.24.73.72.91.82.22.42.9,5.8,3.7,1.8
25,3.73.72.42.62.52.32.22.34.35.86.56.46.16.05.65.65.15.63.82.81.71.71.81.8,6.5,3.8,1.7
26,1.92.01.72.11.92.21.92.22.43.43.84.34.03.83.43.03.03.02.11.20.51.01.21.6,4.3,2.4,0.5
27,1.62.22.72.12.53.22.73.22.83.23.53.02.91.92.01.40.91.40.50.90.81.41.40.5,3.5,2.0,0.5
28,0.30.50.30.50.60.50.90.53.36.46.26.06.26.46.06.26.86.25.94.54.74.34.24.7,7.2,4.0,0.3
29,5.58.47.34.27.47.37.87.38.59.19.38.47.87.97.77.37.97.35.63.92.83.63.23.3,9.3,6.6,2.8
30,3.22.93.13.63.43.43.23.43.76.35.85.96.26.96.86.46.16.44.83.62.92.61.70.9,6.9,4.2,0.9
TOTAL,2.62.62.52.52.72.82.52.82.83.53.73.93.94.04.04.14.14.13.32.92.72.62.52.4,5.5,3.1,1.1
