일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,17.317.317.317.317.217.217.217.217.317.317.317.317.217.217.117.117.117.117.117.217.317.317.317.2,17.3,17.2,17.1
02,17.217.217.117.117.117.117.117.117.117.117.117.217.317.417.217.217.117.217.117.117.217.317.317.2,17.4,17.2,17.1
03,17.217.217.217.217.117.117.117.117.117.117.217.217.317.217.217.217.217.217.117.217.217.317.317.3,17.3,17.2,17.1
04,17.217.217.217.217.317.317.217.317.217.217.217.317.317.317.217.217.317.217.217.217.217.217.217.2,17.3,17.2,17.2
05,17.217.217.217.217.217.217.117.217.117.117.117.117.117.217.117.117.117.117.017.017.017.017.017.1,17.2,17.1,17.0
06,17.117.117.117.117.117.117.117.117.117.117.117.117.117.217.117.217.217.217.317.417.417.417.417.4,17.4,17.2,17.1
07,17.417.417.417.417.317.417.417.417.417.417.417.417.417.417.417.317.417.317.617.617.617.617.617.6,17.6,17.4,17.3
08,17.617.617.617.617.617.617.617.617.517.417.417.517.517.517.517.517.417.517.517.517.517.517.417.4,17.6,17.5,17.4
09,17.517.517.517.517.417.417.417.417.417.417.417.417.417.417.417.517.517.517.517.517.517.517.417.4,17.5,17.4,17.4
10,17.417.417.517.517.517.517.517.517.517.517.417.417.417.417.517.517.517.517.517.517.517.517.517.4,17.5,17.5,17.4
11,17.417.417.417.517.517.517.517.517.617.517.517.417.417.517.517.517.517.517.517.517.517.417.317.3,17.6,17.5,17.3
12,17.317.317.317.317.517.617.617.617.717.717.617.717.617.617.617.617.717.617.717.617.617.717.717.6,17.7,17.6,17.3
13,17.617.617.617.617.617.617.617.617.717.717.617.617.617.617.617.617.717.618.018.018.018.118.018.0,18.1,17.7,17.6
14,17.917.817.817.717.717.817.817.817.917.917.817.817.817.817.817.817.817.817.817.917.817.917.817.9,17.9,17.8,17.7
15,17.917.817.617.617.617.617.617.617.717.717.817.817.817.817.817.918.017.918.018.017.917.917.917.9,18.0,17.8,17.6
16,17.917.917.817.817.717.717.717.717.717.717.617.617.617.617.617.717.717.717.717.717.717.717.717.7,17.9,17.7,17.6
17,17.717.717.717.717.717.717.717.717.717.717.717.717.717.717.717.717.717.717.918.018.018.118.017.8,18.1,17.8,17.7
18,17.717.717.817.817.918.018.018.018.018.018.017.917.817.817.817.817.917.818.118.018.018.018.118.0,18.1,17.9,17.7
19,18.017.917.817.818.018.018.018.018.018.018.018.018.017.817.917.817.917.818.118.118.218.218.318.4,18.4,18.0,17.8
20,18.418.418.218.018.318.318.318.318.218.218.218.218.218.118.018.018.218.018.318.318.418.418.318.4,18.4,18.2,18.0
21,18.418.518.518.518.518.518.518.518.518.518.518.518.518.518.518.518.518.518.418.418.418.418.418.4,18.5,18.5,18.4
22,18.418.418.418.418.418.418.418.418.218.118.118.218.318.418.518.418.418.418.218.017.917.917.817.8,18.5,18.2,17.8
23,17.917.918.018.118.218.318.218.317.717.717.717.717.817.918.118.218.218.218.117.817.717.717.617.6,18.3,17.9,17.6
24,17.717.717.717.817.917.917.917.917.817.717.617.717.717.817.917.918.017.918.018.118.017.817.717.7,18.1,17.8,17.6
25,17.817.917.917.917.918.018.018.018.018.018.018.018.018.018.118.018.018.018.018.118.118.018.017.9,18.1,18.0,17.8
26,17.917.917.918.018.018.018.018.018.018.017.917.917.917.918.018.018.118.018.118.118.017.917.917.8,18.1,18.0,17.8
27,17.917.817.917.917.917.918.017.918.018.017.917.917.917.917.917.918.017.918.218.218.218.218.218.2,18.2,18.0,17.8
28,18.218.218.218.218.218.218.118.218.218.218.218.218.218.218.218.318.418.318.718.818.918.918.918.9,18.9,18.4,18.1
29,18.818.718.618.618.618.618.718.618.818.818.818.718.718.718.718.718.718.718.818.818.818.818.818.8,18.8,18.7,18.6
30,18.818.718.618.618.618.618.618.618.718.718.718.718.718.518.418.418.418.418.418.518.618.718.718.7,18.8,18.6,18.4
31,18.618.418.418.318.318.318.318.318.318.418.418.618.618.518.418.418.418.418.418.518.618.718.718.7,18.7,18.5,18.3
TOTAL,17.817.817.717.717.817.817.817.817.817.817.717.817.817.817.817.817.817.817.917.917.917.917.817.8,18.0,17.8,17.6
