일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,6.67.15.85.74.46.56.96.55.74.24.53.82.41.30.71.01.51.01.00.70.90.71.52.1,7.1,3.4,0.7
02,1.61.01.01.42.05.36.35.32.43.43.53.43.63.64.47.711.87.711.412.312.312.612.512.8,12.8,6.2,1.0
03,11.312.211.510.811.011.710.911.75.05.78.49.710.110.310.59.28.69.28.05.54.22.01.11.5,12.2,8.0,1.1
04,1.91.81.91.70.81.20.51.21.92.12.02.11.52.02.33.33.23.33.73.21.51.11.41.6,3.7,1.9,0.5
05,2.56.38.910.87.44.83.94.84.63.04.04.65.45.96.75.85.15.81.13.13.12.32.21.5,10.8,4.6,1.1
06,1.01.51.81.81.81.82.21.82.31.91.83.53.73.72.73.64.43.63.73.22.62.63.72.7,4.4,2.7,1.0
07,4.92.01.92.02.32.22.32.22.94.42.93.04.75.75.96.58.36.55.63.91.41.81.91.4,8.3,3.6,1.4
08,1.42.02.88.08.68.76.88.72.82.72.52.62.74.76.09.310.39.38.98.97.14.61.44.1,10.3,5.3,1.4
09,4.56.06.98.27.47.45.27.42.52.83.23.53.53.33.15.77.05.72.62.31.02.34.510.7,10.7,4.6,1.0
10,8.79.311.010.610.710.78.610.75.67.23.93.86.36.64.54.34.94.31.55.89.12.62.64.5,11.0,6.3,1.5
11,5.24.03.12.53.43.01.93.01.41.71.71.12.22.64.15.64.65.62.21.42.00.92.11.9,5.6,2.6,0.9
12,2.33.13.64.03.12.41.82.40.70.70.71.31.81.20.71.00.71.01.40.70.61.51.60.5,4.0,1.6,0.5
13,0.60.60.40.81.01.31.61.31.83.83.62.41.01.22.13.01.23.01.83.62.62.60.40.4,3.8,1.7,0.4
14,1.51.51.90.50.91.01.31.00.41.10.62.32.52.12.42.43.52.42.10.50.71.01.21.2,3.5,1.5,0.4
15,1.42.32.52.11.80.91.80.92.32.51.82.42.11.61.70.91.40.91.21.72.21.01.42.4,2.5,1.7,0.9
16,1.11.10.80.82.23.81.53.80.51.72.63.53.42.62.95.08.05.02.41.61.11.10.70.5,8.0,2.3,0.5
17,0.61.10.91.11.01.01.01.01.61.71.81.82.02.32.02.41.82.42.11.41.93.11.01.1,3.1,1.6,0.6
18,1.21.92.81.21.81.21.01.22.62.93.22.64.42.23.26.38.96.37.46.95.63.31.41.2,8.9,3.5,1.0
19,1.82.12.52.82.85.93.05.91.92.82.91.52.32.45.96.38.76.34.82.41.11.82.02.6,8.7,3.3,1.1
20,1.60.40.60.90.71.11.11.13.32.62.33.22.52.44.03.32.33.32.21.81.61.31.32.1,4.0,2.0,0.4
21,1.71.92.72.34.36.21.86.23.85.11.71.84.32.21.51.52.91.53.93.52.51.10.50.5,6.2,2.7,0.5
22,0.20.40.50.40.60.91.00.92.21.82.22.82.63.82.82.31.82.31.21.40.82.42.01.1,3.8,1.6,0.2
23,0.72.31.61.70.40.90.70.90.81.41.61.81.41.61.91.61.51.61.82.31.21.81.20.9,2.3,1.4,0.4
24,0.90.90.70.90.80.81.90.80.70.81.11.41.92.50.91.21.81.21.11.20.70.60.40.5,2.5,1.1,0.4
25,1.11.21.60.60.81.44.21.43.73.73.83.64.43.74.23.64.23.64.14.82.12.62.55.0,5.0,3.1,0.6
26,3.93.42.83.62.32.23.02.21.32.63.22.23.02.53.22.01.42.01.01.02.31.11.21.2,3.9,2.3,1.0
27,1.92.12.91.03.12.62.32.61.32.02.71.81.81.51.52.12.02.11.91.92.02.82.12.0,3.1,2.1,1.0
28,1.21.21.11.00.70.71.70.71.41.22.01.00.61.22.01.11.51.12.51.20.61.70.80.5,2.5,1.3,0.5
29,0.60.80.60.50.30.60.80.61.73.12.72.51.21.57.17.76.77.75.74.52.71.71.71.3,7.7,2.7,0.3
30,0.80.82.82.35.05.34.65.34.56.66.77.78.08.27.37.47.67.47.37.26.33.21.90.9,8.2,5.1,0.8
31,0.80.40.50.70.61.40.81.42.02.82.72.01.21.21.12.22.72.22.12.72.11.20.51.2,2.8,1.5,0.4
TOTAL,2.42.72.93.03.03.43.03.42.42.92.82.93.23.13.54.04.54.03.53.32.82.31.92.3,6.2,3.0,0.8
