일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,29.629.729.829.729.829.829.729.829.329.329.329.429.429.629.729.729.729.729.729.729.629.629.529.5,29.8,29.6,29.3
02,29.629.629.629.629.729.729.729.729.529.429.429.429.529.629.629.729.629.729.629.429.229.229.229.2,29.7,29.5,29.2
03,29.229.229.229.329.429.629.629.629.229.129.129.129.229.229.329.429.529.429.429.329.028.928.728.6,29.6,29.2,28.6
04,28.728.828.929.029.129.329.229.328.427.927.827.727.828.028.228.729.028.729.128.927.927.127.127.1,29.3,28.4,27.1
05,27.127.227.327.527.928.528.628.527.926.326.426.426.226.026.426.727.326.728.328.127.927.927.927.9,28.6,27.4,26.0
06,27.927.927.927.927.928.028.128.027.927.927.927.927.927.928.028.328.628.329.029.129.128.928.928.9,29.1,28.3,27.9
07,28.828.828.928.928.928.928.928.928.928.828.628.528.528.528.628.728.828.729.129.129.129.029.029.0,29.1,28.8,28.5
08,29.029.029.029.029.029.029.029.029.029.029.028.928.928.928.928.928.928.929.129.229.229.229.129.0,29.2,29.0,28.9
09,28.928.928.929.029.029.129.129.129.029.029.028.728.728.628.628.628.728.628.728.828.928.928.928.8,29.1,28.9,28.6
10,28.528.328.428.528.728.828.928.828.928.928.828.728.127.827.827.827.827.827.928.028.028.328.528.2,29.0,28.4,27.8
11,28.027.927.927.928.028.128.228.128.428.528.428.328.227.226.626.626.626.626.726.826.926.927.027.2,28.5,27.6,26.6
12,27.327.527.627.727.828.028.228.028.528.328.128.228.229.129.329.329.329.329.429.429.429.529.529.5,29.5,28.6,27.3
13,29.529.429.429.429.429.429.429.429.429.429.429.329.229.429.729.729.829.729.829.829.829.829.829.8,29.8,29.6,29.2
14,29.829.829.729.729.729.729.729.729.729.729.729.729.729.729.729.729.729.729.729.729.729.729.729.8,29.8,29.7,29.7
15,29.729.829.829.829.729.729.729.729.729.729.729.729.729.729.729.629.629.629.529.429.329.329.229.1,29.8,29.6,29.1
16,29.229.229.229.229.129.129.029.128.828.828.828.828.828.828.929.028.929.028.928.828.828.728.728.8,29.2,28.9,28.7
17,28.828.928.929.029.129.128.929.128.528.428.428.528.628.729.029.229.329.228.828.428.428.428.428.4,29.3,28.7,28.4
18,28.428.428.528.628.829.128.829.128.528.528.528.528.528.628.628.829.128.829.128.728.628.628.528.5,29.1,28.7,28.4
19,28.628.628.728.728.829.029.129.028.128.128.028.028.028.027.927.827.927.828.027.927.927.927.827.8,29.1,28.2,27.8
20,27.827.827.727.627.727.827.827.827.727.727.627.627.627.527.226.927.126.927.727.427.427.427.427.5,27.8,27.6,26.9
21,27.627.527.527.527.727.828.027.828.128.128.228.128.128.128.128.228.228.228.328.428.428.428.428.4,28.4,28.1,27.5
22,28.428.428.428.428.428.428.428.428.428.428.428.428.428.428.428.428.428.428.428.428.428.428.528.4,28.5,28.4,28.4
23,28.428.428.428.428.428.428.428.428.328.328.228.228.028.027.927.927.827.927.727.727.727.727.727.6,28.4,28.1,27.6
24,27.527.427.327.026.926.927.626.928.228.228.127.927.026.927.026.926.926.926.826.927.027.127.227.2,28.2,27.3,26.8
25,27.227.127.127.027.027.027.027.027.527.627.727.627.426.926.126.026.026.026.026.026.026.126.226.4,27.7,26.8,26.0
26,26.626.826.726.626.526.426.426.426.526.727.027.127.127.026.926.426.126.426.126.126.126.126.126.2,27.1,26.5,26.1
27,26.326.526.626.626.526.426.326.426.326.326.426.726.926.826.826.726.326.726.326.326.326.326.326.3,26.9,26.4,26.2
28,26.426.426.526.726.626.426.426.426.326.426.426.426.626.826.726.726.726.726.326.326.226.226.226.2,26.8,26.4,26.2
29,26.326.326.526.626.626.526.326.526.226.226.226.226.226.526.626.726.626.726.226.226.226.226.126.1,26.7,26.3,26.1
30,26.126.226.326.426.526.426.326.426.026.026.126.126.226.326.626.726.726.726.226.026.025.925.926.0,26.7,26.2,25.9
TOTAL,28.228.228.228.228.328.328.328.328.228.228.128.128.128.128.128.128.228.128.228.128.128.028.128.0,28.7,28.2,27.7
