어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)고등어,부산(기장),30미,S/P,142,15,"36,000","31,000","33,500"
(선)고등어,목포,30미,S/P,4,10,"30,000","30,000","30,000"
(선)고등어,제주도,10미,S/P,59,15,"60,000","25,000","34,700"
(선)고등어,부산(기장),22미,S/P,168,15,"52,000","47,000","48,900"
(선)고등어,목포,20미,S/P,32,10,"30,000","30,000","30,000"
(선)고등어,부산(기장),중,S/P,45,15,"41,000","41,000","41,000"
(선)고등어,부산(기장),18미,S/P,5,13,"80,000","80,000","80,000"
(선)고등어,제주도,8미,S/P,103,15,"18,000","15,000","15,500"
(선)고등어,제주도,12미,S/P,182,15,"45,000","16,000","27,100"
(선)고등어,제주도,15미,S/P,4,15,"22,000","16,000","17,500"
(선)고등어,제주도,24미,S/P,1,15,"16,000","16,000","16,000"
(선)고등어,제주도,14미,S/P,1,15,"22,000","22,000","22,000"
(선)고등어,제주도,18미,S/P,7,15,"11,000","11,000","11,000"
(선)고등어,제주도,13미,S/P,10,15,"30,000","16,000","21,600"
(선)고등어,부산(기장),24미,S/P,277,15,"50,000","42,000","45,800"
(선)고등어,부산(기장),28미,S/P,100,15,"20,000","20,000","20,000"
(선)고등어,제주도,11미,S/P,24,15,"42,000","20,000","35,600"
(냉)고등어,제주도,12미,S/P,1,10,"28,000","28,000","28,000"
(냉)고등어,제주도,20미,CT/(BT),10,10,"10,000","10,000","10,000"
(냉)고등어,제주도,15미,S/P,6,15,"23,000","23,000","23,000"
(냉)고등어,제주도,15미,CT/(BT),16,10,"22,000","22,000","22,000"
(냉)고등어,제주도,23미,S/P,1,15,"30,000","30,000","30,000"
(냉)고등어,노르웨이,400/600,CT/(BT),833,20,"77,000","54,100","55,900"
(냉)고등어,기타(국내),20미,CT/(BT),20,10,"50,000","45,000","49,800"
(냉)고등어,제주도,14미,S/P,6,10,"25,000","25,000","25,000"
(냉)고등어,노르웨이,300/500,CT/(BT),260,20,"63,700","58,500","59,700"
(냉)고등어,제주도,25미,S/P,1,15,"18,000","18,000","18,000"
(냉)고등어,제주도,13미,S/P,1,10,"28,000","28,000","28,000"
(냉)고등어,제주도,16미,S/P,3,15,"30,000","30,000","30,000"
(냉)고등어,제주도,16미,S/P,2,10,"25,000","25,000","25,000"
(냉)고등어,제주도,21미,S/P,1,15,"30,000","30,000","30,000"
(냉)고등어,제주도,17미,S/P,2,10,"25,000","25,000","25,000"
(냉)고등어,제주도,18미,S/P,1,15,"30,000","30,000","30,000"
(냉)고등어,제주도,15미,S/P,4,10,"25,000","25,000","25,000"
(냉)고등어,기타(국내),30미,CT/(BT),50,10,"32,000","32,000","32,000"
(냉)염고등어,노르웨이,대,CT/(BT),476,7,"32,500","31,600","31,700"
(냉)염고등어,노르웨이,특대,CT/(BT),210,7,"33,600","33,600","33,600"
(냉)염고등어,노르웨이,8손,CT/(BT),50,6,"29,000","29,000","29,000"
(냉)염고등어,기타(국내),소,CT/(BT),30,9,"26,500","26,500","26,500"
