어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)대구,속초,6미,S/P,158.0,10,"13,000","10,000","12,000"
(선)대구,죽변,4미,S/P,50.0,10,"26,000","20,000","21,500"
(선)대구,통영,4미,kg,10.0,3,"18,000","18,000","18,000"
(선)대구,방어진,대,S/P,105.6,1,"4,000","4,000","4,000"
(선)대구,감포,대,S/P,43.0,1,"1,500","1,500","1,500"
(선)대구,축산,대,S/P,14.0,1,"4,000","4,000","4,000"
(선)대구,삼척,대,S/P,22.2,1,"4,000","4,000","4,000"
(선)대구,완도,중,kg,61.9,1,"5,000",300,"4,000"
(선)대구,방어진,3미,S/P,21.0,1,"7,000","7,000","7,000"
(선)대구,방어진,1미,S/P,12.0,1,"6,500","6,500","6,500"
(선)민대구,임원,8미,S/P,5.0,10,"50,000","50,000","50,000"
(선)민대구,임원,8미,S/P,1.0,13,"60,000","60,000","60,000"
