어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)대구,남해,대,S/P,1.0,8.5,"8,500","8,500","8,500"
(선)대구,남해,대,S/P,7.0,10.0,"25,000","25,000","25,000"
(선)대구,남해,대,S/P,1.0,13.0,"13,000","13,000","13,000"
(선)대구,남해,대,S/P,1.0,14.5,"14,500","14,500","14,500"
(선)대구,속초,8미,S/P,27.0,10.0,"12,000","8,000","11,300"
(선)대구,포항,대,S/P,32.4,1.0,"3,500","3,500","3,500"
(선)대구,태안,중,kg,8.5,1.0,"7,000","7,000","7,000"
(선)대구,남해,대,S/P,7.0,11.0,"27,500","27,500","27,500"
(선)대구,축산,1미,S/P,23.2,1.0,"10,000","5,000","5,900"
(선)대구,방어진,2단,S/P,63.5,1.0,"4,000","4,000","4,000"
(선)대구,남해,대,S/P,1.0,9.0,"9,000","9,000","9,000"
(선)대구,남해,대,S/P,2.0,9.5,"9,500","9,500","9,500"
(선)대구,남해,대,S/P,1.0,14.0,"14,000","14,000","14,000"
(선)대구,남해,대,S/P,1.0,8.0,"8,000","8,000","8,000"
(선)대구,남해,대,S/P,1.0,7.5,"7,500","7,500","7,500"
(냉)대구,러시아,2L,PAN(펜),300.0,18.5,"61,000","61,000","61,000"
(냉)대구,러시아,2L,PAN(펜),300.0,20.0,"61,000","61,000","61,000"
(냉)대구(H/G),미국,중,PAN(펜),11.0,18.0,"97,400","97,400","97,400"
(선)민대구,제주도,9미,S/P,1.0,9.0,"72,000","72,000","72,000"
(선)민대구,제주도,14미,S/P,1.0,9.8,"53,900","53,900","53,900"
(선)민대구,제주도,14미,S/P,1.0,14.0,"84,000","84,000","84,000"
(선)민대구,제주도,11미,S/P,1.0,9.0,"63,000","63,000","63,000"
(선)민대구,제주도,18미,S/P,1.0,10.0,"40,000","40,000","40,000"
(선)민대구,제주도,10미,S/P,11.0,10.0,"70,000","60,000","63,600"
(선)민대구,제주도,8미,S/P,1.0,9.5,"66,500","66,500","66,500"
(선)민대구,제주도,대,S/P,1.0,7.0,"23,000","23,000","23,000"
(선)민대구,제주도,9미,S/P,1.0,7.5,"52,500","52,500","52,500"
(선)민대구,제주도,12미,S/P,4.0,10.0,"65,000","50,000","58,800"
(선)민대구,제주도,대,S/P,5.0,15.0,"22,000","22,000","22,000"
(선)민대구,제주도,11미,S/P,14.0,10.0,"65,000","50,000","58,200"
(선)민대구,제주도,13미,S/P,2.0,7.0,"31,500","31,500","31,500"
(선)민대구,제주도,12미,S/P,1.0,14.0,"98,000","98,000","98,000"
(선)민대구,제주도,15미,S/P,1.0,12.0,"78,000","78,000","78,000"
(선)민대구,제주도,11미,S/P,1.0,8.0,"48,000","48,000","48,000"
(선)민대구,제주도,9미,S/P,1.0,6.0,"30,000","30,000","30,000"
(선)민대구,제주도,19미,S/P,1.0,10.0,"40,000","40,000","40,000"
