어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)백조기,남해,10미,S/P,4.0,10.0,"7,000","7,000","7,000"
(활)백조기,남해,6미,S/P,10.0,10.0,"7,000","7,000","7,000"
(활)백조기,남해,8미,S/P,20.0,10.0,"7,000","7,000","7,000"
(선)백조기,통영,대,S/P,1.0,12.0,"102,000","102,000","102,000"
(선)백조기,나로도,중,S/P,3.0,15.0,"13,000","13,000","13,000"
(선)백조기,나로도,15미,S/P,42.0,10.0,"19,000","11,000","14,100"
(선)백조기,나로도,8미,S/P,40.0,15.0,"17,000","9,000","10,800"
(선)백조기,나로도,18미,S/P,8.0,15.0,"17,000","17,000","17,000"
(선)백조기,통영,대,S/P,2.0,1.0,"5,000","5,000","5,000"
(선)백조기,삼천포,10미,S/P,2.0,10.0,"5,000","5,000","5,000"
(선)백조기,태안,중,kg,3.0,3.0,"8,000","3,000","4,700"
(선)백조기,나로도,16미,S/P,11.0,10.0,"28,000","10,000","22,600"
(선)백조기,나로도,7미,S/P,41.0,15.0,"17,000","8,000","9,300"
(선)백조기,완도,중,kg,6.0,1.0,"10,000","5,000","8,300"
(선)백조기,남해,10미,S/P,17.0,10.0,"12,000","5,000","9,200"
(선)백조기,나로도,대,S/P,58.0,10.0,"45,000","7,000","11,100"
(선)백조기,나로도,10미,S/P,43.0,15.0,"18,000","6,000","10,900"
(선)백조기,나로도,중,S/P,11.0,20.0,"25,000","25,000","25,000"
(선)백조기,남해,대,S/P,4.0,10.0,"18,000","5,000","9,500"
(선)백조기,나로도,소,S/P,54.0,10.0,"15,000","8,000","11,600"
(선)백조기,나로도,30미,S/P,80.0,15.0,"28,000","9,000","19,000"
(선)백조기,나로도,12미,S/P,32.0,10.0,"21,000","10,000","15,400"
(선)백조기,군산,중,kg,193.1,1.0,"4,000",500,"2,200"
(선)백조기,나로도,8미,S/P,113.0,10.0,"26,000","6,000","10,200"
(선)백조기,나로도,22미,S/P,3.0,10.0,"11,000","11,000","11,000"
(선)백조기,나로도,6미,S/P,31.0,15.0,"20,000","7,000","9,500"
(선)백조기,군산,중,kg,36.0,3.0,"5,000","2,000","3,100"
(선)백조기,나로도,42미,S/P,4.0,20.0,"20,000","20,000","20,000"
(선)백조기,군산,중,kg,13.0,2.0,"20,000","8,000","11,700"
(선)백조기,나로도,소,S/P,4.0,20.0,"18,000","18,000","18,000"
(선)백조기,통영,대,S/P,5.0,2.0,"8,000","8,000","8,000"
(선)백조기,삼천포,6미,S/P,21.0,10.0,"10,000","10,000","10,000"
(선)백조기,나로도,4미,S/P,4.0,15.0,"13,000","13,000","13,000"
(선)백조기,나로도,12미,S/P,10.0,15.0,"17,000","6,000","12,700"
(선)백조기,나로도,6미,S/P,56.0,10.0,"30,000","6,000","14,500"
(선)백조기,나로도,14미,S/P,1.0,15.0,"10,000","10,000","10,000"
(선)백조기,목포,중,S/P,7.0,10.0,"6,000","6,000","6,000"
(선)백조기,나로도,18미,S/P,41.0,10.0,"19,000","11,000","14,000"
(선)백조기,남해,12미,S/P,16.0,10.0,"10,000","5,000","7,900"
(선)백조기,통영,대,S/P,19.0,5.0,"65,000","9,000","15,400"
(선)백조기,남해,4미,S/P,7.0,10.0,"12,000","12,000","12,000"
(선)백조기,나로도,24미,S/P,31.0,15.0,"19,000","10,000","14,600"
(선)백조기,남해,15미,S/P,9.0,10.0,"10,000","5,000","5,900"
(선)백조기,나로도,33미,S/P,4.0,15.0,"13,500","10,000","12,600"
(선)백조기,나로도,14미,S/P,3.0,10.0,"21,000","18,000","19,000"
(선)백조기,통영,대,S/P,21.0,15.0,"220,000","10,000","123,700"
(선)백조기,군산,대,S/P,1.0,3.0,"4,000","4,000","4,000"
(선)백조기,남해,8미,S/P,93.0,10.0,"14,000","5,000","9,900"
(선)백조기,나로도,7미,S/P,67.0,10.0,"29,000","6,000","11,400"
(선)백조기,나로도,25미,S/P,39.0,15.0,"30,000","10,000","24,600"
(선)백조기,나로도,9미,S/P,22.0,10.0,"8,000","7,000","7,300"
(선)백조기,포항,소,S/P,4.0,15.0,"15,000","15,000","15,000"
(선)백조기,태안,중,kg,52.8,1.0,"7,000","1,000","3,000"
(선)백조기,나로도,중,S/P,5.0,10.0,"38,000","10,000","26,800"
(선)백조기,군산,대,S/P,7.0,10.0,"30,000","30,000","30,000"
(선)백조기,보령,대,가구,15.0,5.0,"2,200","2,200","2,200"
(선)백조기,통영,대,S/P,30.0,10.0,"270,000","1,000","55,300"
(선)백조기,통영,대,S/P,25.0,3.0,"15,000","5,000","6,300"
(선)백조기,통영,대,S/P,2.0,8.0,"90,000","75,000","82,500"
(선)백조기,나로도,16미,S/P,1.0,15.0,"10,000","10,000","10,000"
(선)백조기,나로도,15미,S/P,6.0,15.0,"18,000","18,000","18,000"
(선)백조기,나로도,42미,S/P,24.0,15.0,"20,000","11,000","15,800"
(선)백조기,나로도,10미,S/P,106.0,10.0,"24,000","6,000","10,200"
(선)백조기,남해,6미,S/P,55.0,10.0,"39,000","2,000","12,000"
(선)백조기,나로도,50미,S/P,5.0,15.0,"9,000","9,000","9,000"
(선)백조기,목포,대,S/P,3.0,20.0,"35,000","35,000","35,000"
(선)백조기,나로도,대,S/P,6.0,20.0,"35,000","29,000","32,000"
(선)백조기,통영,대,S/P,7.0,20.0,"246,000","80,000","143,100"
(선)백조기,군산,대,S/P,4.0,2.0,"4,000","4,000","4,000"
(선)백조기,남해,5미,S/P,1.0,10.0,"12,000","12,000","12,000"
(선)백조기,나로도,소,S/P,11.0,15.0,"13,000","8,000","10,600"
(선)백조기,나로도,5미,S/P,20.0,10.0,"32,000","9,000","17,600"
(선)백조기,나로도,5미,S/P,20.0,15.0,"20,000","10,000","11,500"
(선)백조기,나로도,20미,S/P,11.0,10.0,"12,000","5,000","9,700"
(선)백조기,나로도,13미,S/P,1.0,10.0,"21,000","21,000","21,000"
(선)백조기,삼천포,8미,S/P,28.0,10.0,"8,000","8,000","8,000"
(선)백조기,삼천포,12미,S/P,8.0,10.0,"20,000","20,000","20,000"
(냉)백조기,제주도,대,S/P,10.0,10.0,"32,000","32,000","32,000"
(활)수조기,안흥,중,kg,1.8,1.0,"5,000","5,000","5,000"
(선)수조기,나로도,4미,S/P,3.0,10.0,"25,000","25,000","25,000"
(선)수조기,군산,중,kg,59.9,1.0,"1,300",500,"1,000"
(선)수조기,여수,대,S/P,40.1,1.0,"9,000","3,000","8,400"
(선)수조기,서천,중,kg,3.5,1.0,"6,000","6,000","6,000"
(선)수조기,완도,중,kg,11.8,1.0,"6,500","6,500","6,500"
(선)수조기,목포,대,S/P,32.4,1.0,"10,000","6,500","7,800"
(선)수조기,목포,중,kg,17.5,1.0,"6,000","3,000","5,300"
(선)수조기,나로도,대,S/P,4.0,10.0,"29,000","29,000","29,000"
(냉)조기,중국,63미,CT/(BT),20.0,4.0,"20,900","20,900","20,900"
(냉)조기,중국,33미,CT/(BT),40.0,3.6,"40,800","40,800","40,800"
(냉)조기,중국,33미,CT/(BT),50.0,3.5,"15,200","15,200","15,200"
(냉)조기,중국,40미,CT/(BT),30.0,3.6,"24,000","24,000","24,000"
(냉)조기,중국,30미,CT/(BT),10.0,3.6,"41,000","41,000","41,000"
(선)참조기,제주도,10미,S/P,2.0,2.0,"95,000","95,000","95,000"
(선)참조기,제주도,100미,S/P,1.0,10.0,"515,000","515,000","515,000"
(선)참조기,제주도,13미,S/P,1.0,2.2,"70,000","70,000","70,000"
(선)참조기,제주도,대,S/P,3.0,15.0,"260,000","80,000","140,000"
(선)참조기,제주도,5미,S/P,1.0,2.0,"125,000","125,000","125,000"
(선)참조기,제주도,7미,S/P,1.0,2.1,"105,000","105,000","105,000"
(선)참조기,제주도,4미,S/P,1.0,2.2,"140,000","140,000","140,000"
(선)참조기,제주도,100미,S/P,1.0,8.0,"513,000","513,000","513,000"
(선)참조기,제주도,17미,S/P,1.0,6.5,"300,000","300,000","300,000"
(선)참조기,남해,소,S/P,6.0,10.0,"3,000","3,000","3,000"
(선)참조기,제주도,대,S/P,1.0,10.0,"210,000","210,000","210,000"
(냉)참조기,기타(국내),180미,CT/(BT),40.0,14.2,"84,900","84,900","84,900"
(냉)참조기,제주도,160/165미,box,3.0,10.0,"105,000","105,000","105,000"
(냉)참조기,제주도,100미,S/P,2.0,10.0,"513,000","513,000","513,000"
(냉)참조기,중국,32/33미,CT/(BT),30.0,3.6,"37,600","37,600","37,600"
(냉)참조기,기타(국내),200미,CT/(BT),10.0,14.2,"67,100","67,100","67,100"
