어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)명태,러시아,6통,PAN(펜),"4,817",21.5,"37,400","12,000","37,400"
(냉)명태,러시아,4통,PAN(펜),"4,727",21.5,"43,800","10,000","34,400"
(냉)명태,러시아,9통,PAN(펜),170,21.5,"30,700","10,000","30,000"
(냉)명태,러시아,3통,PAN(펜),"2,593",21.5,"36,500","10,000","31,100"
(냉)명태,러시아,7통,PAN(펜),"5,037",21.5,"37,300","12,000","37,200"
(냉)명태,러시아,8통,PAN(펜),600,21.5,"35,400","35,400","35,400"
(냉)명태,러시아,5통,PAN(펜),"1,592",21.5,"43,200","13,000","36,300"
(냉)명태포,일본,300/400,box,5,6.0,"55,000","55,000","55,000"
(냉)명태포,러시아,10/12,CT/(BT),630,10.0,"66,400","63,000","63,200"
(냉)명태포,러시아,중,CT/(BT),712,6.0,"53,000","34,500","43,300"
