어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)겉바지락,군산,대,그물망,13,20.0,"90,000","63,000","74,800"
(활)겉바지락,순천,대,그물망,5,20.0,"84,000","83,100","83,400"
(활)겉바지락,중국,대,포,214,20.0,"52,000","3,000","26,200"
(활)겉바지락,태안,대,그물망,16,20.0,"95,000","70,000","85,100"
(활)겉바지락,중국,중,망,5,10.0,"35,000","35,000","35,000"
(활)겉바지락,고창,대,그물망,3,20.0,"81,500","81,500","81,500"
(활)겉바지락,중국,중,포,40,20.0,"50,000","12,100","21,200"
(선)깐바지락,삼천포,소,box,642,0.9,"22,000","10,200","14,200"
(선)깐바지락,여수,2봉,box,1,1.6,"16,300","16,300","16,300"
(선)깐바지락,삼천포,중,box,"1,009",0.8,"17,600","9,000","12,200"
(선)깐바지락,여수,소,box,135,1.0,"21,200","4,300","10,600"
(선)깐바지락,여수,중,box,17,0.7,"16,000","13,000","14,500"
(선)깐바지락,여수,중,box,15,2.0,"12,700","12,600","12,600"
(선)깐바지락,삼천포,소,box,15,0.7,"19,500","19,500","19,500"
(선)깐바지락,삼천포,중,box,78,0.7,"14,000","10,000","12,100"
(선)깐바지락,여수,중,box,357,0.9,"18,200","9,500","12,500"
(선)깐바지락,삼천포,중,box,293,1.0,"20,000","11,000","13,000"
(선)깐바지락,여수,소,box,213,0.8,"22,000","8,300","11,800"
(선)깐바지락,여수,중,box,466,0.8,"19,600","8,200","12,100"
(선)깐바지락,삼천포,중,box,"2,455",0.9,"18,100","9,300","13,500"
(선)깐바지락,순천,소,box,15,0.9,"13,000","12,600","12,700"
(선)깐바지락,삼천포,소,box,298,0.8,"17,700","10,600","12,600"
(선)깐바지락,여수,중,box,214,1.0,"15,800","10,000","12,600"
(선)깐바지락,순천,중,box,21,0.9,"11,600","11,600","11,600"
(선)깐바지락,여수,소,box,2,0.7,"8,200","8,200","8,200"
(선)깐바지락,여수,소,box,146,0.9,"22,600","10,300","13,500"
(선)깐바지락,삼천포,소,box,192,1.0,"17,700","10,500","13,700"
(활)물바지락,여수,중,box,"1,930",10.0,"86,300","16,500","32,000"
(활)물바지락,순천,대,box,69,10.0,"64,000","29,200","42,300"
(활)물바지락,삼천포,대,box,1,7.0,"40,000","40,000","40,000"
(활)물바지락,삼천포,대,box,623,10.0,"66,600","20,000","35,600"
(활)물바지락,여수,특대,box,111,10.0,"51,500","18,100","35,100"
(활)물바지락,여수,2봉,S/P,5,10.0,"55,000","55,000","55,000"
(활)물바지락,순천,중,box,198,10.0,"42,300","25,000","32,500"
(활)물바지락,삼천포,중,box,5,2.0,"20,000","15,000","16,800"
(활)물바지락,삼천포,대,box,10,6.0,"24,200","24,200","24,200"
(활)물바지락,여수,대,box,"1,969",10.0,"65,000","16,000","35,700"
(활)물바지락,여수,중,box,17,5.0,"43,000","8,500","16,000"
(활)물바지락,삼천포,중,box,10,5.0,"32,000","13,000","18,400"
(활)봉바지락,태안,중,box,42,3.5,"17,700","11,200","13,200"
(활)봉바지락,중국,중,box,181,3.6,"12,300","4,100","8,000"
(활)봉바지락,태안,중,box,186,3.6,"17,500","7,000","13,300"
(활)봉바지락,중국,중,box,21,3.5,"12,000","8,000","9,800"
(활)칼바지락,중국,중,box,544,3.5,"11,200","4,000","7,400"
(활)칼바지락,중국,중,box,95,4.5,"12,500","5,000","7,800"
(활)칼바지락,중국,중,box,"1,215",6.0,"12,600","6,500","9,300"
(활)칼바지락,중국,중,box,541,5.0,"12,800","3,300","9,500"
(활)칼바지락,중국,중,box,"1,280",4.0,"11,000","3,000","7,600"
(활)칼바지락,태안,중,box,25,5.0,"11,200","9,600","10,500"
(활)칼바지락,중국,중,box,2,10.0,"15,100","15,100","15,100"
(활)칼바지락,중국,대,box,30,10.0,"8,000","5,000","5,600"
(활)토바지락,중국,소,box,3,2.0,"3,600","3,600","3,600"
(활)토바지락,중국,중,box,5,3.0,"12,000","12,000","12,000"
(활)토바지락,중국,중,box,489,2.2,"5,700","3,000","4,200"
(활)토바지락,중국,중,box,239,2.0,"6,600","2,700","4,000"
