어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,year,month
(활)전복,완도,4미,kg,7,1.0,"40,000","40,000","40,000",2021,1
(활)전복,완도,22/23미,kg,24.1,1.0,"14,000","14,000","14,000",2021,1
(활)전복,완도,40미,kg,95.3,1.0,"12,000","7,000","10,400",2021,1
(활)전복,완도,9/10미,kg,"2,523.5",1.0,"559,200","23,000","28,700",2021,1
(활)전복,완도,14/15미,kg,"1,537.4",1.0,"24,000","14,000","21,500",2021,1
(활)전복,완도,17/18미,kg,"2,077.1",1.0,"23,000","13,000","19,100",2021,1
(활)전복,완도,6/7미,kg,489.6,1.0,"50,000","33,000","44,600",2021,1
(활)전복,완도,14미,kg,34,1.0,"22,000","21,000","21,300",2021,1
(활)전복,완도,25/30미,kg,428.9,1.0,"17,000","10,000","13,900",2021,1
(활)전복,완도,15미,kg,110.8,1.0,"21,000","21,000","21,000",2021,1
(활)전복,완도,30/40미,kg,57.4,1.0,"11,000","10,000","10,600",2021,1
(활)전복,완도,25미,kg,421.6,1.0,"19,000","10,000","14,200",2021,1
(활)전복,완도,20/21미,kg,382.9,1.0,"20,000","8,000","16,100",2021,1
(활)전복,완도,23미,kg,22.1,1.0,"16,000","16,000","16,000",2021,1
(활)전복,완도,28/29미,kg,22.7,1.0,"16,000","12,000","14,000",2021,1
(활)전복,완도,30/35미,kg,251.3,1.0,"14,000","10,000","10,700",2021,1
(활)전복,완도,5미,kg,28.8,1.0,"115,000","45,000","65,600",2021,1
(활)전복,완도,18/19미,kg,254.9,1.0,"20,000","18,000","19,100",2021,1
(활)전복,완도,16미,kg,243.1,1.0,"20,000","17,000","19,400",2021,1
(활)전복,완도,29/30미,kg,23,1.0,"16,000","11,000","13,400",2021,1
(활)전복,완도,중,kg,"5,863.2",1.0,"45,000","5,000","15,400",2021,1
(활)전복,완도,50/60미,kg,266.2,1.0,"5,000","3,000","4,100",2021,1
(활)전복,완도,12미,kg,43.7,1.0,"40,000","17,000","24,000",2021,1
(활)전복,완도,25/26미,kg,11.4,1.0,"18,000","18,000","18,000",2021,1
(활)전복,완도,35/40미,kg,203.9,1.0,"12,000","7,000","10,000",2021,1
(활)전복,완도,4/5미,kg,63.5,1.0,"120,000","50,000","58,400",2021,1
(활)전복,완도,8/9미,kg,"2,470.5",1.0,"52,000","20,000","33,300",2021,1
(활)전복,완도,9미,kg,124,1.0,"32,000","26,000","29,200",2021,1
(활)전복,완도,26/27미,kg,21.1,1.0,"16,000","15,000","15,500",2021,1
(활)전복,완도,13/14미,kg,"2,858.8",1.0,"25,000","15,000","21,300",2021,1
(활)전복,완도,30미,kg,528.2,1.0,"18,000","11,000","15,100",2021,1
(활)전복,완도,16/17미,kg,"1,151.2",1.0,"22,000","15,000","19,300",2021,1
(활)전복,완도,11/12미,kg,"3,475.1",1.0,"29,000","18,000","23,100",2021,1
(활)전복,완도,40/45미,kg,45.3,1.0,"10,000","7,000","8,000",2021,1
(활)전복,완도,24/25미,kg,171,1.0,"20,000","10,000","16,800",2021,1
(활)전복,완도,17미,kg,99.2,1.0,"21,000","19,000","19,300",2021,1
(활)전복,완도,10미,kg,328.2,1.0,"33,000","17,000","25,400",2021,1
(활)전복,완도,3/4미,kg,7.6,1.0,"140,000","60,000","87,400",2021,1
(활)전복,완도,7미,kg,84.9,1.0,"45,000","28,000","38,300",2021,1
(활)전복,완도,18미,kg,784.1,1.0,"20,000","18,000","18,900",2021,1
(활)전복,완도,7/8미,kg,"1,440.6",1.0,"53,000","20,000","38,700",2021,1
(활)전복,완도,50미,kg,371.5,1.0,"12,000","3,000","5,100",2021,1
(활)전복,완도,21/22미,kg,569.4,1.0,"19,000","10,000","16,700",2021,1
(활)전복,완도,19/20미,kg,"1,378.7",1.0,"22,000","14,000","19,300",2021,1
(활)전복,완도,40/50미,kg,55.8,1.0,"9,000","4,000","5,300",2021,1
(활)전복,완도,22미,kg,148.6,1.0,"19,000","14,000","15,600",2021,1
(활)전복,완도,20미,kg,573.9,1.0,"21,000","13,000","18,600",2021,1
(활)전복,완도,6미,kg,12.7,1.0,"98,000","43,000","51,700",2021,1
(활)전복,완도,15/16미,kg,"2,251.9",1.0,"24,000","12,000","20,000",2021,1
(활)전복,완도,소,kg,33.2,1.0,"6,000","4,000","4,700",2021,1
(활)전복,완도,45/50미,kg,61.7,1.0,"10,000","5,000","6,400",2021,1
(활)전복,완도,39/40미,kg,11.4,1.0,"12,000","12,000","12,000",2021,1
(활)전복,완도,12/13미,kg,"3,992.4",1.0,"26,000","17,000","21,900",2021,1
(활)전복,완도,5/6미,kg,268.3,1.0,"60,000","30,000","52,600",2021,1
(활)전복,완도,27/28미,kg,11.2,1.0,"18,000","18,000","18,000",2021,1
(활)전복,완도,23/24미,kg,79.2,1.0,"18,000","11,000","14,300",2021,1
(활)전복,완도,33미,kg,91,1.0,"13,000","12,000","12,900",2021,1
(활)전복,완도,35미,kg,172.9,1.0,"13,000","7,000","9,000",2021,1
(활)전복,완도,8미,kg,183,1.0,"40,000","30,000","33,800",2021,1
(활)전복,완도,10/11미,kg,"2,254.3",1.0,"29,000","12,000","24,500",2021,1
(선)전복,완도,중,kg,4.2,1.0,"8,000","8,000","8,000",2021,1
(냉)전복,완도,중,S/P,92.6,1.0,"6,000","6,000","6,000",2021,1
(활)전복,완도,4미,kg,4.1,1.0,"150,000","105,000","127,000",2021,2
(활)전복,완도,16/17미,kg,915.2,1.0,"22,000","13,000","19,600",2021,2
(활)전복,완도,30미,kg,"1,146.9",1.0,"17,000","10,000","13,800",2021,2
(활)전복,완도,13/14미,kg,"1,954.5",1.0,"32,500","17,000","22,500",2021,2
(활)전복,완도,22/23미,kg,54.9,1.0,"17,000","16,000","16,400",2021,2
(활)전복,완도,40미,kg,410.4,1.0,"12,000","5,000","9,600",2021,2
(활)전복,완도,9/10미,kg,"1,153.6",1.0,"32,000","22,000","29,100",2021,2
(활)전복,완도,14/15미,kg,"1,217",1.0,"23,000","16,000","22,100",2021,2
(활)전복,완도,11미,kg,11.2,1.0,"21,000","21,000","21,000",2021,2
(활)전복,완도,17/18미,kg,"1,821.7",1.0,"22,000","12,000","20,000",2021,2
(활)전복,완도,6/7미,kg,984.2,1.0,"77,000","35,000","42,600",2021,2
(활)전복,완도,중,S/P,605,1.0,"28,000","14,000","19,800",2021,2
(활)전복,완도,14미,kg,79.2,1.0,"23,000","22,000","22,400",2021,2
(활)전복,완도,25/30미,kg,325.3,1.0,"16,000","8,000","12,300",2021,2
(활)전복,완도,15미,kg,358,1.0,"22,000","20,000","21,300",2021,2
(활)전복,완도,30/40미,kg,23.1,1.0,"11,000","11,000","11,000",2021,2
(활)전복,완도,25미,kg,959.7,1.0,"19,000","10,000","14,600",2021,2
(활)전복,완도,20/21미,kg,406.3,1.0,"19,000","11,000","17,300",2021,2
(활)전복,완도,30/35미,kg,241.2,1.0,"13,000","10,000","11,900",2021,2
(활)전복,완도,5미,kg,17.1,1.0,"105,000","48,000","67,600",2021,2
(활)전복,완도,18/19미,kg,215,1.0,"21,000","16,000","20,000",2021,2
(활)전복,완도,16미,kg,45.5,1.0,"20,000","18,000","19,200",2021,2
(활)전복,호주,3/4미,kg,14,1.0,"70,000","70,000","70,000",2021,2
(활)전복,완도,중,kg,"11,122.4",1.0,"40,000","1,000","16,800",2021,2
(활)전복,완도,50/60미,kg,138.5,1.0,"7,000","5,000","5,800",2021,2
(활)전복,완도,12미,kg,133.8,1.0,"25,000","19,000","21,400",2021,2
(활)전복,완도,35/40미,kg,222,1.0,"13,000","8,000","10,800",2021,2
(활)전복,완도,4/5미,kg,44.4,1.0,"122,000","40,000","57,300",2021,2
(활)전복,완도,8/9미,kg,"2,541.6",1.0,"65,000","23,000","32,800",2021,2
(활)전복,완도,9미,kg,228,1.0,"45,000","22,000","32,700",2021,2
(활)전복,완도,8미,kg,170.7,1.0,"61,000","22,000","36,000",2021,2
(활)전복,완도,35미,kg,172.2,1.0,"15,000","3,000","6,000",2021,2
(활)전복,완도,23/24미,kg,77.2,1.0,"16,000","11,000","14,400",2021,2
(활)전복,완도,11/12미,kg,"2,200.1",1.0,"32,000","20,000","24,300",2021,2
(활)전복,완도,40/45미,kg,77.4,1.0,"12,000","7,000","9,800",2021,2
(활)전복,완도,24미,kg,22.6,1.0,"17,000","17,000","17,000",2021,2
(활)전복,완도,24/25미,kg,90.9,1.0,"20,000","12,000","15,800",2021,2
(활)전복,호주,3미,kg,10.5,1.0,"65,000","60,000","63,000",2021,2
(활)전복,완도,17미,kg,132.5,1.0,"21,000","20,000","20,200",2021,2
(활)전복,완도,10미,kg,388,1.0,"55,000","20,000","28,400",2021,2
(활)전복,완도,3/4미,kg,32.6,1.0,"85,000","80,000","83,500",2021,2
(활)전복,완도,7미,kg,35.4,1.0,"77,000","33,000","38,800",2021,2
(활)전복,완도,18미,kg,195.1,1.0,"20,000","16,000","19,100",2021,2
(활)전복,완도,13미,kg,120.8,1.0,"22,000","19,000","21,500",2021,2
(활)전복,완도,7/8미,kg,"2,410",1.0,"46,000","23,000","37,000",2021,2
(활)전복,완도,50미,kg,292.3,1.0,"10,000","5,000","6,900",2021,2
(활)전복,완도,21/22미,kg,267,1.0,"19,000","14,000","16,900",2021,2
(활)전복,완도,소,kg,304.2,1.0,"8,000","4,000","5,900",2021,2
(활)전복,호주,중,kg,13.6,1.0,"65,000","60,000","62,300",2021,2
(활)전복,속초,중,S/P,58.5,1.0,"5,000","5,000","5,000",2021,2
(활)전복,완도,5/6미,kg,418.7,1.0,"60,000","36,000","50,200",2021,2
(활)전복,완도,12/13미,kg,"2,588.4",1.0,"28,000","18,000","23,300",2021,2
(활)전복,완도,45/50미,kg,73.7,1.0,"7,000","5,000","6,600",2021,2
(활)전복,완도,10/11미,kg,"2,572.6",1.0,"33,000","21,000","25,800",2021,2
(활)전복,완도,15/16미,kg,"1,493.7",1.0,"23,000","15,000","20,600",2021,2
(활)전복,완도,6미,kg,14,1.0,"88,000","41,000","53,100",2021,2
(활)전복,완도,20미,kg,638.7,1.0,"22,000","15,000","19,600",2021,2
(활)전복,완도,22미,kg,625.7,1.0,"19,000","13,000","17,000",2021,2
(활)전복,완도,40/50미,kg,96.5,1.0,"9,000","7,000","8,400",2021,2
(활)전복,완도,60미,kg,46.3,1.0,"4,000","4,000","4,000",2021,2
(활)전복,완도,19/20미,kg,"1,031.3",1.0,"21,000","14,000","19,300",2021,2
(냉)전복,완도,중,S/P,162.3,1.0,"6,000","2,000","3,600",2021,2
(냉)전복,완도,중소,S/P,109,1.0,"3,000","2,000","2,600",2021,2
(냉)전복,완도,중,kg,60,1.0,"4,000","3,000","3,700",2021,2
(활)전복,완도,14/15미,가구,11,1.0,"22,000","22,000","22,000",2021,3
(활)전복,완도,20/21미,kg,187.3,1.0,"19,000","13,000","17,600",2021,3
(활)전복,완도,25미,kg,"2,554.8",1.0,"18,000","10,000","15,000",2021,3
(활)전복,완도,8미,가구,11.5,1.0,"33,000","33,000","33,000",2021,3
(활)전복,완도,30/40미,kg,46.9,1.0,"11,000","8,000","10,000",2021,3
(활)전복,태안,19/20미,kg,22.2,1.0,"17,000","15,000","16,000",2021,3
(활)전복,완도,10미,가구,11.9,10.0,"31,000","31,000","31,000",2021,3
(활)전복,완도,25/30미,kg,"1,120.4",1.0,"17,000","10,000","11,800",2021,3
(활)전복,완도,10미,가구,21.8,1.0,"44,000","25,000","27,900",2021,3
(활)전복,완도,14미,kg,22.5,1.0,"23,000","19,000","21,000",2021,3
(활)전복,완도,12/13미,가구,11.9,10.0,"24,000","24,000","24,000",2021,3
(활)전복,완도,6/7미,kg,535.2,1.0,"80,000","35,000","38,700",2021,3
(활)전복,완도,22미,가구,85.4,1.0,"19,000","17,000","18,400",2021,3
(활)전복,완도,10/11미,가구,93,1.0,"28,000","25,000","26,500",2021,3
(활)전복,완도,17/18미,kg,"1,361.5",1.0,"23,000","16,000","19,900",2021,3
(활)전복,완도,11미,kg,111.7,1.0,"27,000","24,000","25,100",2021,3
(활)전복,완도,14/15미,kg,"1,886.7",1.0,"24,000","17,000","22,300",2021,3
(활)전복,완도,9/10미,kg,878.1,1.0,"36,000","22,000","29,500",2021,3
(활)전복,태안,22미,kg,46.7,1.0,"14,000","14,000","14,000",2021,3
(활)전복,완도,중,가구,11,10.0,"16,000","16,000","16,000",2021,3
(활)전복,완도,8/9미,가구,23.6,1.0,"34,000","31,000","32,500",2021,3
(활)전복,완도,28/29미,kg,33.4,1.0,"11,000","11,000","11,000",2021,3
(활)전복,완도,9미,kg,454.5,1.0,"35,000","26,000","30,600",2021,3
(활)전복,완도,8/9미,kg,"2,644.1",1.0,"36,000","23,000","30,800",2021,3
(활)전복,완도,4/5미,kg,41,1.0,"120,000","51,000","63,100",2021,3
(활)전복,완도,12/13미,가구,136,1.0,"24,000","22,000","22,500",2021,3
(활)전복,완도,35/40미,kg,410.5,1.0,"13,000","9,000","10,900",2021,3
(활)전복,완도,35미,가구,61.2,1.0,"11,000","11,000","11,000",2021,3
(활)전복,완도,25/26미,kg,34.4,1.0,"16,000","13,000","14,000",2021,3
(활)전복,완도,12미,kg,283.5,1.0,"26,000","22,000","24,100",2021,3
(활)전복,완도,21미,kg,166.5,1.0,"20,000","17,000","18,100",2021,3
(활)전복,완도,11/12미,가구,107.1,1.0,"26,000","24,000","25,000",2021,3
(활)전복,완도,50/60미,kg,308.8,1.0,"8,000","4,000","5,800",2021,3
(활)전복,완도,중,kg,"10,377.5",1.0,"58,000","10,000","18,900",2021,3
(활)전복,완도,15/16미,가구,68.7,1.0,"22,000","20,000","21,000",2021,3
(활)전복,완도,29/30미,kg,22.8,1.0,"11,000","11,000","11,000",2021,3
(활)전복,완도,30미,가구,47.8,1.0,"14,000","12,000","13,500",2021,3
(활)전복,완도,16미,kg,102.6,1.0,"22,000","18,000","19,700",2021,3
(활)전복,완도,18/19미,kg,415.8,1.0,"21,000","16,000","20,000",2021,3
(활)전복,완도,13/14미,가구,158,1.0,"23,000","21,000","21,900",2021,3
(활)전복,완도,30/35미,kg,385.8,1.0,"16,000","10,000","11,100",2021,3
(활)전복,완도,40미,kg,704.7,1.0,"13,000","6,000","10,400",2021,3
(활)전복,완도,22/23미,kg,391.3,1.0,"17,000","10,000","13,500",2021,3
(활)전복,완도,10/11미,가구,11.7,10.0,"28,000","28,000","28,000",2021,3
(활)전복,완도,19/20미,kg,"2,141.4",1.0,"22,000","15,000","19,900",2021,3
(활)전복,완도,21/22미,kg,335.1,1.0,"20,000","12,000","16,600",2021,3
(활)전복,완도,50미,kg,22.6,1.0,"9,000","7,000","8,000",2021,3
(활)전복,완도,7/8미,kg,"2,337.5",1.0,"38,000","29,000","33,000",2021,3
(활)전복,완도,16/17미,가구,118.6,1.0,"21,000","19,000","19,200",2021,3
(활)전복,완도,18미,kg,93.7,1.0,"21,000","19,000","20,000",2021,3
(활)전복,완도,7미,kg,45,1.0,"39,000","35,000","36,400",2021,3
(활)전복,완도,9/10미,가구,11.9,1.0,"31,000","31,000","31,000",2021,3
(활)전복,완도,10미,kg,287.7,1.0,"34,000","24,000","28,400",2021,3
(활)전복,완도,20/25미,kg,22.8,1.0,"15,000","13,000","14,000",2021,3
(활)전복,완도,9미,가구,11.8,1.0,"34,000","34,000","34,000",2021,3
(활)전복,완도,17미,kg,57,1.0,"19,000","19,000","19,000",2021,3
(활)전복,완도,24/25미,kg,335.4,1.0,"18,000","10,000","13,600",2021,3
(활)전복,완도,45미,kg,33.4,1.0,"10,000","10,000","10,000",2021,3
(활)전복,완도,6/7미,가구,11.4,1.0,"35,000","35,000","35,000",2021,3
(활)전복,완도,40/45미,kg,31.9,1.0,"12,000","7,000","9,200",2021,3
(활)전복,완도,20/21미,가구,76.3,1.0,"17,000","16,000","16,100",2021,3
(활)전복,태안,22/23미,kg,22.7,1.0,"13,000","12,000","12,500",2021,3
(활)전복,완도,11/12미,kg,"2,371.1",1.0,"27,000","20,000","24,500",2021,3
(활)전복,완도,60미,kg,103.9,1.0,"5,000","5,000","5,000",2021,3
(활)전복,완도,40/50미,kg,139.3,1.0,"9,000","5,000","6,900",2021,3
(활)전복,완도,13/14미,kg,"2,266.7",1.0,"25,000","16,000","22,500",2021,3
(활)전복,완도,30미,kg,"4,250.8",1.0,"18,000","9,000","12,400",2021,3
(활)전복,완도,16/17미,kg,"2,018.5",1.0,"23,000","18,000","20,300",2021,3
(활)전복,완도,8미,kg,216.8,1.0,"37,000","30,000","32,500",2021,3
(활)전복,완도,35미,kg,377.4,1.0,"12,000","6,000","8,400",2021,3
(활)전복,완도,23/24미,kg,11.4,1.0,"12,000","12,000","12,000",2021,3
(활)전복,완도,27/28미,kg,11.4,1.0,"17,000","17,000","17,000",2021,3
(활)전복,완도,5/6미,kg,195.3,1.0,"100,000","36,000","46,100",2021,3
(활)전복,완도,32미,kg,916.4,1.0,"14,000","8,000","11,700",2021,3
(활)전복,완도,13/14미,가구,23.6,10.0,"23,000","23,000","23,000",2021,3
(활)전복,완도,12/13미,kg,"2,534.2",1.0,"30,000","19,000","23,600",2021,3
(활)전복,완도,17/18미,가구,146.1,1.0,"22,000","19,000","19,600",2021,3
(활)전복,완도,20미,가구,108.3,1.0,"20,000","18,000","19,100",2021,3
(활)전복,완도,소,kg,688.9,1.0,"6,000","3,000","3,900",2021,3
(활)전복,완도,15/16미,kg,"1,756.4",1.0,"38,000","16,000","21,200",2021,3
(활)전복,완도,6미,kg,23.5,1.0,"40,000","40,000","40,000",2021,3
(활)전복,완도,20미,kg,"1,309",1.0,"22,000","16,000","19,600",2021,3
(활)전복,완도,22미,kg,591.7,1.0,"19,000","12,000","14,600",2021,3
(활)전복,완도,10/11미,kg,"2,220.9",1.0,"32,000","22,000","26,500",2021,3
(선)전복,완도,중,kg,16,1.0,"8,000","8,000","8,000",2021,3
(선)전복,통영,중소,kg,10,1.0,"7,000","7,000","7,000",2021,3
(냉)전복,완도,중,S/P,130,1.0,"4,000","3,000","3,800",2021,3
(활)전복,완도,14/15미,가구,48.2,1.0,"23,000","23,000","23,000",2021,4
(활)전복,완도,19미,kg,139.2,1.0,"20,000","15,000","18,000",2021,4
(활)전복,완도,25/30미,kg,"2,031.5",1.0,"15,000","10,000","12,600",2021,4
(활)전복,완도,10미,가구,11.6,1.0,"25,000","25,000","25,000",2021,4
(활)전복,완도,50/60미,가구,11,1.0,"7,000","7,000","7,000",2021,4
(활)전복,완도,14미,kg,236,1.0,"23,000","17,000","20,200",2021,4
(활)전복,완도,6/7미,kg,"1,248.5",1.0,"95,000","31,000","36,500",2021,4
(활)전복,완도,10/11미,가구,11.5,1.0,"23,000","23,000","23,000",2021,4
(활)전복,완도,17/18미,kg,"3,712.1",1.0,"24,000","13,000","18,800",2021,4
(활)전복,완도,11미,kg,36.5,1.0,"28,000","27,000","27,700",2021,4
(활)전복,완도,14/15미,kg,"1,719.7",1.0,"24,000","14,000","21,700",2021,4
(활)전복,완도,9/10미,kg,"1,039.9",1.0,"31,000","24,000","27,600",2021,4
(활)전복,완도,10/11미,S/P,34.7,1.0,"24,000","24,000","24,000",2021,4
(활)전복,추자도,4미,kg,2.7,1.0,"90,000","90,000","90,000",2021,4
(활)전복,완도,40미,kg,"1,336.9",1.0,"13,000","6,000","9,100",2021,4
(활)전복,완도,22/23미,kg,480.6,1.0,"16,000","10,000","14,100",2021,4
(활)전복,완도,7/8미,S/P,66.2,1.0,"30,000","29,000","29,800",2021,4
(활)전복,완도,13/14미,kg,"2,644.5",1.0,"25,000","15,000","21,400",2021,4
(활)전복,완도,30미,kg,"2,907.8",1.0,"16,000","6,000","12,600",2021,4
(활)전복,완도,17미,S/P,45.3,1.0,"18,000","18,000","18,000",2021,4
(활)전복,완도,16/17미,kg,"2,321.4",1.0,"21,000","15,000","18,600",2021,4
(활)전복,완도,8미,kg,259.8,1.0,"59,000","28,000","32,700",2021,4
(활)전복,완도,35미,kg,581.5,1.0,"13,000","5,000","10,600",2021,4
(활)전복,완도,15미,kg,115.5,1.0,"22,000","16,000","18,900",2021,4
(활)전복,완도,30/40미,kg,124.1,1.0,"11,000","9,000","9,600",2021,4
(활)전복,완도,25미,kg,"4,010.9",1.0,"17,000","7,000","14,600",2021,4
(활)전복,완도,9미,kg,385.4,1.0,"34,000","23,000","30,000",2021,4
(활)전복,완도,8/9미,kg,"2,547.5",1.0,"38,000","1,000","30,100",2021,4
(활)전복,완도,4/5미,kg,36.9,1.0,"121,000","48,000","86,900",2021,4
(활)전복,완도,12/13미,가구,16.5,1.0,"29,000","20,000","22,700",2021,4
(활)전복,완도,35/40미,kg,335.5,1.0,"11,000","7,000","9,200",2021,4
(활)전복,완도,25/26미,kg,81.4,1.0,"15,000","11,000","14,300",2021,4
(활)전복,완도,12미,kg,277.5,1.0,"25,000","20,000","23,300",2021,4
(활)전복,완도,11/12미,가구,55.3,1.0,"26,000","22,000","24,800",2021,4
(활)전복,완도,50/60미,kg,385.7,1.0,"9,000","4,000","4,900",2021,4
(활)전복,완도,중,kg,"11,834.2",1.0,"30,000","4,000","17,800",2021,4
(활)전복,완도,15/16미,가구,22.3,1.0,"21,000","21,000","21,000",2021,4
(활)전복,완도,70미,kg,9.1,1.0,"6,000","6,000","6,000",2021,4
(활)전복,완도,30미,가구,40.9,1.0,"14,000","14,000","14,000",2021,4
(활)전복,완도,16미,kg,173.3,1.0,"20,000","18,000","18,900",2021,4
(활)전복,완도,18/19미,kg,271,1.0,"19,000","15,000","17,200",2021,4
(활)전복,완도,5미,kg,62.7,1.0,"101,000","29,000","62,100",2021,4
(활)전복,완도,34/35미,kg,11.4,1.0,"11,000","11,000","11,000",2021,4
(활)전복,완도,13/14미,가구,66.9,1.0,"23,000","22,000","22,500",2021,4
(활)전복,완도,30/35미,kg,"1,455.1",1.0,"14,000","6,000","11,200",2021,4
(활)전복,완도,중,가구,99,1.0,"20,000","15,000","17,600",2021,4
(활)전복,완도,20/21미,kg,683.2,1.0,"18,000","12,000","15,200",2021,4
(활)전복,추자도,4/5미,kg,1.6,1.0,"85,000","85,000","85,000",2021,4
(활)전복,완도,23/24미,kg,182.7,1.0,"16,000","12,000","14,200",2021,4
(활)전복,완도,27/28미,kg,66.2,1.0,"14,000","11,000","12,800",2021,4
(활)전복,완도,13미,kg,209.5,1.0,"20,000","18,000","19,400",2021,4
(활)전복,완도,11/12미,S/P,57.2,1.0,"24,000","22,000","22,800",2021,4
(활)전복,완도,18미,kg,594.2,1.0,"19,000","16,000","17,700",2021,4
(활)전복,완도,7미,kg,16.4,1.0,"65,000","31,000","39,900",2021,4
(활)전복,완도,3/4미,kg,11.5,1.0,"130,000","55,000","99,300",2021,4
(활)전복,완도,9/10미,가구,11.4,1.0,"30,000","30,000","30,000",2021,4
(활)전복,완도,10미,kg,264.2,1.0,"30,000","23,000","25,300",2021,4
(활)전복,완도,20/25미,kg,32,1.0,"14,000","14,000","14,000",2021,4
(활)전복,완도,20/21미,S/P,81.9,1.0,"17,000","16,000","16,100",2021,4
(활)전복,추자도,3미,kg,2.8,1.0,"120,000","120,000","120,000",2021,4
(활)전복,완도,17미,kg,337,1.0,"19,000","15,000","17,000",2021,4
(활)전복,완도,25미,S/P,35.1,1.0,"14,000","14,000","14,000",2021,4
(활)전복,완도,소소,kg,68.4,1.0,"7,000","4,000","6,700",2021,4
(활)전복,완도,27미,kg,24.6,1.0,"14,000","14,000","14,000",2021,4
(활)전복,완도,24/25미,kg,710.4,1.0,"16,000","12,000","14,200",2021,4
(활)전복,완도,24미,kg,83.8,1.0,"13,000","11,000","12,700",2021,4
(활)전복,완도,45미,kg,22.2,1.0,"9,000","9,000","9,000",2021,4
(활)전복,완도,6/7미,가구,22.2,1.0,"38,000","38,000","38,000",2021,4
(활)전복,완도,40/45미,kg,336.9,1.0,"10,000","6,000","7,500",2021,4
(활)전복,완도,11/12미,kg,"3,767",1.0,"29,000","20,000","23,700",2021,4
(활)전복,완도,16/17미,S/P,59.6,1.0,"19,000","18,000","18,400",2021,4
(활)전복,완도,4미,kg,11.9,1.0,"120,000","112,000","116,400",2021,4
(활)전복,완도,7/8미,kg,"2,019.1",1.0,"38,000","27,000","32,100",2021,4
(활)전복,완도,50미,kg,776.5,1.0,"9,000","4,000","5,700",2021,4
(활)전복,완도,15/16미,kg,"1,566.6",1.0,"23,000","14,000","19,900",2021,4
(활)전복,완도,5/6미,kg,323.6,1.0,"97,000","35,000","43,300",2021,4
(활)전복,완도,32미,kg,107,1.0,"12,000","10,000","11,300",2021,4
(활)전복,추자도,6/7미,kg,1.6,1.0,"68,000","68,000","68,000",2021,4
(활)전복,완도,22/23미,S/P,34.7,1.0,"16,000","15,000","15,300",2021,4
(활)전복,완도,12/13미,kg,"3,007.2",1.0,"40,000","16,000","22,200",2021,4
(활)전복,완도,3미,kg,18,1.0,"148,000","117,000","135,600",2021,4
(활)전복,완도,17/18미,가구,37.6,1.0,"23,000","20,000","21,000",2021,4
(활)전복,완도,45/50미,kg,46,1.0,"13,000","9,000","10,000",2021,4
(활)전복,완도,20미,가구,95.1,1.0,"20,000","19,000","19,500",2021,4
(활)전복,완도,5/6미,S/P,11.4,1.0,"41,000","41,000","41,000",2021,4
(활)전복,완도,소,kg,667.3,1.0,"10,000","4,000","4,800",2021,4
(활)전복,완도,10/11미,kg,"2,002.7",1.0,"29,000","20,000","24,800",2021,4
(활)전복,완도,6미,kg,19.2,1.0,"85,000","61,000","70,000",2021,4
(활)전복,완도,20미,kg,"1,982.1",1.0,"20,000","12,000","17,500",2021,4
(활)전복,완도,55미,kg,37.5,1.0,"8,000","8,000","8,000",2021,4
(활)전복,완도,22미,kg,"1,662.3",1.0,"19,000","11,000","15,300",2021,4
(활)전복,추자도,2/3미,kg,3.2,1.0,"131,000","131,000","131,000",2021,4
(활)전복,완도,29미,kg,47.9,1.0,"13,000","13,000","13,000",2021,4
(활)전복,완도,40/50미,kg,56.1,1.0,"8,000","5,000","7,200",2021,4
(활)전복,완도,60미,kg,130.1,1.0,"6,000","4,000","4,600",2021,4
(활)전복,완도,19/20미,kg,"2,284.5",1.0,"21,000","12,000","17,900",2021,4
(활)전복,완도,17/18미,kg,11.2,2.0,"20,000","20,000","20,000",2021,4
(활)전복,완도,21/22미,kg,"1,054.8",1.0,"18,000","10,000","15,500",2021,4
(선)전복,완도,중소,S/P,20.5,1.0,"6,000","6,000","6,000",2021,4
(활)전복,완도,4미,kg,3.8,1.0,"105,000","102,000","103,800",2021,5
(활)전복,완도,25미,kg,"3,838.9",1.0,"17,000","9,000","14,600",2021,5
(활)전복,완도,15/16미,S/P,46.2,1.0,"21,000","15,000","18,000",2021,5
(활)전복,완도,2미,kg,2,1.0,"135,000","135,000","135,000",2021,5
(활)전복,완도,30/40미,kg,92.2,1.0,"12,000","9,000","10,100",2021,5
(활)전복,안면도,10미,kg,16.3,1.0,"27,000","27,000","27,000",2021,5
(활)전복,완도,15미,kg,69.8,1.0,"20,000","17,000","19,000",2021,5
(활)전복,완도,12/13미,S/P,34,1.0,"23,000","20,000","22,000",2021,5
(활)전복,완도,19미,kg,88.8,1.0,"17,000","15,000","15,600",2021,5
(활)전복,완도,25/30미,kg,501.9,1.0,"15,000","6,000","11,000",2021,5
(활)전복,완도,2미,S/P,46.1,1.0,"19,000","19,000","19,000",2021,5
(활)전복,완도,14미,kg,225.3,1.0,"22,000","10,000","20,000",2021,5
(활)전복,완도,중,S/P,277,1.0,"21,000","15,000","17,600",2021,5
(활)전복,완도,6/7미,kg,"1,202.1",1.0,"40,000","28,000","35,000",2021,5
(활)전복,완도,17/18미,kg,"4,510.9",1.0,"20,000","10,000","17,400",2021,5
(활)전복,완도,11미,kg,68.2,1.0,"25,000","24,000","24,700",2021,5
