어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)넙치,통영,중,kg,166.8,1,"40,000","6,000","24,500"
(활)넙치,여수,중,kg,847.2,1,"50,000","2,000","23,600"
(활)넙치,목포,중,kg,391.6,1,"50,000","7,000","27,600"
(활)넙치,안면도,3미,kg,3.7,1,"9,000","9,000","9,000"
(활)넙치,서천,중,kg,426.6,1,"53,000","3,000","26,800"
(활)넙치,여수,진통,kg,14.3,1,"9,000","9,000","9,000"
(활)넙치,서천,1미,kg,3.1,1,"40,000","40,000","40,000"
(활)넙치,안면도,중,kg,29.3,1,"43,000","12,000","31,400"
(활)넙치,완도,중,kg,"5,839.8",1,"45,000","8,000","23,300"
(활)넙치,대부도,중,kg,153.7,1,"49,000","4,000","26,200"
(활)넙치,중국,중,kg,542.1,1,"17,000","4,000","14,500"
(활)넙치,제주도,2미,kg,5.7,1,"1,000","1,000","1,000"
(활)넙치,화성,중,kg,169.3,1,"33,000",500,"13,700"
(활)넙치,안흥,중,kg,647.3,1,"55,000",500,"20,600"
(활)넙치,서천,2미,kg,3.5,1,"6,000","6,000","6,000"
(활)넙치,대부도,1미,kg,1,1,500,500,500
(활)넙치,태안,중,kg,350.1,1,"70,000","2,000","29,100"
(활)넙치,제주도,중,kg,"38,494.1",1,"31,000","1,000","22,700"
(선)넙치,대부도,대,S/P,20.5,1,"3,000","1,500","2,300"
(선)넙치,나로도,1미,S/P,2,10,"22,000","22,000","22,000"
(선)넙치,군산,대,S/P,"2,068.3",1,"11,000",200,"4,900"
(선)넙치,안흥,대,S/P,1,6,"30,000","30,000","30,000"
(선)넙치,군산,중,S/P,"1,001.6",1,"8,000",500,"4,200"
(선)넙치,서천,중,kg,112.4,1,"7,000","1,500","5,000"
(선)넙치,서산,대,S/P,13.9,1,"4,000","2,500","2,900"
(선)넙치,서산,중,kg,5,1,"6,000","6,000","6,000"
(선)넙치,태안,중,kg,182.8,1,"10,000",200,"3,400"
(선)넙치,안면도,중,kg,2.1,1,"7,500","7,500","7,500"
(선)넙치,완도,중,kg,13.3,1,"4,000","1,000","1,700"
(선)넙치,안흥,중,S/P,7.2,1,"6,000","6,000","6,000"
(선)넙치,후포,1미,S/P,11,1,"6,500","6,500","6,500"
(선)넙치,나로도,대,S/P,1,10,"16,000","16,000","16,000"
(선)넙치,제주도,중,kg,"1,127.3",1,"5,000","1,000","3,900"
(선)넙치,안흥,중,kg,324,1,"10,000",100,"2,600"
(선)넙치,대천,중,kg,48.8,1,"11,000","2,500","8,700"
(선)넙치,서산,대,kg,3.1,1,300,300,300
(선)넙치,대부도,중,kg,13.7,1,"3,500","3,500","3,500"
(선)넙치,통영,중,kg,20.1,1,"7,000","2,000","4,600"
(선)넙치,군산,대,S/P,13.1,15,"12,000",500,"4,900"
(선)넙치,군산,대,kg,721.2,1,"10,500","1,000","4,900"
(선)넙치,대부도,중,S/P,12,1,"5,000","4,000","4,600"
(선)넙치,군산,중,kg,164,1,"11,000",200,"6,100"
(선)넙치,나로도,2미,S/P,3,10,"10,000","10,000","10,000"
(활)찰넙치,제주도,중,kg,"1,099.9",1,"29,000","17,000","26,000"
