어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)넙치,통영,중,kg,49,1,"50,000","20,000","39,400"
(활)넙치,군산,중,kg,36.1,1,"32,000","10,000","20,400"
(활)넙치,서천,중,kg,208.3,1,"42,000","6,000","21,200"
(활)넙치,격포,중,kg,22.3,1,"35,000","6,000","18,200"
(활)넙치,완도,중,kg,"9,609.5",1,"47,000","1,000","22,300"
(활)넙치,대부도,중,kg,8.8,1,"10,000","4,000","7,300"
(활)넙치,서산,중,kg,15,1,"20,000","5,000","11,800"
(활)넙치,안흥,중,kg,816.3,1,"48,000","1,000","16,800"
(활)넙치,태안,중,kg,819.3,1,"46,000",500,"33,200"
(활)넙치,완도,1미,kg,4.4,1,"8,000","2,000","5,400"
(활)넙치,제주도,중,kg,"24,746.7",1,"29,000","2,000","21,800"
(활)넙치,목포,중,kg,36.3,1,"47,000","23,000","29,200"
(선)넙치,군산,대,kg,135.7,1,"15,000",500,"7,700"
(선)넙치,목포,대,kg,27.7,1,"6,000",100,"1,200"
(선)넙치,군산,대,S/P,45.6,15,"11,000","7,000","9,200"
(선)넙치,안흥,중,kg,24.3,1,"6,000","2,000","3,600"
(선)넙치,군산,중,kg,14.7,1,"7,000","4,000","5,800"
(선)넙치,나로도,3미,S/P,1,10,"5,000","5,000","5,000"
(선)넙치,완도,중,kg,10,1,"7,000","2,000","5,500"
(선)넙치,후포,대,S/P,8.7,1,"15,000","15,000","15,000"
(선)넙치,나로도,2미,S/P,2,10,"20,000","5,000","12,500"
(선)넙치,태안,중,kg,754,1,"8,000",200,"1,700"
(선)넙치,서천,중,kg,65.5,1,"10,000","1,000","5,200"
(선)넙치,군산,대,S/P,733.6,1,"9,000",300,"3,500"
(활)찰넙치,제주도,중,kg,860,1,"30,000","10,000","28,900"
