일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.20.20.30.50.80.30.40.30.11.01.72.53.44.85.04.54.74.57.06.35.65.66.26.7,7.0,3.1,0.1
02,7.28.89.68.88.69.38.79.37.77.46.25.45.35.04.84.65.34.65.64.64.04.84.02.0,9.6,6.3,2.0
03,0.70.42.22.33.02.50.72.53.83.72.73.52.73.02.93.33.33.32.82.73.83.53.52.6,3.8,2.8,0.4
04,2.12.72.82.92.82.62.72.61.71.72.41.20.40.30.41.12.01.11.51.11.41.61.21.1,2.9,1.7,0.3
05,1.21.81.31.71.50.40.30.40.20.30.51.12.11.52.12.01.42.01.41.80.70.20.30.4,2.1,1.1,0.2
06,0.20.02.22.82.33.23.93.23.53.33.83.33.94.64.54.34.34.33.24.05.64.14.64.9,5.6,3.5,0.0
07,4.34.15.54.84.42.83.12.84.64.65.05.05.25.95.75.74.75.74.94.94.65.15.25.0,5.9,4.7,2.8
08,5.44.54.63.25.05.45.35.45.86.06.35.85.65.23.74.33.54.32.83.04.44.05.62.8,6.3,4.6,2.8
09,2.44.52.71.31.11.31.01.30.74.44.12.32.31.71.61.10.71.12.11.50.40.50.40.5,4.5,1.7,0.4
10,0.71.51.82.22.42.31.82.32.85.35.53.84.74.54.44.64.44.64.14.14.24.64.74.3,5.5,3.6,0.7
11,5.04.75.05.65.24.54.94.54.84.42.73.44.83.62.20.91.00.91.31.91.80.90.90.4,5.6,3.2,0.4
12,3.43.00.41.20.41.11.81.15.35.15.85.67.46.19.99.611.49.612.212.612.812.812.011.0,12.8,6.9,0.4
13,10.610.710.07.86.86.35.96.33.11.30.40.50.60.70.91.01.21.01.51.81.92.11.92.1,10.7,3.6,0.4
14,2.02.32.84.04.55.66.05.65.05.26.45.45.54.43.74.22.04.22.21.91.72.33.53.8,6.4,3.9,1.7
15,4.95.65.54.74.85.05.15.05.24.94.11.81.40.52.84.64.14.66.45.94.86.17.17.8,7.8,4.7,0.5
16,7.35.14.74.74.44.54.04.54.16.57.06.35.15.65.33.43.53.42.93.54.14.04.94.0,7.3,4.7,2.9
17,4.95.34.14.64.64.74.04.74.54.23.43.33.84.83.53.15.43.14.74.44.52.92.83.4,5.4,4.1,2.8
18,3.43.14.04.54.34.94.24.93.42.84.34.04.13.43.13.73.23.74.94.94.73.31.74.2,4.9,3.8,1.7
19,3.33.52.92.63.32.10.82.10.20.30.50.91.20.70.50.20.90.22.83.11.41.71.71.6,3.5,1.6,0.2
20,1.51.30.20.41.01.60.71.60.60.51.70.90.82.62.01.62.81.62.21.60.40.20.11.0,2.8,1.2,0.1
21,0.60.40.30.81.61.00.61.00.31.01.02.03.02.73.54.14.14.13.12.52.31.92.62.0,4.7,1.9,0.3
22,1.01.10.11.00.91.62.31.62.10.31.61.10.82.21.62.11.72.13.14.83.53.32.93.6,4.8,2.0,0.1
23,3.33.32.12.22.63.63.33.63.35.66.06.46.94.64.24.24.94.23.55.75.64.65.25.7,6.9,4.3,2.1
24,6.89.06.75.16.65.24.75.25.76.06.76.86.26.55.75.14.25.13.73.74.24.24.54.4,9.0,5.4,2.8
25,4.04.84.12.40.70.20.90.21.20.81.00.80.10.60.51.81.91.82.81.51.31.80.61.4,4.8,1.7,0.1
26,1.62.31.71.92.93.13.03.13.23.54.75.56.46.46.14.96.14.95.55.44.34.96.36.5,6.5,4.3,1.6
27,5.84.13.53.52.51.20.51.20.41.50.40.30.30.30.50.70.60.70.30.30.51.81.71.6,5.8,1.4,0.2
28,1.72.61.61.21.31.01.41.02.02.61.92.02.23.03.42.31.52.30.50.30.20.00.21.0,3.4,1.5,0.0
29,1.30.70.30.31.70.70.30.70.51.01.60.90.50.50.90.51.20.50.92.12.21.30.40.4,2.2,0.9,0.3
30,0.10.60.20.41.00.10.30.10.40.30.41.01.72.64.34.13.64.13.22.02.32.41.71.0,4.3,1.6,0.1
31,0.80.91.00.81.10.70.50.70.90.31.01.21.74.24.23.13.23.12.71.81.71.31.82.3,4.2,1.7,0.2
TOTAL,3.13.33.02.93.02.92.72.92.83.13.23.03.23.33.33.33.33.33.43.43.23.23.23.2,5.7,3.1,0.9
