일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,6.16.46.36.67.17.25.37.24.14.83.93.94.34.54.54.64.84.64.14.65.15.76.57.4,7.4,5.3,3.8
02,6.87.26.46.05.96.06.26.04.94.75.04.64.95.35.65.65.85.65.55.55.76.15.95.7,7.2,5.7,4.6
03,5.54.94.95.14.43.42.63.41.91.71.10.72.03.43.74.14.14.13.83.23.22.61.61.0,5.5,3.1,0.7
04,1.92.13.12.12.62.53.32.52.00.60.32.63.43.02.72.01.82.02.21.81.51.50.80.9,3.4,2.1,0.3
05,1.01.81.71.80.71.21.31.21.51.72.22.61.70.90.40.81.80.83.22.93.21.92.02.4,3.2,1.8,0.4
06,1.41.92.42.63.01.40.81.42.82.02.53.12.82.23.63.94.83.95.54.23.32.29.79.4,9.7,3.5,0.8
07,9.910.111.39.79.49.98.79.99.49.06.76.66.16.26.88.67.88.66.14.93.93.93.32.9,11.3,7.4,2.9
08,2.83.53.82.61.51.61.11.62.43.12.22.22.62.72.92.83.32.82.93.33.32.80.81.1,3.8,2.5,0.8
09,1.51.81.92.42.32.31.62.35.76.74.45.26.56.57.35.75.05.73.84.65.35.45.45.5,7.3,4.3,1.3
10,5.35.84.03.02.61.91.71.90.80.70.60.20.80.50.50.50.50.50.90.91.20.80.41.1,5.8,1.6,0.2
11,0.80.90.60.80.90.90.90.91.21.21.02.01.20.50.32.12.12.11.31.50.91.70.70.3,2.1,1.1,0.3
12,1.01.81.21.31.42.52.42.52.92.21.82.42.92.91.41.11.51.12.73.63.33.52.73.4,3.6,2.3,1.0
13,3.24.93.53.24.14.12.94.12.10.70.70.50.50.21.90.30.40.33.13.41.93.22.41.2,5.5,2.3,0.2
14,1.73.72.63.82.82.24.02.24.14.74.75.35.24.75.05.25.55.27.16.84.54.13.64.6,7.1,4.4,1.7
15,6.06.67.78.78.78.59.88.58.17.97.98.29.69.49.99.88.69.89.08.28.98.08.37.2,9.9,8.4,6.0
16,6.87.06.96.16.26.56.46.55.65.54.64.55.26.05.75.24.75.24.04.13.42.42.62.5,7.0,5.1,2.4
17,1.53.35.25.04.75.63.85.63.33.32.53.02.31.30.80.70.70.70.63.73.73.33.42.0,5.6,2.8,0.6
18,1.14.94.73.33.43.82.93.82.23.02.92.12.03.84.23.93.43.93.12.31.81.41.61.6,4.9,2.9,1.1
19,1.21.11.61.41.82.02.62.02.11.92.01.72.61.80.91.11.41.11.41.51.21.21.33.6,3.6,1.7,0.9
20,7.311.612.012.411.411.89.911.810.19.88.47.46.25.85.96.36.06.35.55.55.85.14.95.2,12.4,7.9,4.9
21,5.04.33.94.03.23.63.33.63.82.92.83.12.61.71.72.02.12.01.31.42.23.14.34.3,5.0,3.0,1.3
22,3.43.22.01.81.90.83.10.84.63.52.32.43.03.01.31.82.21.82.01.71.71.20.90.8,4.6,2.3,0.8
23,0.50.90.60.31.12.31.62.30.92.22.32.14.36.37.45.55.55.57.16.88.19.19.910.3,10.3,4.3,0.3
24,11.411.612.811.711.610.59.910.59.38.78.28.48.88.89.79.510.09.59.59.910.010.89.68.1,12.8,9.9,8.1
25,7.47.76.86.66.56.35.76.34.73.83.83.61.62.02.52.41.72.41.11.82.73.03.11.4,7.7,3.8,1.1
26,2.03.23.42.53.44.85.54.84.03.03.33.54.03.82.93.44.63.43.42.31.82.72.82.1,5.5,3.4,1.8
27,2.22.52.13.85.16.77.26.79.110.29.711.49.49.08.68.18.18.19.39.17.97.68.37.8,11.4,7.5,2.1
28,7.27.48.18.08.55.85.45.82.32.21.21.11.81.50.80.92.00.91.42.75.55.95.24.2,8.5,3.9,0.8
29,3.62.42.02.42.52.12.52.13.54.13.81.11.21.11.41.52.11.59.58.67.48.27.97.3,9.5,3.9,1.1
30,6.25.95.75.96.65.65.15.64.23.72.91.91.11.01.10.90.20.90.40.50.50.81.22.7,6.6,2.9,0.2
31,2.63.43.94.24.14.14.44.14.64.54.43.74.13.42.62.52.42.53.02.61.41.21.00.9,4.6,3.2,0.9
TOTAL,4.04.64.64.54.54.44.34.44.14.03.53.63.73.63.73.63.73.64.04.03.93.93.93.8,6.9,4.0,1.7
