일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.41.61.62.43.43.22.83.22.11.61.71.81.92.12.12.22.32.22.72.62.02.92.72.0,3.4,2.3,1.4
02,1.72.02.22.72.82.61.92.61.61.71.72.51.51.92.62.92.02.91.92.22.32.62.53.1,3.1,2.2,1.5
03,2.92.11.71.82.12.64.12.63.32.21.51.52.01.30.70.60.50.61.72.00.82.32.33.9,4.1,2.0,0.5
04,2.11.20.83.22.82.52.02.51.21.82.81.41.11.50.61.72.01.71.62.01.81.22.82.1,3.2,1.8,0.6
05,3.13.73.44.03.72.33.62.33.85.05.24.43.64.54.03.84.63.86.65.71.95.78.26.3,8.2,4.4,1.9
06,5.84.83.02.11.21.31.91.38.56.15.34.95.44.35.05.46.15.46.95.69.312.17.88.5,12.1,5.6,1.2
07,9.414.211.411.110.710.49.410.48.07.87.14.74.34.14.44.14.04.13.42.92.22.01.81.9,14.2,6.3,1.8
08,1.91.92.01.91.93.24.33.23.72.03.53.50.80.51.43.52.33.52.42.41.30.70.91.4,4.3,2.3,0.5
09,1.82.11.21.11.00.92.10.92.73.12.52.92.92.61.31.10.61.16.76.36.96.47.16.8,7.1,3.3,0.6
10,5.86.06.17.57.98.28.48.28.28.17.77.16.67.06.76.36.16.36.05.66.26.25.95.4,8.4,6.8,5.4
11,5.55.55.14.54.44.25.04.24.75.35.25.34.95.14.84.04.34.05.15.36.77.67.16.2,7.6,5.2,4.0
12,5.95.84.65.96.45.34.95.35.97.05.13.13.14.56.25.65.35.67.38.58.07.56.97.1,8.5,6.0,3.1
13,6.55.95.85.55.65.65.75.66.76.96.35.85.15.14.44.95.14.95.55.86.56.86.85.8,6.9,5.8,4.4
14,5.44.76.05.84.34.34.34.33.02.93.62.81.90.50.81.21.21.22.72.62.42.31.91.5,6.0,3.0,0.5
15,0.91.01.52.62.51.92.51.93.53.22.62.52.10.40.80.70.50.70.50.81.11.11.10.8,3.9,1.6,0.4
16,0.82.52.82.83.33.24.03.24.83.32.13.61.47.27.24.84.14.85.07.98.83.57.511.9,11.9,4.6,0.8
17,11.811.19.88.87.75.84.85.81.64.34.49.210.611.29.79.08.39.011.010.48.18.09.59.0,11.8,8.2,1.6
18,9.610.010.712.412.412.012.112.011.210.511.211.312.311.610.410.210.510.28.08.68.27.87.06.6,12.4,10.2,6.6
19,3.12.02.23.32.12.22.22.21.51.51.71.71.41.63.75.68.15.68.97.47.16.35.55.4,8.9,3.9,1.4
20,5.24.33.83.74.52.81.72.82.52.22.83.14.03.83.74.13.24.11.91.41.11.00.80.2,5.2,2.8,0.2
21,0.90.20.10.70.50.11.30.12.12.51.92.31.31.01.00.70.70.70.81.01.41.01.71.7,2.6,1.2,0.1
22,2.22.42.21.31.72.02.52.03.02.93.02.83.32.93.53.74.53.73.84.24.83.73.13.7,4.8,3.1,1.3
23,2.21.51.85.47.25.34.95.33.52.42.53.63.44.24.13.74.43.710.98.59.910.010.89.2,10.9,5.6,1.5
24,10.39.99.29.810.010.39.110.37.88.07.97.06.47.78.27.68.77.68.58.47.36.86.36.3,10.3,8.3,6.3
25,5.45.34.84.65.14.65.34.64.74.33.42.93.42.52.52.92.82.93.32.72.92.72.52.2,5.4,3.7,2.2
26,2.22.72.72.62.12.02.52.02.92.72.42.51.71.41.61.52.01.52.42.21.82.93.42.8,3.4,2.4,1.4
27,2.22.42.52.92.62.32.32.31.71.52.87.86.76.75.63.85.03.85.27.310.912.011.811.8,12.0,5.2,1.5
28,11.310.510.29.77.85.26.05.27.06.55.34.44.44.23.14.53.64.52.32.93.42.63.93.9,11.3,5.5,2.3
29,5.25.23.72.93.23.74.23.73.33.02.32.21.02.04.27.97.87.96.47.210.38.58.26.1,10.3,4.9,1.0
30,6.76.97.26.96.56.36.46.36.15.24.95.15.05.75.44.94.24.95.35.45.16.67.27.8,7.8,5.8,3.6
TOTAL,4.64.64.34.74.64.24.44.24.34.24.04.13.84.04.04.14.24.14.84.95.05.05.25.0,7.7,4.5,2.0
