일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.40.50.50.21.91.20.51.24.74.94.16.06.87.87.68.88.08.88.88.17.76.56.35.9,8.8,4.9,0.2
02,5.65.95.65.15.15.95.45.94.54.85.64.74.84.84.54.24.34.23.53.33.53.23.23.1,5.9,4.6,3.1
03,3.74.04.13.72.82.02.22.02.72.84.34.54.03.53.12.72.82.72.32.93.32.73.74.8,4.8,3.3,2.0
04,5.24.34.64.23.72.50.92.52.22.20.90.70.60.70.80.60.40.61.10.80.20.20.60.2,5.2,1.6,0.2
05,0.20.60.80.32.73.43.13.42.42.82.32.01.51.92.72.82.22.82.42.22.12.32.01.8,3.4,2.1,0.2
06,1.71.20.60.50.81.71.31.72.02.01.30.40.22.33.33.22.33.24.65.44.13.63.83.7,5.4,2.3,0.2
07,4.14.93.75.24.93.02.33.01.42.12.73.14.96.54.93.63.43.62.82.63.63.33.32.7,6.5,3.5,1.4
08,3.93.24.23.63.53.53.63.52.33.23.45.05.35.04.74.83.84.82.83.13.24.44.64.5,5.3,3.8,2.3
09,4.43.02.63.33.42.02.02.02.62.92.92.62.82.51.70.50.90.51.42.31.92.01.51.0,4.4,2.3,0.5
10,1.32.02.62.41.41.01.41.02.42.23.03.64.15.35.44.63.94.62.62.22.43.34.04.1,5.4,2.9,1.0
11,3.83.31.10.20.82.33.62.33.22.82.61.90.44.23.82.53.42.52.62.93.23.12.62.9,4.2,2.6,0.2
12,3.32.93.92.83.43.62.33.63.14.32.60.53.54.73.84.15.14.15.04.83.64.63.53.3,5.8,3.5,0.5
13,4.95.14.64.64.04.64.94.64.24.33.54.04.86.65.45.66.45.65.85.85.46.05.44.8,6.6,5.1,3.5
14,5.14.85.15.05.55.25.25.25.04.95.25.55.85.76.86.47.06.45.14.54.64.84.75.5,7.0,5.4,4.5
15,5.44.03.74.45.15.04.45.03.63.63.32.81.60.62.83.13.73.13.03.02.62.72.92.3,5.4,3.4,0.6
16,2.32.22.32.82.13.01.93.00.81.20.72.22.62.41.92.22.22.21.00.80.70.30.30.8,3.0,1.7,0.3
17,0.72.12.02.02.01.51.71.51.92.33.12.30.60.40.81.02.11.02.11.71.71.03.93.7,3.9,1.9,0.4
18,3.62.10.81.21.41.30.41.31.20.80.70.70.61.31.31.10.51.10.60.60.10.20.20.3,3.6,0.9,0.1
19,0.81.81.21.50.80.24.40.210.710.711.111.311.28.58.78.97.68.97.97.67.36.74.94.2,11.3,6.5,0.2
20,3.95.85.84.74.85.74.45.75.47.07.07.78.79.89.38.38.48.36.77.27.57.47.77.3,9.8,6.8,3.9
21,7.06.86.25.85.95.54.95.55.45.44.45.35.24.94.53.53.23.53.73.92.82.63.11.9,7.0,4.6,1.9
22,1.50.80.60.40.90.80.60.80.70.40.82.01.93.23.93.63.13.62.62.63.34.13.62.6,4.1,2.0,0.4
23,2.41.91.00.70.60.41.20.42.12.41.80.40.40.30.31.42.31.41.31.00.60.40.00.0,2.4,1.1,0.0
24,0.10.10.93.43.83.63.23.63.14.34.75.16.36.45.65.66.65.68.48.89.28.07.67.6,9.2,5.2,0.1
25,8.17.87.57.06.96.75.86.75.15.86.18.07.67.67.58.17.58.17.96.96.66.45.46.1,8.4,6.9,5.1
26,5.04.43.53.22.61.91.01.90.70.62.53.64.64.64.74.03.74.02.52.11.61.52.02.2,5.0,2.8,0.5
27,1.30.40.20.50.80.40.40.40.41.41.60.80.60.30.20.93.20.91.91.50.60.30.30.4,3.2,0.9,0.2
28,2.62.93.02.93.02.93.02.91.41.83.22.52.52.61.72.52.22.53.11.70.20.20.51.1,3.2,2.2,0.2
TOTAL,3.33.22.92.93.02.92.72.93.03.33.43.53.74.14.03.93.93.93.73.63.33.33.33.2,5.7,3.4,1.2
