일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,24.724.824.824.924.924.824.924.824.724.624.624.524.424.424.424.524.624.524.624.624.524.524.424.4,24.9,24.6,24.4
02,24.324.224.324.424.524.524.524.524.424.324.324.224.124.124.024.124.224.124.424.324.224.224.124.0,24.5,24.3,24.0
03,24.023.923.923.823.823.924.023.924.124.023.923.923.823.823.723.623.723.623.924.124.023.923.823.8,24.1,23.9,23.6
04,23.723.723.523.323.323.223.323.223.723.923.823.723.623.623.523.323.323.323.623.723.923.823.723.6,23.9,23.6,23.2
05,23.623.523.523.123.123.023.123.023.223.623.523.423.423.323.323.223.123.223.423.523.523.723.623.5,23.7,23.4,23.0
06,23.523.423.423.323.323.323.123.323.123.323.423.323.223.223.223.123.123.123.323.423.423.523.523.5,23.5,23.3,23.1
07,23.423.423.423.323.323.323.323.323.323.323.423.323.223.123.123.123.123.123.123.223.423.423.523.5,23.5,23.3,23.1
08,23.423.423.323.323.323.223.223.223.323.323.323.323.223.223.123.123.123.123.223.223.423.623.723.7,23.7,23.3,23.1
09,23.723.723.723.623.523.523.523.523.523.623.723.723.623.523.523.523.423.523.423.423.323.423.523.6,23.7,23.5,23.3
10,23.623.623.623.523.623.623.523.623.623.623.623.623.523.523.423.423.323.423.323.223.223.223.223.2,23.6,23.4,23.2
11,23.223.223.223.223.123.123.223.123.123.123.123.123.123.123.123.023.023.022.922.922.922.922.922.9,23.2,23.1,22.9
12,22.923.023.323.323.223.223.023.222.822.722.722.722.722.722.722.722.622.722.522.422.422.422.422.4,23.3,22.8,22.4
13,22.422.422.622.722.922.922.822.922.722.722.722.622.622.522.522.622.622.622.522.522.522.422.422.4,22.9,22.6,22.4
14,22.422.422.622.722.722.822.822.822.722.722.622.622.522.622.622.622.622.622.622.622.622.622.622.6,22.8,22.6,22.4
15,22.622.622.722.922.922.922.922.922.822.822.722.622.622.622.722.723.022.722.922.822.822.822.722.7,23.0,22.8,22.6
16,22.722.622.722.923.022.922.922.922.822.722.722.722.622.622.522.622.822.622.922.822.822.722.722.6,23.0,22.8,22.5
17,22.622.622.522.622.822.822.722.822.722.622.522.522.522.422.322.322.622.322.822.822.722.722.622.6,22.8,22.6,22.3
18,22.622.522.422.422.522.522.622.522.522.422.422.322.322.322.222.222.322.222.522.522.522.422.422.4,22.6,22.4,22.2
19,22.322.322.222.222.222.322.322.322.222.222.122.022.021.921.921.921.921.922.222.322.322.322.222.1,22.3,22.2,21.9
20,22.122.122.022.022.022.022.022.022.022.021.921.821.821.821.721.721.721.722.122.122.222.222.122.0,22.2,22.0,21.7
21,22.022.021.921.921.921.821.921.821.921.921.921.821.721.721.721.721.621.721.821.821.922.122.022.0,22.1,21.9,21.6
22,21.921.821.821.821.721.821.821.821.922.222.122.021.921.821.821.721.621.721.821.821.922.122.121.9,22.2,21.9,21.6
23,21.821.721.721.721.721.721.821.721.922.022.021.921.921.921.921.921.921.921.921.921.922.022.022.0,22.0,21.9,21.7
24,22.022.021.921.921.921.921.921.921.922.022.022.022.022.022.022.022.022.022.122.122.222.322.422.4,22.4,22.0,21.9
25,22.522.522.522.522.522.522.522.522.522.622.622.622.522.622.522.522.522.522.622.622.622.722.822.9,22.9,22.6,22.5
26,22.922.922.922.923.023.022.923.022.922.922.922.922.922.922.922.922.922.923.023.023.123.123.223.2,23.2,23.0,22.9
27,23.323.423.423.423.423.423.423.423.323.323.323.323.323.323.323.323.323.323.323.423.423.423.423.5,23.5,23.4,23.3
28,23.523.623.623.723.723.623.623.623.623.523.523.523.523.523.523.523.523.523.423.323.323.323.223.2,23.7,23.5,23.2
29,23.223.323.423.423.523.723.723.723.423.323.323.223.223.223.423.423.523.423.323.323.323.323.223.2,23.7,23.4,23.2
30,23.223.223.223.223.223.223.323.223.223.223.123.123.123.123.123.123.223.123.223.123.123.123.123.1,23.3,23.2,23.1
31,23.123.023.023.023.023.123.023.123.023.023.023.023.023.023.023.023.123.023.223.223.123.123.123.1,23.2,23.1,23.0
TOTAL,23.023.023.023.023.023.023.023.023.023.023.022.922.922.922.922.822.922.822.923.023.023.023.023.0,23.2,23.0,22.8
