일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.62.11.81.60.30.70.20.70.20.40.71.92.72.22.93.12.43.11.92.42.42.02.11.7,3.1,1.7,0.2
02,1.51.51.20.80.10.70.50.70.90.60.92.92.32.02.71.22.31.21.71.51.20.10.40.1,2.9,1.3,0.1
03,0.00.10.71.01.41.72.11.71.60.61.00.90.61.00.70.50.50.50.21.21.01.20.80.3,2.1,0.9,0.0
04,0.40.71.00.31.00.00.80.00.50.80.70.81.00.71.70.70.60.71.91.10.50.00.00.8,1.9,0.8,0.0
05,1.00.80.30.91.00.60.80.60.91.00.70.81.52.33.52.92.52.92.01.31.63.03.52.5,3.5,1.6,0.3
06,1.51.01.21.61.41.41.91.42.11.42.63.03.33.74.34.33.64.32.93.02.32.22.42.1,4.3,2.4,1.0
07,0.81.61.71.81.31.31.21.30.40.81.21.72.93.23.53.52.53.51.82.92.22.11.31.4,3.5,1.8,0.4
08,1.31.12.73.02.72.72.42.71.90.91.31.82.92.43.25.02.75.03.44.43.13.22.32.4,5.0,2.6,0.9
09,2.32.53.33.23.13.54.13.53.94.33.94.04.44.24.03.53.83.53.93.64.44.55.44.6,5.4,3.9,2.3
10,4.46.05.15.78.87.16.77.16.46.35.25.54.24.35.06.05.66.09.19.38.16.54.01.3,9.3,6.1,1.3
11,2.32.11.51.51.11.21.01.20.91.11.21.21.21.41.31.21.51.21.02.22.11.92.12.7,2.7,1.5,0.9
12,4.24.23.01.51.03.31.03.34.93.54.14.43.32.52.72.51.62.52.22.32.52.52.72.2,4.9,2.7,1.0
13,1.81.21.51.51.51.01.11.01.01.02.12.62.62.71.92.42.72.41.21.82.02.42.42.7,2.7,1.9,1.0
14,2.42.31.51.92.12.21.82.21.31.10.81.11.00.60.31.73.11.71.42.12.12.22.41.1,3.1,1.7,0.3
15,0.90.80.70.81.21.11.41.11.42.00.93.43.33.62.42.64.52.62.71.81.71.92.72.1,4.5,2.0,0.7
16,2.21.51.31.01.01.40.51.40.40.81.01.22.02.30.80.10.50.10.60.60.40.60.60.4,2.3,0.9,0.1
17,0.90.91.20.20.60.70.10.70.91.21.60.82.51.91.61.51.71.51.61.91.61.71.70.9,2.5,1.3,0.1
18,0.60.20.30.10.50.60.90.60.60.60.50.71.13.02.12.02.12.01.91.71.61.61.00.4,3.0,1.1,0.1
19,0.20.30.41.01.21.00.91.00.61.12.32.52.63.43.13.32.13.32.21.71.21.10.90.9,3.4,1.6,0.2
20,0.50.20.50.20.20.30.60.30.30.60.61.00.82.33.23.22.43.21.01.51.41.20.91.3,3.2,1.1,0.2
21,1.20.60.20.10.81.81.81.81.81.21.52.82.94.54.33.83.53.83.32.71.41.51.51.8,4.5,2.1,0.1
22,2.44.74.54.24.44.64.54.64.74.54.54.64.22.01.61.01.81.02.21.52.02.63.12.3,4.7,3.3,1.0
23,3.92.42.52.63.82.61.92.62.81.31.82.91.81.30.51.12.91.12.51.71.41.01.41.3,3.9,2.1,0.5
24,1.20.50.10.62.61.70.81.70.61.11.41.31.42.62.93.64.03.62.33.03.01.61.62.5,4.0,1.8,0.1
25,2.31.91.80.90.31.80.91.80.71.10.60.50.40.20.41.02.01.00.50.30.30.00.00.0,2.3,0.8,0.0
26,0.30.10.10.30.70.10.20.11.31.21.20.80.92.13.63.82.93.82.01.81.91.31.61.1,3.8,1.4,0.1
27,1.61.31.01.11.30.90.00.91.10.91.41.21.52.32.72.93.42.92.83.23.02.72.53.9,3.9,1.9,0.0
28,3.63.74.13.54.24.55.34.55.34.74.03.93.93.23.05.05.15.02.61.02.24.35.84.9,5.8,4.1,1.0
29,4.64.84.74.75.05.55.05.53.61.71.13.34.01.81.00.30.60.30.00.20.81.60.30.7,5.5,2.5,0.0
30,0.10.10.40.40.50.50.80.51.31.42.01.91.81.52.81.81.41.81.00.70.80.40.40.4,2.8,1.0,0.1
31,0.20.31.41.21.71.30.91.30.71.52.63.33.23.33.73.43.03.42.32.72.92.32.02.2,3.7,2.1,0.2
TOTAL,1.71.71.71.61.81.91.71.91.81.61.82.22.32.42.52.52.62.52.12.22.02.01.91.7,3.8,2.0,0.5
