일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,5.05.15.15.05.15.15.15.15.25.15.15.25.25.15.15.15.15.15.05.15.15.15.15.0,5.2,5.1,5.0
02,5.15.15.15.15.05.15.15.15.25.25.15.05.15.04.94.94.94.94.94.84.94.94.94.9,5.2,5.0,4.8
03,4.84.94.94.94.94.84.84.84.94.94.94.94.94.94.84.74.74.74.84.74.84.84.84.8,4.9,4.8,4.7
04,4.84.84.84.84.84.84.74.84.84.95.05.05.04.94.94.84.74.84.84.84.84.94.94.9,5.0,4.8,4.7
05,4.95.05.04.94.94.94.94.94.95.05.05.15.15.15.15.04.95.04.95.04.95.05.05.1,5.1,5.0,4.9
06,5.15.15.15.15.15.15.15.15.15.15.25.35.35.35.25.25.15.25.05.15.15.15.25.2,5.3,5.1,5.0
07,5.25.25.35.35.25.15.25.15.15.25.25.35.35.35.35.35.25.35.25.25.35.25.35.3,5.3,5.2,5.1
08,5.45.45.45.45.45.25.25.25.25.25.35.35.45.45.45.35.35.35.35.25.35.35.35.4,5.4,5.3,5.2
09,5.45.55.45.45.45.35.25.35.35.25.25.35.45.45.45.45.45.45.35.25.25.35.25.3,5.5,5.3,5.2
10,5.35.45.45.45.45.35.15.35.35.35.25.35.35.45.45.45.45.45.35.35.45.55.45.4,5.5,5.3,5.1
11,5.55.55.65.55.55.55.55.55.45.45.35.35.45.45.45.45.45.45.45.25.35.45.35.3,5.6,5.4,5.2
12,5.45.45.55.55.45.45.45.45.35.35.35.25.25.35.35.35.35.35.35.35.25.25.35.2,5.5,5.3,5.2
13,5.25.35.35.45.35.35.35.35.25.25.25.25.15.25.25.35.35.35.25.35.25.25.25.2,5.4,5.2,5.1
14,5.25.35.35.35.35.35.25.35.25.25.25.25.15.15.25.25.25.25.15.25.25.25.25.2,5.3,5.2,5.1
15,5.05.15.15.15.25.25.25.25.15.15.05.05.05.05.04.95.04.95.04.95.05.05.05.0,5.2,5.0,4.9
16,5.05.04.95.05.05.05.05.05.15.05.05.05.05.05.05.04.95.05.05.05.05.04.95.0,5.1,5.0,4.9
17,5.05.05.04.95.05.05.05.05.15.15.15.15.15.05.05.05.05.04.95.05.05.15.15.0,5.1,5.0,4.9
18,5.15.15.15.15.15.15.15.15.25.25.25.25.25.25.15.15.05.15.25.15.25.25.25.2,5.2,5.1,5.0
19,5.25.35.25.25.25.25.15.25.25.35.35.35.35.35.25.05.05.05.15.15.25.25.35.3,5.3,5.2,5.0
20,5.35.35.35.25.15.15.25.15.25.25.25.35.35.35.35.15.25.15.05.15.15.15.25.2,5.3,5.2,5.0
21,5.25.25.25.14.94.95.04.95.05.05.05.15.15.15.15.04.95.05.04.94.94.95.05.1,5.2,5.0,4.9
22,5.15.15.15.14.94.94.84.94.84.94.95.05.05.15.15.15.05.15.04.95.05.05.05.1,5.1,5.0,4.8
23,5.15.25.25.25.25.05.05.05.05.05.05.15.15.25.25.25.25.25.15.15.15.15.15.2,5.2,5.1,5.0
24,5.25.35.35.35.35.25.15.25.15.25.15.15.25.25.35.35.35.35.25.25.25.35.25.3,5.3,5.2,5.1
25,5.35.35.45.45.35.35.25.35.05.15.15.15.15.25.25.25.25.25.25.15.15.15.05.1,5.4,5.2,5.0
26,5.15.15.25.25.25.15.15.14.94.94.94.94.94.94.95.05.05.05.05.05.05.05.04.9,5.2,5.0,4.9
27,5.05.15.15.15.15.15.15.15.05.05.05.04.94.95.05.05.05.05.05.15.15.15.15.0,5.1,5.0,4.9
28,5.05.15.15.15.15.15.15.15.15.15.15.15.15.05.05.15.15.15.05.05.15.15.15.1,5.1,5.1,5.0
TOTAL,5.15.25.25.25.15.15.15.15.15.15.15.15.15.15.15.15.15.15.15.15.15.15.15.1,5.3,5.1,5.0
