일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.50.20.60.21.02.02.32.00.40.20.20.91.22.41.31.53.91.55.04.83.72.53.61.6,5.0,1.9,0.2
02,1.10.41.41.01.33.23.43.20.91.12.72.93.42.33.32.94.02.92.61.91.81.63.64.1,4.1,2.4,0.4
03,3.02.93.32.82.93.43.63.42.92.83.94.23.72.31.02.22.32.22.42.71.91.41.41.9,4.2,2.7,1.0
04,0.70.92.52.02.53.22.43.21.32.42.92.92.21.10.90.91.60.93.13.56.45.15.37.0,7.0,2.7,0.7
05,6.94.31.62.04.55.85.85.85.42.51.61.31.00.91.21.20.91.21.31.10.90.71.21.4,6.9,2.5,0.7
06,1.41.01.21.21.21.10.81.11.20.60.20.50.50.50.50.60.60.63.64.11.10.21.63.2,4.1,1.2,0.2
07,3.74.14.04.53.93.82.63.84.93.23.12.62.55.16.05.16.55.19.19.59.59.49.16.9,9.5,5.5,2.5
08,7.37.54.73.62.20.60.80.61.74.75.34.63.43.33.42.42.42.41.61.54.13.12.00.8,7.5,3.1,0.6
09,0.11.41.83.13.23.13.23.13.13.13.33.13.54.53.12.73.52.73.93.73.54.23.84.2,4.5,3.2,0.1
10,4.64.34.34.65.04.64.84.66.35.45.14.94.33.04.73.04.03.06.15.35.55.23.83.0,6.3,4.7,3.0
11,3.22.55.75.48.99.79.19.76.86.43.81.71.11.11.30.70.70.71.21.01.62.84.93.0,9.7,3.8,0.7
12,3.41.51.90.82.31.50.41.50.40.72.92.60.50.50.40.80.70.80.80.92.31.51.00.6,3.4,1.2,0.2
13,2.42.93.23.43.22.92.52.91.01.52.12.21.21.82.30.50.50.51.72.93.73.43.94.3,4.3,2.4,0.5
14,3.73.63.43.82.51.01.51.01.62.31.71.61.12.01.31.30.81.32.84.14.72.10.41.2,4.7,2.1,0.4
15,1.93.64.34.83.83.33.13.31.92.83.91.24.12.74.05.34.35.33.71.50.50.70.81.0,5.3,2.9,0.5
16,0.80.80.40.60.61.52.11.51.71.60.60.40.30.62.82.93.22.93.42.11.40.80.53.3,4.0,1.6,0.3
17,4.13.11.30.50.21.92.41.91.21.71.72.62.32.52.31.92.81.91.31.41.12.43.43.2,4.1,2.0,0.2
18,2.52.01.90.81.22.94.72.91.90.70.71.20.60.11.11.51.21.50.50.40.40.60.10.3,4.7,1.3,0.1
19,1.02.72.92.92.02.02.62.01.01.71.42.11.90.70.61.01.71.01.41.20.72.73.74.0,4.0,2.0,0.6
20,3.74.03.52.91.91.82.21.80.81.31.32.71.10.70.71.00.51.01.52.01.92.23.23.2,4.0,1.9,0.5
21,2.42.83.33.24.14.75.24.76.27.18.57.46.65.54.14.14.14.14.85.24.84.95.35.9,8.5,5.0,2.4
22,6.34.24.64.22.62.01.82.00.41.62.83.43.23.04.03.63.33.63.34.04.03.02.74.0,6.3,3.2,0.4
23,4.03.42.91.00.70.91.20.90.70.90.90.61.22.63.63.33.53.32.83.02.62.73.34.0,4.0,2.3,0.6
24,4.24.03.52.93.21.91.61.91.41.30.70.61.42.72.61.00.81.00.30.61.91.40.20.3,4.2,1.7,0.2
25,1.30.40.90.91.82.12.12.11.00.50.20.51.23.23.83.32.73.32.01.81.22.12.00.8,3.8,1.7,0.2
26,0.10.20.50.30.40.83.80.87.07.27.97.87.77.68.18.88.78.85.84.22.62.01.30.6,8.8,4.5,0.1
27,1.42.32.31.40.30.20.80.21.71.91.40.50.60.40.30.40.40.40.10.30.11.61.22.2,2.3,1.0,0.1
28,1.92.62.22.02.91.71.51.71.12.42.22.03.03.24.33.83.63.82.84.63.83.63.01.0,4.6,2.6,1.0
29,0.70.62.31.31.21.10.91.10.80.70.70.74.25.65.73.53.33.55.89.58.59.07.27.8,9.5,3.5,0.6
30,7.25.22.82.20.50.50.40.50.62.13.44.23.24.92.91.30.81.31.00.51.30.80.50.3,7.2,2.0,0.3
TOTAL,2.92.72.62.32.42.52.62.52.22.42.62.52.42.62.72.42.62.42.93.02.92.82.82.8,5.6,2.6,0.6
