일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,5.05.15.15.15.15.15.15.15.15.15.15.15.15.15.15.14.95.15.15.15.05.05.05.1,5.1,5.1,4.9
02,5.15.05.15.15.25.25.25.25.25.15.05.15.15.15.15.15.15.15.05.15.15.15.04.9,5.2,5.1,4.9
03,5.05.15.15.04.95.05.15.05.15.15.15.05.15.05.05.05.05.04.95.05.05.05.05.0,5.1,5.0,4.9
04,5.05.05.05.05.04.95.04.95.15.15.15.15.15.15.15.05.05.05.05.05.15.15.15.1,5.1,5.0,4.9
05,5.15.15.15.25.25.25.15.25.25.25.35.35.25.35.35.25.25.25.35.25.35.35.35.3,5.3,5.2,5.1
06,5.35.35.35.35.45.45.45.45.45.45.45.45.45.45.45.45.35.45.45.45.45.45.45.5,5.5,5.4,5.3
07,5.55.55.55.55.45.45.55.45.55.55.55.55.65.55.55.45.45.45.45.55.45.55.55.6,5.6,5.5,5.4
08,5.65.65.65.65.55.55.65.55.55.65.65.65.75.75.65.65.55.65.55.65.65.75.75.7,5.7,5.6,5.5
09,5.75.85.85.85.75.65.65.65.75.85.85.85.95.95.95.95.85.95.95.96.05.96.06.0,6.0,5.8,5.6
10,6.06.16.16.06.05.95.95.96.05.96.06.06.06.16.16.06.06.05.95.96.05.96.06.0,6.1,6.0,5.9
11,6.06.06.06.06.05.95.95.96.06.06.06.06.06.16.16.16.16.16.05.96.06.06.06.1,6.1,6.0,5.9
12,6.16.16.26.26.26.26.16.26.16.26.26.26.26.36.36.36.26.36.26.26.26.26.16.2,6.3,6.2,6.1
13,6.26.16.16.16.16.06.06.05.96.06.05.95.95.96.06.05.96.05.95.95.96.05.95.9,6.2,6.0,5.9
14,5.95.95.95.95.95.85.95.85.75.85.95.95.75.75.75.85.75.85.75.75.75.75.75.7,5.9,5.8,5.7
15,5.75.85.85.95.95.85.95.85.85.85.85.85.85.75.95.95.95.95.85.95.95.95.95.9,5.9,5.8,5.7
16,5.96.06.06.06.06.06.06.06.06.06.06.06.06.05.96.06.06.06.06.05.96.06.06.1,6.1,6.0,5.9
17,6.15.96.06.06.16.16.16.16.06.06.16.16.06.06.06.06.06.05.95.95.95.95.96.0,6.1,6.0,5.9
18,6.06.06.05.95.96.06.06.06.06.06.06.06.05.95.95.95.95.95.95.95.96.06.05.9,6.0,6.0,5.9
19,6.06.06.06.06.06.06.06.06.16.16.16.16.16.15.95.96.05.96.06.06.16.16.16.1,6.1,6.0,5.9
20,6.16.16.16.16.16.26.16.26.26.26.26.26.26.26.16.26.16.26.26.26.26.26.26.3,6.3,6.2,6.1
21,6.36.36.36.26.26.36.36.36.36.36.36.36.36.36.36.26.36.26.36.36.36.36.46.4,6.4,6.3,6.2
22,6.46.46.46.36.46.46.46.46.46.46.46.46.46.56.56.46.46.46.46.56.46.56.56.5,6.5,6.4,6.3
23,6.56.56.56.56.56.56.56.56.56.56.56.56.66.66.66.66.66.66.76.76.86.76.76.7,6.8,6.6,6.5
24,6.76.76.76.76.66.66.66.66.76.66.66.66.66.66.66.66.66.66.56.56.66.56.56.6,6.7,6.6,6.5
25,6.56.66.66.56.66.46.56.46.46.56.46.46.46.46.56.46.56.46.46.46.56.56.56.5,6.6,6.5,6.4
26,6.56.56.56.56.56.56.56.56.56.66.56.66.66.66.66.66.66.66.76.86.86.96.86.8,6.9,6.6,6.5
27,6.86.86.86.86.86.86.86.86.76.86.86.76.76.76.76.76.76.76.76.76.76.76.76.7,6.8,6.7,6.7
28,6.76.76.76.76.76.76.76.76.76.76.76.76.66.76.76.66.66.66.76.76.76.76.76.7,6.7,6.7,6.6
29,6.76.76.76.76.76.76.76.76.76.76.76.76.76.66.76.76.76.76.76.86.86.86.86.8,6.8,6.7,6.6
30,6.96.96.86.96.86.96.96.96.96.96.97.07.07.07.06.96.96.97.07.07.17.27.27.2,7.2,7.0,6.8
31,7.27.27.37.37.37.27.27.27.27.27.37.37.37.37.37.37.37.37.27.37.37.37.47.4,7.4,7.3,7.1
TOTAL,6.06.06.06.06.06.06.06.06.06.06.06.06.06.06.06.06.06.06.06.06.06.16.16.1,6.1,6.0,5.9
