일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,6.75.94.84.95.64.34.54.35.35.35.55.46.14.34.53.53.53.54.34.04.44.05.15.1,6.7,4.8,3.0
02,4.73.22.51.20.50.50.50.51.01.10.50.53.94.53.93.53.53.52.02.00.71.51.21.3,4.7,2.0,0.4
03,1.31.61.81.31.32.62.32.61.72.21.31.52.21.31.50.50.30.50.51.21.51.40.70.5,2.6,1.3,0.3
04,0.50.91.50.30.70.30.60.31.00.21.01.20.30.40.20.30.50.31.56.08.26.97.97.8,8.2,2.1,0.2
05,9.79.38.17.97.96.96.76.96.36.05.96.06.37.76.66.16.06.17.67.86.45.35.55.4,9.7,6.8,5.0
06,4.64.14.04.14.23.83.13.83.63.53.84.24.25.74.74.33.64.34.75.45.84.44.14.0,5.8,4.2,3.1
07,4.13.83.02.42.11.72.01.71.21.51.92.11.81.61.82.01.72.01.20.91.01.41.62.1,4.1,1.9,0.9
08,2.32.42.22.01.91.21.21.22.01.91.71.82.21.92.12.52.62.52.32.32.73.33.73.1,3.7,2.2,1.2
09,2.52.02.21.30.60.70.80.71.20.70.30.90.30.30.30.50.60.54.46.66.45.35.15.5,6.6,2.1,0.3
10,4.95.95.25.05.04.34.24.33.53.94.04.54.33.53.73.23.53.22.91.91.51.30.80.7,5.9,3.5,0.7
11,0.40.30.60.20.10.20.40.21.82.92.61.80.80.50.41.31.61.32.01.60.80.80.91.1,2.9,1.1,0.1
12,1.41.41.11.11.71.40.61.40.21.40.51.31.21.53.14.03.34.02.22.22.32.32.32.2,4.0,1.8,0.2
13,1.30.40.30.11.00.40.20.40.20.70.40.10.50.40.51.62.11.62.02.01.71.60.90.3,2.1,0.9,0.1
14,0.41.01.21.52.11.20.61.21.22.21.70.70.50.20.73.62.93.60.71.10.81.34.64.9,4.9,1.6,0.2
15,5.25.46.05.34.53.12.63.11.72.03.03.94.14.75.04.83.54.82.63.03.12.85.27.4,7.4,3.9,1.7
16,8.77.67.56.87.16.76.46.76.06.25.56.36.05.94.95.15.85.14.54.85.56.05.85.4,8.7,6.0,4.3
17,5.54.23.83.43.73.43.23.43.53.23.53.23.43.53.34.24.14.21.91.81.10.40.50.7,5.5,3.0,0.4
18,0.70.60.81.92.41.81.41.82.82.52.53.12.41.51.21.00.91.00.60.81.71.31.11.5,3.1,1.6,0.6
19,1.61.61.71.41.41.41.51.42.01.91.81.32.22.74.24.13.94.12.73.03.44.96.16.4,6.4,2.8,1.3
20,6.77.48.85.66.76.45.46.46.78.29.59.19.99.710.410.510.510.510.19.89.29.38.36.7,10.8,8.4,5.4
21,6.46.76.07.07.04.95.14.93.85.56.59.78.29.29.69.09.29.08.47.97.66.54.94.0,9.7,6.9,3.8
22,3.43.32.82.61.30.81.00.82.52.52.21.61.61.51.00.91.10.90.80.50.50.90.80.7,3.4,1.5,0.5
23,0.60.40.80.70.20.21.30.22.12.12.22.01.10.80.30.30.80.30.80.80.80.90.80.8,3.0,1.0,0.2
24,0.40.50.40.70.80.82.50.82.11.33.23.72.81.30.80.80.90.81.31.52.01.71.51.6,3.7,1.6,0.4
25,2.52.42.02.42.72.12.62.12.41.91.72.21.61.81.51.21.11.20.91.91.71.71.92.0,2.7,1.9,0.5
26,1.41.82.32.32.32.21.72.23.33.33.23.23.42.71.21.11.31.16.88.09.39.08.28.1,9.3,3.7,1.0
27,7.68.08.38.79.98.27.98.26.26.47.16.45.24.53.93.33.33.33.53.83.93.62.83.0,9.9,5.6,2.8
28,4.34.64.24.74.13.23.43.22.21.41.30.20.30.50.30.30.20.30.00.00.00.30.81.1,4.7,1.7,0.0
29,1.50.50.81.71.40.80.70.82.42.42.21.71.10.60.70.40.40.40.60.70.60.50.40.6,2.4,1.0,0.4
30,0.40.61.61.51.91.71.71.71.81.81.91.40.80.40.60.50.30.50.20.10.20.00.10.2,2.0,0.9,0.0
31,0.42.02.53.02.43.42.03.41.72.42.21.02.22.52.93.43.43.43.13.22.33.42.61.5,3.4,2.4,0.4
TOTAL,3.33.23.23.03.02.62.52.62.72.92.93.02.92.82.82.82.82.82.83.13.13.03.13.1,5.4,2.9,1.3
