일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.21.01.31.51.30.30.70.31.52.42.12.51.31.32.22.42.52.42.13.62.22.71.00.3,3.6,1.7,0.3
02,0.10.10.51.30.30.20.10.20.40.30.00.00.10.00.71.34.61.32.02.42.92.51.20.6,4.6,1.1,0.0
03,0.50.30.71.21.00.72.50.72.01.01.21.00.91.20.81.10.51.11.00.50.81.91.51.1,3.4,1.2,0.3
04,1.32.51.41.73.23.23.03.23.03.94.54.84.93.41.41.91.71.95.15.25.55.33.52.5,5.5,3.4,1.3
05,1.41.31.42.01.94.45.54.44.34.43.40.60.80.70.80.81.10.82.13.23.93.74.34.5,5.5,2.6,0.6
06,5.35.25.96.86.26.04.66.04.33.42.93.13.22.63.34.03.14.04.43.32.02.62.91.9,6.8,4.0,1.9
07,2.03.13.01.83.22.11.92.11.72.62.72.21.41.52.94.05.74.03.13.34.15.23.93.4,5.7,3.0,1.4
08,3.12.82.32.31.21.31.61.31.60.71.40.60.30.10.20.22.70.21.40.62.02.62.72.6,3.1,1.6,0.1
09,2.43.53.82.92.83.84.73.83.82.82.62.23.23.02.82.43.02.43.94.73.73.63.43.5,4.7,3.4,2.2
10,4.53.74.13.92.32.93.12.91.51.51.40.30.30.11.81.00.81.01.02.22.52.82.83.2,4.5,2.1,0.1
11,3.43.63.62.63.63.12.13.11.71.82.34.32.73.03.73.63.43.62.51.50.91.92.31.4,4.3,2.6,0.9
12,1.20.81.30.81.50.50.60.51.92.52.21.42.02.01.70.70.60.71.41.21.71.32.02.3,2.5,1.4,0.5
13,2.62.82.40.92.13.94.33.91.61.35.05.34.35.05.45.85.95.87.35.92.32.85.55.8,7.3,4.1,0.9
14,7.05.04.12.61.71.31.21.30.81.11.31.31.71.71.91.51.31.50.81.11.01.00.91.0,7.0,1.8,0.8
15,1.21.61.71.92.01.61.21.61.23.74.73.91.71.91.91.71.41.71.52.02.52.42.62.0,4.7,2.1,1.2
16,1.51.92.22.22.01.51.31.50.81.11.21.81.31.21.41.21.01.21.82.12.32.22.02.3,2.3,1.6,0.8
17,2.01.21.81.41.51.82.21.82.61.81.10.70.41.10.60.50.70.50.80.60.50.71.20.1,2.6,1.2,0.1
18,0.30.21.31.42.31.21.01.20.41.31.10.81.72.72.83.73.53.72.62.02.32.32.92.4,3.7,1.9,0.2
19,2.13.02.72.72.71.51.51.52.13.12.94.34.44.63.63.83.73.82.62.72.82.62.61.6,4.6,2.9,1.5
20,0.40.20.40.20.00.10.80.11.51.10.90.50.20.31.32.31.82.32.51.11.21.80.70.5,2.5,1.0,0.0
21,0.30.30.50.30.90.30.80.31.01.21.10.70.51.31.41.10.91.11.42.11.10.70.81.8,2.1,0.9,0.3
22,1.22.11.91.10.60.81.00.83.74.33.64.24.04.95.27.06.97.06.87.76.15.65.26.0,7.7,4.2,0.6
23,5.64.35.46.16.55.57.85.53.82.11.63.93.51.43.24.63.44.62.11.32.63.31.81.1,7.8,3.8,1.1
24,1.42.31.92.42.32.01.82.01.51.71.70.80.60.30.50.70.70.71.61.71.81.62.21.2,2.4,1.6,0.3
25,0.81.21.52.41.51.81.81.82.93.13.62.12.12.92.72.23.32.22.42.62.22.00.71.4,3.9,2.2,0.7
26,2.73.42.93.44.23.83.03.82.62.82.73.52.01.51.00.70.80.70.70.91.42.34.03.4,4.2,2.4,0.4
27,2.31.51.72.31.61.61.81.61.51.81.51.20.50.50.30.50.50.50.20.10.10.60.61.0,2.3,1.1,0.1
28,1.01.00.82.12.31.21.31.21.12.01.51.31.11.41.00.60.50.60.60.90.40.50.41.0,2.3,1.1,0.2
29,1.21.11.00.80.31.31.01.31.40.91.51.41.41.11.41.31.61.31.21.80.90.30.20.1,1.8,1.1,0.1
30,0.10.40.61.10.81.51.71.50.81.10.90.50.70.70.60.30.50.32.32.21.60.90.50.6,2.3,0.9,0.1
31,0.50.81.61.10.40.40.20.41.30.70.93.23.13.83.43.43.83.43.03.53.93.73.82.2,3.9,2.2,0.2
TOTAL,1.92.02.12.12.12.02.12.01.92.02.12.11.81.82.02.12.32.12.32.42.22.42.32.0,4.2,2.1,0.6
