어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,year,month
(선)수조기,서천,중,kg,209.6,1.0,"8,000",300,"6,100",2021,6
(선)수조기,나로도,중,S/P,5,10.0,"26,000","13,000","23,400",2021,6
(선)수조기,목포,중,S/P,85,1.0,"9,000","5,500","6,400",2021,6
(선)수조기,영광,중,kg,222.3,1.0,"8,500","3,000","6,500",2021,6
(선)수조기,태안,중,kg,29.3,1.0,"8,000","3,500","5,200",2021,6
(선)수조기,완도,중,S/P,270.2,1.0,"8,000","4,000","6,600",2021,6
(선)수조기,장항,중,kg,64,1.0,"7,500","1,500","3,700",2021,6
(선)수조기,나로도,4미,S/P,1,10.0,"26,000","26,000","26,000",2021,6
(냉)조기,중국,61미,CT/(BT),350,4.0,"17,400","17,400","17,400",2021,6
(냉)조기,중국,150/200,CT/(BT),30,3.6,"17,500","17,500","17,500",2021,6
(냉)조기,중국,100/150,CT/(BT),50,4.0,"19,200","19,200","19,200",2021,6
(냉)조기,중국,50/51미,CT/(BT),50,2.5,"6,800","6,800","6,800",2021,6
(냉)조기,중국,60미,CT/(BT),10,3.6,"14,000","14,000","14,000",2021,6
(냉)조기,중국,63미,CT/(BT),100,3.6,"10,700","10,700","10,700",2021,6
(냉)조기,중국,61미,CT/(BT),30,3.6,"11,300","11,300","11,300",2021,6
(선)참조기,제주도,3미,S/P,3,1.7,"130,000","122,400","124,900",2021,6
(선)참조기,제주도,7미,S/P,1,2.2,"154,000","154,000","154,000",2021,6
(선)참조기,제주도,3미,S/P,1,1.6,"123,000","123,000","123,000",2021,6
(선)참조기,제주도,4미,S/P,1,1.6,"112,000","112,000","112,000",2021,6
(선)참조기,제주도,8미,S/P,1,2.0,"120,000","120,000","120,000",2021,6
(선)참조기,제주도,4미,S/P,1,2.0,"146,000","146,000","146,000",2021,6
(선)참조기,제주도,6미,S/P,1,1.9,"129,200","129,200","129,200",2021,6
(선)참조기,제주도,4미,S/P,2,2.5,"192,500","192,500","192,500",2021,6
(선)참조기,제주도,8미,S/P,1,2.4,"160,800","160,800","160,800",2021,6
(선)참조기,제주도,6미,S/P,2,1.8,"108,000","108,000","108,000",2021,6
(선)참조기,제주도,5미,S/P,6,2.0,"157,500","120,000","136,300",2021,6
(선)참조기,제주도,9미,S/P,1,2.1,"137,000","137,000","137,000",2021,6
(선)참조기,제주도,5미,S/P,1,1.5,"90,000","90,000","90,000",2021,6
(선)참조기,제주도,4미,S/P,2,1.8,"135,000","126,000","130,500",2021,6
(선)참조기,제주도,3미,S/P,2,1.8,"135,000","135,000","135,000",2021,6
(선)참조기,제주도,4미,S/P,1,1.9,"143,000","143,000","143,000",2021,6
(냉)참조기,제주도,중,S/P,15,20.0,"125,000","80,000","99,700",2021,6
(냉)참조기,제주도,160/165미,CT/(BT),14,10.0,"135,000","135,000","135,000",2021,6
(냉)참조기,제주도,중,CT/(BT),3,7.5,"285,000","285,000","285,000",2021,6
(냉)참조기,제주도,진통,c/s(상자),3,15.0,"35,000","35,000","35,000",2021,6
(냉)참조기,제주도,180미,CT/(BT),121,14.0,"108,700","102,400","104,700",2021,6
(냉)참조기,기타(국내),대,CT/(BT),105,14.0,"250,000","250,000","250,000",2021,6
(냉)참조기,제주도,중,CT/(BT),125,12.5,"140,000","140,000","140,000",2021,6
(냉)참조기,기타(국내),중,CT/(BT),"2,480",14.0,"120,000","120,000","120,000",2021,6
(냉)참조기,제주도,180미,CT/(BT),50,14.5,"107,600","107,600","107,600",2021,6
(냉)참조기,여수,9단,c/s(상자),1,23.0,"110,000","110,000","110,000",2021,6
(선)백조기,나로도,30미,S/P,43.0,15.0,"18,000","8,000","13,700",2021,7
(선)백조기,삼천포,10미,S/P,9.0,10.0,"13,000","5,000","12,100",2021,7
(선)백조기,나로도,16미,S/P,11.0,10.0,"14,000","10,000","12,900",2021,7
(선)백조기,통영,중,S/P,1.0,5.0,"1,000","1,000","1,000",2021,7
(선)백조기,나로도,중,S/P,3.0,20.0,"42,000","42,000","42,000",2021,7
(선)백조기,나로도,21미,S/P,1.0,15.0,"17,000","17,000","17,000",2021,7
(선)백조기,삼천포,중,S/P,1.0,10.0,"5,000","5,000","5,000",2021,7
(선)백조기,삼천포,21미,S/P,1.0,10.0,"5,000","5,000","5,000",2021,7
(선)백조기,나로도,4미,S/P,1.0,10.0,"11,000","11,000","11,000",2021,7
(선)백조기,나로도,소,S/P,3.0,10.0,"11,000","8,000","9,000",2021,7
(선)백조기,축산,중,S/P,1.0,2.0,"7,000","7,000","7,000",2021,7
(선)백조기,통영,중,S/P,6.0,10.0,"170,000","27,000","107,800",2021,7
(선)백조기,나로도,특대,S/P,1.0,20.0,"42,000","42,000","42,000",2021,7
(선)백조기,나로도,36미,S/P,6.0,15.0,"17,000","11,000","12,700",2021,7
(선)백조기,나로도,12미,S/P,101.0,10.0,"23,000","7,000","17,900",2021,7
(선)백조기,나로도,23미,S/P,1.0,10.0,"14,000","14,000","14,000",2021,7
(선)백조기,나로도,15미,S/P,151.0,10.0,"23,000","13,000","18,100",2021,7
(선)백조기,나로도,중,S/P,2.0,15.0,"35,000","35,000","35,000",2021,7
(선)백조기,통영,중,S/P,6.0,20.0,"150,000","78,000","116,700",2021,7
(선)백조기,군산,중,kg,47.0,2.0,"10,000","6,000","6,600",2021,7
(선)백조기,삼천포,6미,S/P,3.0,10.0,"18,000","5,000","13,700",2021,7
(선)백조기,나로도,11미,S/P,1.0,10.0,"9,000","9,000","9,000",2021,7
(선)백조기,나로도,6미,S/P,36.0,10.0,"25,000","11,000","20,400",2021,7
(선)백조기,나로도,18미,S/P,209.0,10.0,"20,000","13,000","17,300",2021,7
(선)백조기,사천,5미,S/P,1.0,10.0,"5,000","5,000","5,000",2021,7
(선)백조기,나로도,36미,S/P,6.0,10.0,"14,000","13,000","13,200",2021,7
(선)백조기,군산,중,S/P,13.0,10.0,"30,000","28,000","28,300",2021,7
(선)백조기,삼천포,15미,S/P,5.0,10.0,"10,000","5,000","9,000",2021,7
(선)백조기,나로도,24미,S/P,93.0,15.0,"18,000","13,000","15,800",2021,7
(선)백조기,완도,중,S/P,9.8,1.0,"7,000","1,000","4,500",2021,7
(선)백조기,나로도,14미,S/P,4.0,10.0,"13,000","6,000","11,300",2021,7
(선)백조기,나로도,8미,S/P,85.0,10.0,"25,000","8,000","19,000",2021,7
(선)백조기,나로도,24미,S/P,21.0,10.0,"13,000","13,000","13,000",2021,7
(선)백조기,나로도,20미,S/P,4.0,15.0,"15,000","15,000","15,000",2021,7
(선)백조기,통영,중,S/P,3.0,15.0,"48,000","39,000","43,300",2021,7
(선)백조기,사천,8미,S/P,1.0,10.0,"5,000","5,000","5,000",2021,7
(선)백조기,나로도,25미,S/P,3.0,10.0,"14,000","14,000","14,000",2021,7
(선)백조기,나로도,25미,S/P,1.0,15.0,"11,000","11,000","11,000",2021,7
(선)백조기,나로도,대,S/P,4.0,20.0,"42,000","42,000","42,000",2021,7
(선)백조기,나로도,7미,S/P,2.0,10.0,"10,000","8,000","9,000",2021,7
(선)백조기,나로도,9미,S/P,7.0,10.0,"18,000","7,000","13,600",2021,7
(선)백조기,나로도,11미,S/P,1.0,15.0,"20,000","20,000","20,000",2021,7
(선)백조기,나로도,중,S/P,17.0,10.0,"40,000","10,000","18,800",2021,7
(선)백조기,나로도,10미,S/P,129.0,10.0,"24,000","7,000","17,200",2021,7
(선)백조기,축산,중,S/P,155.0,1.0,"1,800","1,500","1,700",2021,7
(선)백조기,완도,중,S/P,6.0,3.0,"15,000","5,000","8,700",2021,7
(선)백조기,삼천포,8미,S/P,7.0,10.0,"18,000","15,000","16,700",2021,7
(선)백조기,나로도,13미,S/P,1.0,10.0,"10,000","10,000","10,000",2021,7
(선)백조기,사천,6미,S/P,1.0,10.0,"5,000","5,000","5,000",2021,7
(선)백조기,나로도,20미,S/P,7.0,10.0,"22,000","15,000","17,000",2021,7
(선)백조기,나로도,5미,S/P,10.0,10.0,"25,000","11,000","18,300",2021,7
(선)백조기,나로도,3단,S/P,2.0,10.0,"12,000","12,000","12,000",2021,7
(선)백조기,통영,중,S/P,28.0,2.0,"270,000","3,000","25,000",2021,7
(선)백조기,나로도,30미,S/P,11.0,10.0,"15,000","13,000","13,900",2021,7
(선)수조기,완도,중,S/P,9.0,1.0,"7,000","7,000","7,000",2021,7
(선)수조기,나로도,중,S/P,5.0,10.0,"27,000","20,000","23,200",2021,7
(선)수조기,나로도,2미,S/P,1.0,3.5,"22,000","22,000","22,000",2021,7
(선)수조기,나로도,3미,S/P,1.0,10.0,"26,000","26,000","26,000",2021,7
(선)수조기,목포,중,S/P,80.4,1.0,"10,000","6,000","7,000",2021,7
(선)수조기,목포,중,S/P,5.7,3.0,"7,000","7,000","7,000",2021,7
(선)수조기,나로도,4미,S/P,1.0,10.0,"26,000","26,000","26,000",2021,7
(냉)조기,중국,50/51미,CT/(BT),50.0,3.5,"16,000","16,000","16,000",2021,7
(냉)조기,중국,31/32미,CT/(BT),5.0,3.6,"60,600","60,600","60,600",2021,7
(냉)조기,중국,50미,CT/(BT),20.0,4.0,"28,500","28,500","28,500",2021,7
(냉)조기,중국,150/200,CT/(BT),20.0,4.0,"28,500","28,500","28,500",2021,7
(냉)조기,중국,60미,CT/(BT),30.0,4.0,"18,100","18,100","18,100",2021,7
(냉)조기,중국,61미,CT/(BT),50.0,3.6,"11,800","11,800","11,800",2021,7
(냉)조기,중국,10미,CT/(BT),10.0,5.0,"20,000","20,000","20,000",2021,7
(냉)조기,중국,40미,CT/(BT),10.0,4.0,"52,200","52,200","52,200",2021,7
(냉)조기,중국,41/42미,CT/(BT),30.0,3.6,"29,300","29,000","29,100",2021,7
(냉)조기,중국,50/51미,CT/(BT),100.0,4.0,"28,800","28,500","28,600",2021,7
(선)참조기,제주도,7미,S/P,1.0,1.6,"106,600","106,600","106,600",2021,7
(선)참조기,제주도,3미,S/P,1.0,1.76,"114,400","114,400","114,400",2021,7
(선)참조기,제주도,4미,S/P,1.0,1.7,"125,000","125,000","125,000",2021,7
(선)참조기,제주도,5미,S/P,1.0,1.7,"110,500","110,500","110,500",2021,7
(선)참조기,제주도,7미,S/P,1.0,2.1,"126,000","126,000","126,000",2021,7
(선)참조기,제주도,10미,S/P,1.0,2.3,"138,000","138,000","138,000",2021,7
(선)참조기,제주도,3미,S/P,1.0,1.5,"124,000","124,000","124,000",2021,7
(냉)참조기,제주도,중,c/s(상자),10.0,25.0,"121,000","121,000","121,000",2021,7
(냉)참조기,기타(국내),130미,c/s(상자),1.0,14.0,"169,000","169,000","169,000",2021,7
(냉)참조기,제주도,중,CT/(BT),21.0,10.0,"27,000","27,000","27,000",2021,7
(냉)참조기,기타(국내),중,CT/(BT),17.0,25.0,"121,000","121,000","121,000",2021,7
(냉)참조기,제주도,160/165미,c/s(상자),1.0,10.0,"135,000","135,000","135,000",2021,7
(냉)참조기,제주도,130미,c/s(상자),5.0,13.2,"168,000","168,000","168,000",2021,7
(냉)참조기,제주도,130미,c/s(상자),15.0,14.0,"168,000","168,000","168,000",2021,7
(냉)참조기,제주도,160/165미,CT/(BT),7.0,10.0,"135,000","135,000","135,000",2021,7
(냉)참조기,제주도,180미,CT/(BT),1.0,14.0,"105,500","105,500","105,500",2021,7
(선)백조기,나로도,30미,S/P,23,15.0,"25,000","13,000","20,700",2021,8
(선)백조기,나로도,20미,S/P,1,15.0,"28,000","28,000","28,000",2021,8
(선)백조기,나로도,50미,S/P,1,20.0,"16,000","16,000","16,000",2021,8
(선)백조기,나로도,12미,S/P,110,10.0,"45,000","7,000","24,600",2021,8
(선)백조기,나로도,36미,S/P,8,15.0,"20,000","15,000","18,100",2021,8
(선)백조기,목포,중,S/P,2,3.0,"8,000","8,000","8,000",2021,8
(선)백조기,나로도,소,S/P,1,10.0,"3,000","3,000","3,000",2021,8
(선)백조기,나로도,4미,S/P,4,10.0,"20,000","13,000","15,000",2021,8
(선)백조기,삼천포,18미,S/P,5,10.0,"10,000","10,000","10,000",2021,8
(선)백조기,삼천포,중,S/P,30,10.0,"28,000","5,000","15,300",2021,8
(선)백조기,통영,중,S/P,11,1.0,"15,000","5,000","5,900",2021,8
(선)백조기,나로도,16미,S/P,5,10.0,"28,000","7,000","21,600",2021,8
(선)백조기,삼천포,10미,S/P,8,10.0,"10,000","10,000","10,000",2021,8
(선)백조기,나로도,18미,S/P,77,15.0,"33,000","13,000","23,700",2021,8
(선)백조기,나로도,15미,S/P,82,10.0,"40,000","13,000","23,200",2021,8
(선)백조기,나로도,24미,S/P,4,10.0,"25,000","25,000","25,000",2021,8
(선)백조기,목포,중,S/P,1,5.0,"80,000","80,000","80,000",2021,8
(선)백조기,나로도,8미,S/P,107,10.0,"45,000","9,000","24,200",2021,8
(선)백조기,완도,중,S/P,1,10.0,"50,000","50,000","50,000",2021,8
(선)백조기,나로도,14미,S/P,12,10.0,"28,000","12,000","19,600",2021,8
(선)백조기,나로도,24미,S/P,60,15.0,"33,000","16,000","23,600",2021,8
(선)백조기,삼천포,15미,S/P,3,10.0,"15,000","15,000","15,000",2021,8
(선)백조기,나로도,18미,S/P,30,10.0,"36,000","23,000","27,100",2021,8
(선)백조기,나로도,6미,S/P,103,10.0,"45,000","8,000","20,100",2021,8
(선)백조기,나로도,11미,S/P,1,10.0,"20,000","20,000","20,000",2021,8
(선)백조기,목포,중,S/P,50,1.0,"1,500",700,900,2021,8
(선)백조기,통영,중,S/P,1,20.0,"190,000","190,000","190,000",2021,8
(선)백조기,완도,중,S/P,1,20.0,"120,000","120,000","120,000",2021,8
(선)백조기,나로도,3단,S/P,11,15.0,"25,000","13,000","16,500",2021,8
(선)백조기,삼천포,12미,S/P,12,10.0,"15,000","10,000","10,800",2021,8
(선)백조기,나로도,15미,S/P,17,15.0,"45,000","20,000","27,700",2021,8
(선)백조기,나로도,7미,S/P,50,10.0,"23,000","9,000","16,900",2021,8
(선)백조기,나로도,10미,S/P,125,10.0,"45,000","7,000","25,500",2021,8
(선)백조기,나로도,중,S/P,36,10.0,"22,000","3,000","14,100",2021,8
(선)백조기,나로도,50미,S/P,2,15.0,"20,000","15,000","17,500",2021,8
(선)백조기,삼천포,8미,S/P,2,10.0,"30,000","30,000","30,000",2021,8
(선)백조기,나로도,9미,S/P,2,10.0,"23,000","12,000","17,500",2021,8
(선)백조기,나로도,5미,S/P,31,10.0,"45,000","8,000","19,700",2021,8
(선)백조기,나로도,16미,S/P,3,15.0,"18,000","18,000","18,000",2021,8
(선)수조기,나로도,중,S/P,6,10.0,"30,000","8,000","21,300",2021,8
(선)수조기,나로도,6미,S/P,1,10.0,"35,000","35,000","35,000",2021,8
(선)수조기,나로도,12미,S/P,1,10.0,"27,000","27,000","27,000",2021,8
(선)수조기,나로도,8미,S/P,3,10.0,"35,000","35,000","35,000",2021,8
(선)수조기,나로도,4미,S/P,1,10.0,"35,000","35,000","35,000",2021,8
(냉)조기,기타(국내),180미,CT/(BT),15,14.2,"110,000","110,000","110,000",2021,8
(냉)조기,중국,100/150,CT/(BT),10,2.5,"7,300","7,300","7,300",2021,8
(냉)조기,중국,60미,CT/(BT),50,4.0,"18,100","18,100","18,100",2021,8
(냉)조기,중국,300/400,CT/(BT),20,3.6,"55,000","55,000","55,000",2021,8
(냉)조기,중국,40/45미,CT/(BT),20,3.6,"24,000","24,000","24,000",2021,8
(냉)조기,중국,50/51미,CT/(BT),120,3.6,"28,500","28,500","28,500",2021,8
(냉)조기,중국,100/150,CT/(BT),100,2.6,"10,500","10,500","10,500",2021,8
(냉)조기,중국,52미,CT/(BT),50,3.6,"15,400","15,400","15,400",2021,8
(냉)조기,중국,40/41미,CT/(BT),110,3.6,"29,000","25,500","26,500",2021,8
(냉)조기,중국,100/150,CT/(BT),80,3.6,"10,500","10,500","10,500",2021,8
(냉)조기,기타(국내),180미,CT/(BT),5,15.7,"142,300","142,300","142,300",2021,8
(냉)조기,중국,52미,CT/(BT),30,4.0,"28,500","28,500","28,500",2021,8
(냉)조기,중국,60미,CT/(BT),50,3.6,"11,800","11,800","11,800",2021,8
(냉)조기,중국,40미,CT/(BT),80,4.0,"49,900","47,800","48,600",2021,8
(냉)조기,중국,50/51미,CT/(BT),150,4.0,"28,700","28,400","28,500",2021,8
(냉)조기,중국,150/200,CT/(BT),380,3.6,"15,500","15,200","15,300",2021,8
(선)참조기,목포,160/165미,S/P,5,15.6,"140,000","140,000","140,000",2021,8
(선)참조기,제주도,14미,S/P,1,2.3,"70,000","70,000","70,000",2021,8
(선)참조기,제주도,120미,S/P,3,15.0,"250,000","230,000","236,700",2021,8
(선)참조기,제주도,130미,S/P,2,15.0,"230,000","230,000","230,000",2021,8
(선)참조기,제주도,18미,S/P,1,6.3,"378,000","378,000","378,000",2021,8
(선)참조기,제주도,중,S/P,27,15.0,"450,000","175,000","242,600",2021,8
(선)참조기,제주도,8미,S/P,1,2.0,"150,000","150,000","150,000",2021,8
(선)참조기,제주도,중,S/P,54,20.0,"220,000","90,000","140,500",2021,8
(선)참조기,제주도,10미,S/P,5,2.0,"140,000","140,000","140,000",2021,8
(선)참조기,제주도,120미,S/P,42,20.0,"300,000","125,000","201,700",2021,8
(선)참조기,제주도,150미,S/P,142,20.0,"226,000","80,000","139,200",2021,8
(선)참조기,제주도,중,S/P,17,18.0,"220,000","140,000","155,900",2021,8
(냉)참조기,기타(국내),180미,CT/(BT),10,14.0,"106,000","106,000","106,000",2021,8
(냉)참조기,제주도,160/165미,CT/(BT),2,10.0,"135,000","135,000","135,000",2021,8
(냉)참조기,기타(국내),180미,CT/(BT),30,14.2,"110,000","109,700","109,900",2021,8
(냉)참조기,제주도,160/165미,box,1,10.0,"135,000","135,000","135,000",2021,8
(냉)참조기,제주도,진통,c/s(상자),10,10.0,"50,000","50,000","50,000",2021,8
(냉)참조기,제주도,180미,S/P,10,20.0,"95,000","90,000","94,000",2021,8
(선)백조기,삼천포,중,S/P,9,10.0,"25,000","15,000","17,200",2021,9
(선)백조기,나로도,5미,S/P,13,10.0,"32,000","7,000","12,000",2021,9
(선)백조기,나로도,6미,S/P,30,10.0,"52,000","7,000","22,900",2021,9
(선)백조기,나로도,24미,S/P,2,20.0,"15,000","15,000","15,000",2021,9
(선)백조기,나로도,30미,S/P,7,10.0,"15,000","11,000","12,700",2021,9
(선)백조기,나로도,14미,S/P,1,15.0,"20,000","20,000","20,000",2021,9
(선)백조기,나로도,18미,S/P,6,10.0,"35,000","7,000","27,000",2021,9
(선)백조기,나로도,3단,S/P,9,15.0,"13,000","10,000","11,000",2021,9
(선)백조기,나로도,20미,S/P,10,15.0,"25,000","12,000","23,000",2021,9
(선)백조기,나로도,50미,S/P,1,20.0,"17,000","17,000","17,000",2021,9
(선)백조기,군산,10미,S/P,2,3.0,"7,000","7,000","7,000",2021,9
(선)백조기,나로도,12미,S/P,94,10.0,"50,000","6,000","19,700",2021,9
(선)백조기,나로도,36미,S/P,7,15.0,"17,000","10,000","11,400",2021,9
(선)백조기,나로도,30미,S/P,1,20.0,"9,000","9,000","9,000",2021,9
(선)백조기,군산,중,S/P,2,10.0,"40,000","40,000","40,000",2021,9
(선)백조기,통영,중,S/P,1,10.0,"52,000","52,000","52,000",2021,9
(선)백조기,나로도,30미,S/P,12,15.0,"20,000","8,000","12,000",2021,9
(선)백조기,나로도,소,S/P,14,10.0,"12,000","2,000","9,100",2021,9
(선)백조기,군산,중,S/P,13,2.0,"5,000","1,500","3,700",2021,9
(선)백조기,통영,중,S/P,119,1.0,"15,000","1,000","4,200",2021,9
(선)백조기,나로도,10미,S/P,1,15.0,"20,000","20,000","20,000",2021,9
(선)백조기,나로도,16미,S/P,3,10.0,"24,000","15,000","19,000",2021,9
(선)백조기,나로도,24미,S/P,5,15.0,"25,000","8,000","19,000",2021,9
(선)백조기,나로도,18미,S/P,12,15.0,"35,000","22,000","24,400",2021,9
(선)백조기,나로도,15미,S/P,59,10.0,"40,000","14,000","19,900",2021,9
(선)백조기,군산,중,S/P,3,7.0,"2,500",300,"1,800",2021,9
(선)백조기,나로도,14미,S/P,20,10.0,"25,000","6,000","17,300",2021,9
(선)백조기,나로도,24미,S/P,4,10.0,"27,000","13,000","23,500",2021,9
(선)백조기,군산,중,S/P,109.8,1.0,"8,000",500,"2,400",2021,9
(선)백조기,군산,중,S/P,5,3.0,"7,000","7,000","7,000",2021,9
(선)백조기,나로도,8미,S/P,80,10.0,"47,000","8,000","21,500",2021,9
(선)백조기,군산,중,S/P,47.7,15.0,"55,000","4,500","16,300",2021,9
(선)백조기,나로도,중,S/P,45,10.0,"25,000","7,000","14,000",2021,9
(선)백조기,나로도,10미,S/P,70,10.0,"45,000","9,000","23,100",2021,9
(선)백조기,군산,중,kg,107,2.0,"10,000","1,000","3,200",2021,9
(선)백조기,안흥,중,kg,18,2.0,"4,000","4,000","4,000",2021,9
(선)백조기,군산,12미,S/P,1,3.0,"4,000","4,000","4,000",2021,9
(선)백조기,나로도,9미,S/P,3,10.0,"50,000","10,000","24,000",2021,9
(선)백조기,안흥,중,kg,221.5,1.0,"12,000",600,"3,200",2021,9
(선)백조기,나로도,7미,S/P,25,10.0,"50,000","8,000","18,000",2021,9
(선)백조기,나로도,25미,S/P,1,15.0,"25,000","25,000","25,000",2021,9
(선)백조기,군산,8미,S/P,5,3.0,"8,000","7,000","7,600",2021,9
(선)백조기,나로도,50미,S/P,6,15.0,"10,000","8,000","8,700",2021,9
(선)백조기,군산,17미,S/P,1,3.0,"3,000","3,000","3,000",2021,9
(선)백조기,군산,중,S/P,2,5.0,"3,000","3,000","3,000",2021,9
(선)백조기,군산,중,S/P,60.4,20.0,"25,000","5,000","10,400",2021,9
(선)백조기,나로도,20미,S/P,15,10.0,"16,000","15,000","15,700",2021,9
(선)백조기,군산,14미,S/P,3.2,15.0,"6,000","6,000","6,000",2021,9
(선)백조기,통영,중,S/P,1,20.0,"70,000","70,000","70,000",2021,9
(활)수조기,서천,중,kg,3.4,1.0,"13,000","13,000","13,000",2021,9
(선)수조기,군산,중,kg,6.2,1.0,"10,000","10,000","10,000",2021,9
(선)수조기,나로도,중,S/P,7,10.0,"35,000","22,000","31,700",2021,9
(선)수조기,격포,중,kg,5.1,1.0,"4,000","4,000","4,000",2021,9
(냉)조기,중국,50/51미,CT/(BT),160,4.0,"28,500","28,500","28,500",2021,9
(냉)조기,중국,61미,CT/(BT),220,4.0,"19,000","18,000","18,900",2021,9
(냉)조기,중국,40/41미,CT/(BT),10,3.6,"29,000","29,000","29,000",2021,9
(냉)조기,중국,200/300,CT/(BT),20,3.6,"29,000","29,000","29,000",2021,9
(냉)조기,중국,300/400,CT/(BT),60,3.6,"55,000","53,000","54,000",2021,9
(냉)조기,중국,60미,CT/(BT),620,4.0,"19,000","16,500","18,700",2021,9
(냉)조기,중국,100/150,CT/(BT),30,4.0,"18,000","18,000","18,000",2021,9
(냉)조기,중국,32/33미,CT/(BT),10,3.6,"58,300","58,300","58,300",2021,9
(냉)조기,중국,60미,CT/(BT),"1,320",2.5,"5,000","4,500","4,600",2021,9
(냉)조기,중국,100/150,CT/(BT),350,3.6,"10,000","10,000","10,000",2021,9
(선)참조기,제주도,진통,S/P,2,16.0,"90,000","90,000","90,000",2021,9
(선)참조기,제주도,중,S/P,3,19.0,"140,000","140,000","140,000",2021,9
(선)참조기,영광,140미,S/P,15,20.0,"235,000","220,000","230,000",2021,9
(선)참조기,제주도,75미,S/P,2,15.5,"1,050,000","1,050,000","1,050,000",2021,9
(선)참조기,제주도,120미,S/P,1,16.0,"240,000","240,000","240,000",2021,9
(선)참조기,제주도,160/165미,S/P,5,15.0,"172,000","70,000","151,200",2021,9
(선)참조기,제주도,180미,S/P,3,15.0,"87,000","87,000","87,000",2021,9
(선)참조기,제주도,160/165미,S/P,10,19.0,"100,000","78,000","84,800",2021,9
(선)참조기,제주도,180미,S/P,3,20.0,"100,000","90,000","96,700",2021,9
(선)참조기,제주도,120미,S/P,5,5.0,"230,000","230,000","230,000",2021,9
(선)참조기,제주도,150미,S/P,109,20.0,"200,000","120,000","147,700",2021,9
(선)참조기,제주도,130미,S/P,3,15.5,"180,000","160,000","166,700",2021,9
(선)참조기,제주도,120미,S/P,7,19.0,"230,000","228,500","229,800",2021,9
(선)참조기,제주도,150미,S/P,16,15.0,"233,000","172,000","200,300",2021,9
(선)참조기,제주도,중,S/P,145,15.0,"600,000","60,000","125,000",2021,9
(선)참조기,영광,160/165미,S/P,25,20.0,"150,000","122,000","138,800",2021,9
(선)참조기,제주도,중,S/P,2,5.0,"100,000","100,000","100,000",2021,9
(선)참조기,제주도,150미,S/P,10,19.0,"143,000","140,000","141,800",2021,9
(선)참조기,영광,200미,S/P,5,20.0,"70,000","70,000","70,000",2021,9
(선)참조기,추자도,파치,S/P,40,25.0,"20,000","20,000","20,000",2021,9
(선)참조기,제주도,14미,S/P,1,2.4,"160,000","160,000","160,000",2021,9
(선)참조기,제주도,10미,S/P,3,2.0,"165,000","150,000","155,000",2021,9
(선)참조기,목포,180미,S/P,5,15.3,"88,000","88,000","88,000",2021,9
(선)참조기,제주도,75미,S/P,3,20.0,"1,200,000","1,200,000","1,200,000",2021,9
(선)참조기,제주도,200/300,S/P,12,20.0,"75,000","75,000","75,000",2021,9
(선)참조기,제주도,100미,S/P,2,15.0,"450,000","450,000","450,000",2021,9
(선)참조기,제주도,13미,S/P,1,3.0,"140,000","140,000","140,000",2021,9
(선)참조기,목포,중,S/P,12,15.0,"18,000","18,000","18,000",2021,9
(선)참조기,제주도,200미,S/P,2,20.0,"85,000","80,000","82,500",2021,9
(선)참조기,제주도,160/165미,S/P,84,20.0,"420,000","90,000","117,900",2021,9
(선)참조기,제주도,130미,S/P,10,20.0,"230,000","195,000","204,000",2021,9
(선)참조기,제주도,130미,S/P,10,19.0,"167,000","164,000","164,300",2021,9
(선)참조기,제주도,75미,S/P,1,15.8,"1,580,000","1,580,000","1,580,000",2021,9
(선)참조기,제주도,100미,S/P,7,20.0,"520,000","470,000","494,300",2021,9
(선)참조기,제주도,9미,S/P,2,1.8,"153,000","153,000","153,000",2021,9
(선)참조기,제주도,14미,S/P,2,2.1,"80,000","80,000","80,000",2021,9
(선)참조기,제주도,120미,S/P,55,20.0,"310,000","190,000","230,600",2021,9
(선)참조기,영광,180미,S/P,15,20.0,"106,000","105,000","105,700",2021,9
(선)참조기,추자도,중,S/P,24,25.0,"25,000","25,000","25,000",2021,9
(선)참조기,제주도,130미,S/P,5,15.0,"195,000","170,000","180,000",2021,9
(선)참조기,제주도,20미,S/P,2,4.3,"240,000","240,000","240,000",2021,9
(선)참조기,제주도,120미,S/P,20,15.0,"320,000","95,000","252,800",2021,9
(선)참조기,제주도,20미,S/P,1,4.0,"200,000","200,000","200,000",2021,9
(선)참조기,제주도,7미,S/P,1,1.6,"144,000","144,000","144,000",2021,9
(선)참조기,제주도,100미,S/P,5,5.0,"450,000","400,000","414,000",2021,9
(선)참조기,제주도,100미,S/P,6,19.0,"420,000","360,000","410,000",2021,9
(선)참조기,목포,200/300,S/P,7,20.0,"60,000","60,000","60,000",2021,9
(선)참조기,제주도,중,S/P,623,20.0,"480,000","40,000","123,300",2021,9
(냉)참조기,기타(국내),중,CT/(BT),"1,810",14.0,"100,000","100,000","100,000",2021,9
(냉)참조기,기타(국내),대,CT/(BT),"2,221",14.0,"190,000","141,800","162,900",2021,9
(냉)참조기,제주도,중,CT/(BT),"1,630",14.0,"78,900","78,900","78,900",2021,9
(냉)참조기,제주도,160/165미,S/P,1,10.0,"135,000","135,000","135,000",2021,9
(냉)참조기,제주도,160/165미,CT/(BT),2,10.0,"135,000","135,000","135,000",2021,9
(선)백조기,나로도,7미,S/P,1.0,20.0,"17,000","17,000","17,000",2021,10
