어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)명태,러시아,6통,PAN(펜),"1,830",21.5,"25,500","20,200","24,100"
(냉)명태,러시아,4통,PAN(펜),"1,870",21.5,"28,700","20,000","28,700"
(냉)명태,러시아,9통,PAN(펜),"7,300",21.5,"25,800","10,000","19,300"
(냉)명태,러시아,3통,PAN(펜),190,21.5,"32,700","23,000","32,400"
(냉)명태,러시아,7통,PAN(펜),"1,160",21.5,"27,500","25,000","25,000"
(냉)명태,러시아,8통,PAN(펜),"1,450",21.5,"28,000","21,100","23,200"
(냉)명태,러시아,7통,CT/(BT),"1,010",21.5,"31,200","18,800","18,900"
(냉)명태,러시아,7통,CT/(BT),10,18.5,"26,600","26,600","26,600"
(냉)명태,러시아,5통,PAN(펜),"4,380",21.5,"27,000","21,400","26,400"
(냉)명태포,러시아,중,CT/(BT),200,10.0,"50,000","50,000","50,000"
(냉)명태포,러시아,10/12,CT/(BT),100,10.0,"56,200","56,200","56,200"
(냉)명태포,러시아,중,CT/(BT),100,6.0,"30,600","30,600","30,600"
(냉)명태포,러시아,60/80,CT/(BT),100,6.0,"49,900","49,900","49,900"
(냉)명태포,러시아,6/7미,CT/(BT),100,10.0,"50,000","50,000","50,000"
(냉)명태포,러시아,12/15,CT/(BT),60,10.0,"60,400","60,300","60,300"
