어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)명태,러시아,6통,PAN(펜),"1,050",21.5,"33,100","24,500","26,400"
(냉)명태,러시아,4통,PAN(펜),140,21.5,"48,300","44,000","45,700"
(냉)명태,러시아,9통,PAN(펜),380,21.5,"30,500","30,500","30,500"
(냉)명태,러시아,7통,PAN(펜),"3,100",21.5,"32,100","24,500","24,900"
(냉)명태,러시아,8통,PAN(펜),"1,000",21.5,"26,000","26,000","26,000"
(냉)명태,기타(국내),6통,PAN(펜),260,21.5,"24,500","24,500","24,500"
(냉)명태,러시아,7통,CT/(BT),100,21.5,"31,000","31,000","31,000"
(냉)명태,러시아,5통,PAN(펜),"1,260",21.5,"36,800","27,000","29,800"
(냉)명태고니,미국,중,CT/(BT),30,22.5,"73,000","72,500","72,700"
(냉)명태포,러시아,15/17,CT/(BT),10,10.0,"51,000","51,000","51,000"
(냉)명태포,러시아,10/12,CT/(BT),89,10.0,"47,000","47,000","47,000"
(냉)명태포,러시아,중,CT/(BT),70,6.0,"30,500","30,100","30,400"
(냉)명태포,러시아,중,CT/(BT),60,7.5,"25,400","25,400","25,400"
(냉)명태포,러시아,12/15,CT/(BT),108,10.0,"58,500","56,500","57,600"
