어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)겉바지락,태안,중,그물망,2,10.0,"38,000","38,000","38,000"
(활)겉바지락,보령,중,그물망,37,10.0,"43,500","23,300","37,900"
(활)겉바지락,안면도,대,그물망,46,20.0,"88,000","62,000","77,400"
(활)겉바지락,태안,대,그물망,27,20.0,"85,000","62,000","75,100"
(활)겉바지락,군산,중,그물망,63,10.0,"51,500","42,000","47,300"
(활)겉바지락,순천,중,그물망,28,10.0,"40,000","31,100","36,400"
(활)겉바지락,부안,대,그물망,13,20.0,"58,500","51,000","53,200"
(활)겉바지락,중국,중,포,10,10.0,"20,000","5,000","8,400"
(활)겉바지락,군산,대,그물망,24,20.0,"48,600","48,600","48,600"
(활)겉바지락,군산,대,그물망,84,10.0,"55,000","45,000","50,600"
(선)깐바지락,삼천포,소,box,691,0.7,"17,500","9,500","12,100"
(선)깐바지락,부안,2봉,box,17,1.2,"7,200","7,200","7,200"
(선)깐바지락,통영,소,box,74,0.9,"16,000","9,000","12,700"
(선)깐바지락,삼천포,소,box,"1,691",0.9,"18,600","7,500","13,400"
(선)깐바지락,통영,소,box,7,1.0,"12,800","11,000","11,300"
(선)깐바지락,삼천포,소,box,"3,490",0.8,"20,000","8,300","13,200"
(선)깐바지락,여수,소,box,"2,333",0.8,"17,700","5,500","11,500"
(선)깐바지락,삼천포,소,box,84,0.6,"16,600","11,200","13,000"
(선)깐바지락,여수,소,box,279,0.9,"14,600","3,200","11,200"
(선)깐바지락,순천,소,box,30,0.9,"12,600","8,600","11,200"
(선)깐바지락,순천,소,box,123,0.8,"14,000","8,100","11,000"
(선)깐바지락,삼천포,2봉,box,40,1.8,"14,000","12,200","13,100"
(선)깐바지락,삼천포,소,box,857,1.0,"17,200","9,100","13,800"
(선)깐바지락,여수,소,box,764,0.7,"17,700","6,100","10,700"
(활)물바지락,여수,대,box,94,8.8,"53,500","18,500","37,600"
(활)물바지락,순천,대,box,10,9.0,"62,200","62,200","62,200"
(활)물바지락,순천,대,box,14,9.8,"12,500","12,500","12,500"
(활)물바지락,여수,대,box,4,7.0,"26,000","2,000","16,800"
(활)물바지락,삼천포,대,box,3,9.6,"37,500","37,500","37,500"
(활)물바지락,여수,대,box,25,9.0,"55,200","22,000","46,700"
(활)물바지락,여수,대,box,9,8.9,"18,000","18,000","18,000"
(활)물바지락,여수,대,box,83,8.2,"62,200","27,000","43,100"
(활)물바지락,여수,중,box,6,6.0,"35,000","22,200","26,400"
(활)물바지락,여수,중,box,1,8.0,"40,000","40,000","40,000"
(활)물바지락,여수,대,box,137,8.4,"58,200","18,200","40,000"
(활)물바지락,통영,대,box,54,10.0,"82,500","43,000","60,000"
(활)물바지락,여수,대,box,13,9.6,"62,000","59,000","60,200"
(활)물바지락,삼천포,대,box,1,8.0,"48,000","48,000","48,000"
(활)물바지락,순천,대,box,7,9.2,"72,200","68,000","69,800"
(활)물바지락,여수,대,box,94,8.6,"55,100","36,200","47,500"
(활)물바지락,통영,대,box,3,8.4,"58,000","56,500","57,000"
(활)물바지락,여수,중,box,1,3.0,"15,000","15,000","15,000"
(활)물바지락,여수,대,box,"3,496",10.0,"86,000","3,000","41,300"
(활)물바지락,삼천포,대,box,12,8.4,"57,100","40,000","54,900"
(활)물바지락,통영,대,box,3,8.6,"76,500","75,100","75,700"
(활)물바지락,삼천포,대,box,21,8.6,"57,000","42,000","53,500"
(활)물바지락,삼천포,대,box,398,10.0,"83,300","20,000","46,800"
(활)물바지락,여수,중,box,1,9.0,"42,200","42,200","42,200"
(활)물바지락,통영,대,box,4,8.8,"70,000","66,500","67,400"
(활)물바지락,삼천포,중,box,24,5.0,"33,000","14,000","22,700"
(활)물바지락,여수,중,box,11,5.0,"30,000","13,000","22,300"
(활)물바지락,여수,대,box,38,9.4,"66,500","45,500","54,500"
(활)물바지락,삼천포,대,box,10,9.0,"50,000","36,000","44,400"
(활)물바지락,여수,대,box,3,9.2,"40,500","38,600","39,900"
(활)물바지락,여수,대,box,1,5.0,"18,500","18,500","18,500"
(활)물바지락,삼천포,대,box,5,8.8,"38,000","38,000","38,000"
(활)물바지락,순천,대,box,11,9.4,"71,200","61,300","64,300"
(활)물바지락,여수,중,box,1,4.0,"15,500","15,500","15,500"
(활)물바지락,삼천포,대,box,4,5.0,"33,000","24,000","28,000"
(활)물바지락,여수,대,box,12,8.0,"50,000","18,000","30,500"
(활)물바지락,순천,대,box,192,10.0,"83,300","31,000","57,400"
