어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)갑오징어,군산,10미,S/P,22,10.0,"72,000","63,000","68,100"
(선)갑오징어,방어진,6미,S/P,1,5.0,"50,000","50,000","50,000"
(선)갑오징어,방어진,3미,S/P,1,10.0,"116,800","116,800","116,800"
(선)갑오징어,제주도,대,미(마리),81,1.0,"6,000","1,300","3,000"
(선)갑오징어,통영,중,kg,216,1.0,"7,000",500,"3,000"
(선)갑오징어,통영,대,S/P,52,1.0,"7,000","1,000","3,300"
(선)갑오징어,부산(기장),대,S/P,3,10.0,"200,000","116,000","172,000"
(선)갑오징어,제주도,대,S/P,3,20.0,"60,000","25,000","44,300"
(선)갑오징어,군산,10미,c/s(상자),207,10.0,"74,000","42,000","60,300"
(선)갑오징어,포항,대,S/P,2,2.0,"15,000","10,000","12,500"
(선)갑오징어,여수,대,box,4,10.0,"22,800","22,800","22,800"
(선)갑오징어,군산,5코,box,6,10.0,"10,000","10,000","10,000"
(선)갑오징어,군산,대,box,92,10.0,"67,000","3,100","18,500"
(선)갑오징어,방어진,1미,S/P,3,5.0,"72,000","50,000","57,300"
(선)갑오징어,방어진,8미,S/P,1,3.0,"13,000","13,000","13,000"
(선)갑오징어,후포,대,S/P,1,10.0,"55,000","55,000","55,000"
(선)갑오징어,보령,10미,c/s(상자),19,10.0,"75,000","73,000","73,600"
(선)갑오징어,군산,16미,c/s(상자),2,10.0,"40,000","40,000","40,000"
(선)갑오징어,부산(기장),대,S/P,2,15.0,"200,000","200,000","200,000"
(선)갑오징어,군산,9미,c/s(상자),81,10.0,"60,000","10,000","50,400"
(선)갑오징어,강구,3미,S/P,1,10.0,"30,000","30,000","30,000"
(선)갑오징어,감포,대,S/P,3,5.0,"60,000","60,000","60,000"
(선)갑오징어,군산,9미,S/P,17,10.0,"57,000","55,000","56,400"
(선)갑오징어,군산,12미,S/P,11,10.0,"50,000","42,000","44,200"
(선)갑오징어,보령,16미,c/s(상자),3,10.0,"43,000","43,000","43,000"
(선)갑오징어,방어진,1미,S/P,2,10.0,"50,000","50,000","50,000"
(선)갑오징어,안흥,대,c/s(상자),95,10.0,"75,000","15,000","45,500"
(선)갑오징어,통영,중,S/P,45,1.0,"8,000","3,500","5,200"
(선)갑오징어,부산(기장),대,S/P,36,20.0,"346,000","50,000","169,300"
(선)갑오징어,부산(기장),대,S/P,107,1.0,"9,000","1,500","5,800"
(선)갑오징어,군산,6미,c/s(상자),4,10.0,"60,000","45,000","51,300"
(선)갑오징어,보령,1미,S/P,9,1.0,"5,500","3,000","3,600"
(선)갑오징어,군산,20미,c/s(상자),7,10.0,"30,000","10,000","20,000"
(선)갑오징어,군산,중,kg,107,1.0,"6,500","1,000","2,900"
(선)갑오징어,방어진,6미,S/P,1,10.0,"20,000","20,000","20,000"
(선)갑오징어,보령,중,S/P,"1,072",1.0,"10,000",500,"3,200"
(선)갑오징어,태안,10미,c/s(상자),18,10.0,"63,000","24,000","41,300"
(선)갑오징어,방어진,1미,S/P,1,3.0,"31,000","31,000","31,000"
(선)갑오징어,태안,1미,미(마리),15,1.0,"9,000","9,000","9,000"
(선)갑오징어,포항,대,S/P,1,10.0,"30,000","30,000","30,000"
(선)갑오징어,제주도,대,S/P,130,1.0,"5,500","2,000","3,900"
(선)갑오징어,포항,대,S/P,2,5.0,"40,000","40,000","40,000"
(선)갑오징어,군산,중,c/s(상자),12,10.0,"60,000","55,000","57,500"
(선)갑오징어,통영,1미,kg,139,1.0,"4,000",800,"1,800"
(선)갑오징어,태안,1미,kg,11,1.0,"3,500","1,500","2,400"
(선)갑오징어,보령,12미,c/s(상자),14,10.0,"58,000","58,000","58,000"
(선)갑오징어,통영,1미,S/P,42,1.0,"6,500","1,300","3,700"
(선)갑오징어,군산,12미,c/s(상자),118,10.0,"60,000","10,000","43,100"
(냉)갑오징어,태안,5미,S/P,185,2.0,"9,000","7,500","8,000"
(냉)갑오징어,태안,대,S/P,18,3.0,"7,000","7,000","7,000"
(냉)갑오징어,태안,4미,S/P,192,2.0,"13,000","7,000","8,200"
(냉)갑오징어,태안,3미,S/P,183,2.0,"20,000","7,500","7,600"
(냉)갑오징어,태안,2미,S/P,91,2.0,"13,000","7,500","7,600"
(냉)갑오징어,태안,10미,S/P,58,2.0,"4,500","4,500","4,500"
(냉)갑오징어,태안,대,S/P,15,5.0,"15,000","15,000","15,000"
(선)대포오징어,포항,대,S/P,2,12.0,"150,000","150,000","150,000"
(선)대포오징어,감포,대,S/P,1,20.0,"200,000","200,000","200,000"
(선)대포오징어,강구,1미,S/P,1,13.2,"200,000","200,000","200,000"
(선)대포오징어,후포,1미,S/P,1,14.4,"172,000","172,000","172,000"
(선)대포오징어,죽변,대,S/P,2,20.0,"153,000","103,800","128,400"
(선)대포오징어,죽변,대,S/P,24.2,1.0,"22,000","20,000","21,000"
(선)대포오징어,포항,대,S/P,13,1.0,"22,000","22,000","22,000"
(선)대포오징어,포항,중,S/P,3,20.0,"160,000","145,500","153,500"
(선)대포오징어,포항,중,S/P,1,10.0,"50,000","50,000","50,000"
(선)대포오징어,강구,중,S/P,1,20.0,"210,000","210,000","210,000"
(선)대포오징어,후포,1미,S/P,8.4,1.0,"18,000","18,000","18,000"
(선)대포오징어,축산,중,S/P,2,20.0,"130,000","90,000","110,000"
(선)대포오징어,강구,2미,S/P,1,17.3,"258,000","258,000","258,000"
(선)대포오징어,속초,대,S/P,1,20.0,"250,000","250,000","250,000"
(선)대포오징어,죽변,대,S/P,1,10.0,"117,000","117,000","117,000"
(선)대포오징어,강구,1미,S/P,26,1.0,"21,000","21,000","21,000"
(선)대포오징어,축산,대,S/P,2,15.0,"150,000","150,000","150,000"
(선)대포오징어,포항,대,S/P,1,15.0,"50,000","50,000","50,000"
(선)대포오징어,포항,중,S/P,2,8.0,"165,000","165,000","165,000"
(선)대포오징어,강구,1미,S/P,1,15.9,"371,200","371,200","371,200"
(선)대포오징어,임원,대,S/P,1,20.0,"200,000","200,000","200,000"
(선)대포오징어,포항,중,S/P,2,15.0,"165,000","150,000","157,500"
(선)대포오징어,주문진,중,kg,15.8,1.0,"15,000","14,000","14,600"
(선)대포오징어,강구,1미,kg,7.9,1.0,"21,000","21,000","21,000"
(선)대포오징어,후포,대,S/P,4,20.0,"144,000","60,000","111,000"
(선)대포오징어,축산,1미,S/P,1,10.0,"200,000","200,000","200,000"
(선)대포오징어,포항,대,S/P,8,20.0,"396,000","150,000","207,900"
(선)대포오징어,강구,2미,S/P,18.3,1.0,"20,000","16,000","18,900"
(선)대포오징어,후포,1미,S/P,1,10.3,"200,000","200,000","200,000"
(선)대포오징어,강구,대,S/P,2,10.0,"139,000","127,000","133,000"
(선)대포오징어,강구,2미,S/P,1,15.0,"280,000","280,000","280,000"
(선)대포오징어,강구,대,S/P,3,20.0,"228,000","228,000","228,000"
(선)대포오징어,강구,2미,S/P,2,20.0,"380,000","171,000","275,500"
