일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,27.727.627.627.627.627.627.627.627.527.627.527.527.427.327.427.427.427.427.627.627.727.627.426.9,27.7,27.5,26.9
02,26.826.726.626.826.927.127.427.127.627.627.426.326.025.925.725.725.825.726.126.326.626.826.625.5,27.6,26.6,25.5
03,25.225.125.125.125.125.125.225.125.925.525.525.525.425.125.024.824.724.825.025.225.525.826.026.2,26.2,25.3,24.7
04,26.326.326.426.426.526.526.626.526.626.626.726.726.826.926.927.027.027.027.127.127.127.127.127.1,27.1,26.8,26.3
05,27.127.127.127.127.127.127.127.127.027.027.027.027.027.027.027.026.927.026.926.926.926.926.826.8,27.1,27.0,26.8
06,26.826.826.826.826.826.826.726.826.726.726.626.626.626.626.526.426.326.426.226.226.126.126.126.2,26.8,26.5,26.1
07,26.326.426.526.526.426.426.226.426.026.126.326.426.626.626.626.626.426.625.425.325.325.425.425.4,26.6,26.1,25.3
08,25.525.625.826.226.326.125.626.125.225.325.225.425.726.126.326.426.326.425.425.425.425.425.425.5,26.4,25.7,25.2
09,25.525.525.525.725.925.925.725.925.425.525.525.525.525.625.926.126.226.125.625.525.525.525.425.5,26.2,25.6,25.4
10,25.525.525.525.625.725.825.725.825.525.525.525.525.525.625.725.926.125.926.025.425.425.325.225.2,26.1,25.6,25.2
11,25.225.325.425.525.625.825.925.825.225.125.025.025.025.225.325.425.725.425.925.824.924.924.824.8,26.0,25.3,24.8
12,24.824.924.925.025.125.425.825.424.924.624.524.524.524.524.624.724.924.725.725.625.024.524.524.5,25.8,24.9,24.5
13,24.424.524.524.624.724.925.324.925.124.424.324.324.324.324.324.324.524.324.724.524.424.424.424.4,25.5,24.6,24.3
14,24.324.324.324.324.424.424.424.424.524.424.424.324.324.224.224.224.224.224.224.224.224.224.124.1,24.5,24.3,24.1
15,24.124.024.024.024.024.024.024.024.024.024.024.023.923.923.923.823.823.823.723.723.723.723.723.7,24.1,23.9,23.7
16,23.723.723.623.623.623.723.723.723.823.823.823.923.923.823.723.823.923.824.324.424.624.724.724.8,24.8,24.0,23.6
17,24.824.824.824.824.824.924.924.925.025.025.025.025.025.125.125.125.125.125.125.225.225.225.225.1,25.2,25.0,24.8
18,25.125.125.125.125.125.125.125.125.125.125.125.125.125.125.125.125.125.125.125.225.325.425.525.5,25.5,25.2,25.1
19,25.625.625.625.625.625.525.525.525.425.425.425.425.425.425.425.425.425.425.425.425.425.425.425.4,25.6,25.5,25.4
20,25.425.425.425.425.425.425.425.425.325.325.325.325.325.325.325.325.325.325.225.225.125.125.125.0,25.4,25.3,25.0
21,25.025.025.024.924.924.924.824.924.824.724.724.724.724.724.724.724.724.724.624.524.524.524.424.4,25.0,24.7,24.4
22,24.624.624.724.724.724.724.424.724.324.324.324.424.724.824.824.824.724.824.224.124.124.124.124.2,24.8,24.5,24.1
23,24.224.324.424.524.624.524.424.524.024.023.923.924.224.524.624.724.624.723.923.823.923.923.923.9,24.7,24.2,23.8
24,23.923.924.024.124.324.223.924.223.823.723.723.723.924.024.124.324.424.324.124.024.024.024.024.0,24.4,24.0,23.7
25,24.024.124.124.224.324.324.224.324.124.124.024.124.124.224.224.324.424.324.224.024.024.024.024.0,24.4,24.1,24.0
26,24.024.024.124.224.324.424.324.423.923.923.823.923.923.924.024.124.224.124.324.023.823.823.723.7,24.4,24.0,23.7
27,23.823.823.923.924.124.324.324.323.723.723.623.623.723.723.723.823.923.824.224.123.623.623.623.6,24.3,23.9,23.6
28,23.623.623.623.723.824.124.124.123.723.623.523.523.523.523.623.623.623.624.024.023.823.623.623.6,24.1,23.7,23.5
29,23.623.623.623.623.723.924.023.923.923.623.523.523.523.623.623.623.623.623.824.023.923.823.823.8,24.0,23.7,23.5
30,23.723.723.823.823.823.824.023.824.023.923.723.623.623.623.623.623.623.623.723.823.823.823.723.7,24.0,23.8,23.6
TOTAL,25.025.025.125.125.225.225.225.225.125.025.024.925.025.025.025.125.125.125.025.025.024.924.924.9,25.5,25.0,24.7
