일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,5.45.74.85.02.83.62.83.61.81.81.81.82.32.81.61.62.01.63.52.63.02.43.02.8,5.7,2.9,1.6
02,2.93.03.13.33.52.13.22.12.83.53.12.02.22.62.92.71.92.71.61.81.82.92.73.1,3.5,2.6,1.6
03,3.23.11.40.80.50.81.40.81.92.22.93.41.21.92.62.21.82.21.81.30.91.11.31.5,3.4,1.8,0.5
04,2.82.73.93.23.85.15.25.13.13.03.53.01.42.22.72.42.22.42.92.42.72.32.32.0,5.2,3.0,1.4
05,2.43.43.23.54.65.24.25.24.04.74.34.45.34.63.84.24.64.25.66.26.05.44.83.7,6.2,4.4,2.4
06,3.73.73.34.02.32.82.42.81.95.55.96.55.55.37.17.56.97.55.04.43.73.64.44.2,7.5,4.5,1.9
07,4.45.46.66.04.23.86.23.85.25.25.15.56.15.45.56.14.46.13.02.62.21.61.61.0,6.6,4.5,1.0
08,1.01.61.61.31.21.00.61.00.50.81.31.71.22.02.72.31.82.30.80.70.50.70.70.8,2.7,1.2,0.5
09,0.90.80.50.70.70.60.50.60.50.81.21.51.41.92.02.52.22.51.30.90.60.81.10.7,2.5,1.1,0.5
10,0.51.31.00.40.60.70.70.70.50.60.90.91.01.82.41.52.91.52.93.42.71.22.72.7,3.4,1.5,0.4
11,3.03.23.73.23.84.45.54.44.75.25.35.65.65.26.66.25.96.23.63.11.92.41.70.8,6.6,4.3,0.8
12,1.72.52.62.81.91.50.91.51.51.82.02.15.67.17.57.36.17.36.77.97.57.09.59.8,9.8,4.6,0.9
13,8.87.17.38.28.47.57.67.57.68.88.96.76.78.29.29.89.39.812.812.09.67.49.68.7,12.8,8.7,6.7
14,10.28.47.87.17.57.09.87.08.07.57.07.06.47.26.44.83.84.83.22.91.71.91.41.2,10.2,5.8,1.2
15,2.22.62.94.04.13.34.53.32.71.20.91.02.13.02.12.42.82.40.61.51.73.13.23.6,4.5,2.5,0.6
16,3.63.73.65.86.35.03.75.03.53.94.44.22.92.42.62.73.32.73.73.33.23.83.63.5,6.3,3.7,2.4
17,3.33.43.45.24.84.03.64.05.28.310.111.011.111.912.312.912.012.912.613.515.114.514.614.2,15.1,9.3,3.3
18,15.715.115.915.015.714.814.214.814.313.413.614.614.815.114.314.014.014.013.812.712.912.812.210.7,15.9,14.0,10.7
19,10.29.49.19.29.28.36.48.36.64.64.72.41.31.14.34.23.54.23.84.34.83.73.53.0,10.2,5.3,1.1
20,2.81.71.91.51.51.01.31.01.01.21.81.93.44.34.34.54.04.52.92.32.74.82.61.1,4.8,2.5,1.0
21,1.60.82.12.61.11.71.71.71.11.06.83.42.22.13.17.35.87.37.67.47.77.78.69.0,9.0,4.4,0.8
22,9.210.39.410.38.87.77.27.78.17.78.18.99.09.99.310.711.310.712.211.211.111.011.311.4,12.2,9.7,7.2
23,11.912.212.112.211.613.713.213.712.113.310.810.59.810.511.611.310.511.311.111.511.510.811.111.1,13.7,11.6,9.8
24,11.211.612.011.110.910.39.510.38.48.47.67.56.88.18.57.87.07.85.44.55.14.75.25.2,12.0,8.0,4.5
25,5.95.24.64.54.34.85.44.84.85.04.65.35.66.37.16.96.26.95.54.93.63.12.83.2,7.1,5.0,2.8
26,3.13.93.93.43.03.24.03.24.14.23.43.83.93.84.34.44.44.44.74.64.04.34.85.0,5.0,4.0,3.0
27,4.94.75.34.93.63.83.83.83.83.53.73.83.73.22.82.93.42.93.54.13.83.23.42.6,5.3,3.7,2.6
28,3.02.73.23.63.74.03.54.03.63.63.63.93.94.55.56.66.46.65.24.44.64.94.94.5,6.6,4.3,2.7
29,4.04.04.34.83.93.72.73.73.42.42.72.82.93.02.73.63.93.64.34.33.82.72.32.1,4.8,3.4,2.1
30,2.62.94.24.34.34.33.34.33.62.92.31.60.92.23.84.23.44.23.74.04.03.43.73.6,4.3,3.3,0.9
31,3.74.44.24.24.13.74.33.74.44.43.63.53.83.73.53.43.53.43.92.92.52.92.53.3,4.4,3.7,2.5
TOTAL,4.84.84.95.04.74.64.64.64.34.54.74.64.54.95.35.55.25.55.15.04.74.64.74.5,7.3,4.8,2.6
