일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,20.120.120.120.120.120.120.020.120.020.020.020.020.020.020.020.020.020.019.920.019.919.919.919.9,20.1,20.0,19.9
02,19.919.919.919.919.919.919.919.919.819.819.719.719.719.719.719.719.719.719.719.719.719.719.719.6,19.9,19.8,19.6
03,19.619.619.519.519.519.519.419.519.419.519.419.519.419.419.419.419.319.419.219.219.219.319.319.3,19.6,19.4,19.2
04,19.319.319.319.319.219.019.019.019.019.019.119.119.119.119.119.119.019.119.018.918.918.919.019.0,19.3,19.1,18.9
05,19.019.018.918.918.918.918.918.919.019.019.018.918.918.918.918.918.918.918.918.918.918.918.918.9,19.0,18.9,18.9
06,18.918.818.818.818.818.818.818.818.918.818.818.918.918.818.818.718.718.718.718.618.618.618.718.7,18.9,18.8,18.6
07,18.718.718.718.718.718.718.618.718.618.518.418.518.518.518.618.618.618.618.518.418.418.418.418.4,18.7,18.6,18.4
08,18.418.518.618.518.518.518.518.518.318.318.218.218.218.318.318.318.418.318.418.318.218.118.118.1,18.6,18.3,18.1
09,18.218.218.318.418.418.418.318.418.118.118.018.018.018.118.118.118.118.118.218.218.118.018.018.0,18.4,18.2,18.0
10,18.018.118.118.218.118.118.118.118.018.018.018.018.018.018.018.018.018.018.118.118.118.018.018.0,18.2,18.1,18.0
11,18.018.018.018.118.118.118.018.118.018.018.017.917.917.917.817.817.817.817.917.917.917.917.917.9,18.1,17.9,17.8
12,17.917.917.917.917.917.917.917.917.917.917.917.917.817.817.817.817.817.817.917.917.917.917.917.9,17.9,17.9,17.8
13,17.917.917.917.917.817.817.817.817.817.817.817.817.817.817.717.717.717.717.817.817.717.717.617.6,17.9,17.8,17.6
14,17.617.617.617.617.617.617.617.617.617.617.717.717.717.717.717.617.617.617.617.617.617.617.617.6,17.7,17.6,17.6
15,17.617.617.617.617.617.617.617.617.517.617.517.617.617.617.517.517.517.517.517.517.517.517.517.5,17.6,17.5,17.4
16,17.517.517.417.417.417.517.417.517.417.417.417.417.417.417.317.317.317.317.317.317.317.317.317.3,17.5,17.4,17.3
17,17.317.317.317.317.317.317.317.317.217.217.217.217.117.117.117.117.117.117.016.916.916.816.816.7,17.3,17.1,16.7
18,16.716.716.616.616.416.316.216.316.316.316.416.416.316.316.316.316.316.316.416.416.516.516.516.6,16.7,16.4,16.2
19,16.616.616.716.716.716.716.716.716.716.716.716.716.616.616.616.616.616.616.616.616.616.616.616.6,16.7,16.6,16.6
20,16.516.516.516.516.516.516.516.516.516.516.516.616.616.616.516.516.516.516.416.416.416.416.516.5,16.6,16.5,16.4
21,16.516.516.516.516.516.516.516.516.516.516.516.516.516.616.516.516.516.516.716.716.616.616.616.6,16.7,16.5,16.5
22,16.616.416.416.416.416.516.516.516.516.516.516.416.416.516.416.416.316.416.416.416.416.416.416.4,16.6,16.4,16.3
23,16.416.316.316.316.416.316.316.316.216.216.116.116.015.915.915.916.015.916.216.216.216.116.116.1,16.4,16.2,15.9
24,16.016.016.016.016.016.116.116.116.016.016.015.915.915.915.815.815.715.815.815.815.815.715.715.7,16.1,15.9,15.7
25,15.715.615.615.615.715.715.815.715.815.915.915.915.815.715.515.415.515.415.615.615.615.615.715.7,15.9,15.7,15.4
26,15.715.615.615.615.615.615.715.615.715.715.815.815.715.615.615.715.715.715.615.715.715.715.715.7,15.8,15.7,15.6
27,15.715.715.715.715.715.615.615.615.715.715.815.815.815.715.615.715.715.715.715.715.615.715.715.7,15.8,15.7,15.6
28,15.715.715.715.715.715.615.615.615.715.715.715.815.815.815.715.715.715.715.815.715.615.715.715.6,15.8,15.7,15.6
29,15.715.815.815.815.815.815.715.815.615.615.615.715.815.815.815.815.715.815.815.815.815.715.615.6,15.8,15.7,15.6
30,15.615.715.715.715.715.615.615.615.615.615.515.515.615.615.615.715.615.715.615.615.615.515.515.6,15.7,15.6,15.5
31,15.615.615.615.615.615.515.415.515.515.515.415.415.415.415.515.515.515.515.415.415.515.515.415.4,15.6,15.5,15.4
TOTAL,17.417.417.417.417.417.317.317.317.317.317.317.317.317.317.317.317.317.317.317.317.217.217.217.2,17.4,17.3,17.2
