일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,15.7,15.7,15.6,15.6,15.6,15.7,15.7,15.7,15.7,15.6,15.6,15.6,15.7,15.7,15.7,15.6,15.6,15.6,15.7,15.6,15.6,15.6,15.6,15.6,15.7,15.6,15.6
02,15.7,15.7,15.6,15.5,15.5,15.6,15.6,15.6,15.6,15.5,15.5,15.5,15.5,15.6,15.6,15.6,15.6,15.6,15.6,15.7,15.6,15.7,15.7,15.7,15.7,15.6,15.5
03,15.7,15.7,15.6,15.5,15.5,15.5,15.5,15.5,15.7,15.6,15.6,15.6,15.6,15.6,15.6,15.7,15.7,15.7,15.5,15.6,15.6,15.6,15.6,15.6,15.7,15.6,15.5
04,15.7,15.6,15.6,15.6,15.5,15.5,15.5,15.5,15.7,15.7,15.7,15.7,15.8,15.8,15.7,15.7,15.6,15.7,15.6,15.5,15.6,15.8,15.8,15.8,15.8,15.7,15.5
05,15.8,15.8,15.8,15.8,15.7,15.5,15.2,15.5,15.5,15.7,15.5,15.5,15.6,15.7,15.7,15.7,15.7,15.7,15.3,15.3,15.3,15.4,15.7,15.7,15.8,15.6,15.2
06,15.7,15.7,15.7,15.7,15.4,15.3,15.3,15.3,15.4,15.5,15.6,15.7,15.7,15.7,15.7,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.7,15.6,15.3
07,15.6,15.6,15.6,15.6,15.6,15.6,15.5,15.6,15.3,15.3,15.5,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.5,15.5,15.5,15.5,15.6,15.6,15.5,15.3
08,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.4,15.2,15.4,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.5,15.4,15.4,15.4,15.4,15.6,15.5,15.2
09,15.4,15.5,15.7,15.6,15.6,15.6,15.5,15.6,15.3,15.3,15.3,15.4,15.4,15.5,15.6,15.6,15.6,15.6,15.6,15.6,15.5,15.4,15.4,15.4,15.7,15.5,15.3
10,15.4,15.4,15.5,15.7,15.7,15.7,15.7,15.7,15.6,15.4,15.4,15.4,15.5,15.4,15.5,15.6,15.6,15.6,15.4,15.5,15.4,15.4,15.4,15.4,15.7,15.5,15.4
11,15.4,15.5,15.5,15.5,15.5,15.5,15.4,15.5,15.4,15.3,15.3,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.4,15.5,15.4,15.3
12,15.4,15.4,15.4,15.5,15.5,15.5,15.5,15.5,15.4,15.3,15.2,15.2,15.2,15.2,15.3,15.3,15.3,15.3,15.3,15.3,15.2,15.2,15.1,15.1,15.5,15.3,15.1
13,15.1,15.1,15.2,15.2,15.2,15.3,15.3,15.3,15.2,15.1,15.0,15.0,15.0,15.0,15.0,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.3,15.1,15.0
14,15.1,15.1,15.1,15.2,15.2,15.2,15.2,15.2,15.2,15.1,15.0,15.0,14.9,14.9,14.9,15.0,15.0,15.0,15.1,15.1,15.0,15.0,15.0,14.9,15.2,15.1,14.9
15,14.8,14.8,14.9,14.9,14.9,15.0,15.0,15.0,15.1,15.1,15.0,15.0,14.9,14.9,14.9,14.9,14.9,14.9,15.0,15.0,15.0,15.0,15.0,15.0,15.1,15.0,14.8
16,14.9,14.9,14.9,14.9,14.9,14.9,15.0,14.9,15.0,15.0,15.0,15.0,15.0,14.9,14.9,14.9,14.9,14.9,14.9,14.9,15.0,15.0,15.0,15.0,15.0,14.9,14.9
17,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.9,15.0,15.0,15.0,15.0,15.0,14.9,14.9,14.8,14.8,14.8,14.8,14.8,14.9,15.0,15.0,15.0,15.0,14.9,14.8
18,14.9,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.9,15.0,15.0,15.0,15.0,15.0,15.0,14.9,14.8,14.9,14.8,14.8,14.9,14.9,15.0,15.0,15.0,14.9,14.8
19,15.0,14.9,14.8,14.7,14.7,14.8,14.7,14.8,14.9,15.0,15.0,15.0,14.9,14.9,14.8,14.9,14.9,14.9,14.8,14.7,14.8,14.9,14.9,14.9,15.0,14.9,14.7
20,14.9,14.9,14.8,14.7,14.8,14.8,14.8,14.8,14.9,14.9,14.9,14.9,14.9,14.9,14.9,14.8,14.7,14.8,14.8,14.8,14.8,14.9,14.9,14.9,14.9,14.8,14.7
21,14.9,14.9,14.8,14.8,14.8,14.8,14.8,14.8,14.9,14.9,14.9,14.9,14.9,14.9,14.8,14.8,14.7,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.9,14.8,14.7
22,14.8,14.8,14.8,14.8,14.7,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.7,14.7,14.7,14.7,14.7,14.7,14.8,14.8,14.8,14.8,14.8,14.8,14.7
23,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.8,14.8,14.8,14.8,14.7
24,14.8,14.8,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.8,14.7,14.7
25,14.8,14.8,14.8,14.8,14.8,14.8,14.7,14.8,14.7,14.7,14.7,14.7,14.7,14.8,14.8,14.8,14.8,14.8,14.7,14.7,14.7,14.7,14.7,14.7,14.8,14.7,14.7
26,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.6,14.7,14.7,14.6,14.6,14.6,14.7,14.7,14.6
27,14.6,14.6,14.7,14.7,14.7,14.7,14.7,14.7,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.7,14.7,14.7,14.6,14.6,14.6,14.6,14.6,14.5,14.7,14.6,14.5
28,14.5,14.6,14.6,14.6,14.6,14.7,14.7,14.7,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.7,14.6,14.5
29,14.6,14.6,14.6,14.6,14.6,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.7,14.5,14.5,14.5,14.6,14.5,14.6,14.6,14.6,14.6,14.5,14.5,14.7,14.6,14.5
30,14.5,14.5,14.6,14.6,14.6,14.6,14.7,14.6,14.7,14.7,14.7,14.7,14.6,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.7,14.6,14.6,14.7,14.6,14.5
31,14.6,14.5,14.5,14.5,14.6,14.6,14.6,14.6,14.7,14.7,14.7,14.7,14.5,14.5,14.5,14.5,14.5,14.5,14.6,14.6,14.6,14.7,14.6,14.5,14.7,14.6,14.5
TOTAL,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.1,15.0,15.1,15.1,15.1,15.1,15.1,15.2,15.1,14.9
