일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,26.526.526.526.526.626.626.626.626.626.626.626.626.726.826.927.027.027.027.027.027.027.127.127.1,27.1,26.8,26.5
02,27.127.127.027.127.127.127.127.127.127.127.127.127.127.127.227.227.227.227.627.327.227.527.827.8,27.8,27.2,27.0
03,27.727.727.627.627.627.627.627.627.827.827.727.727.627.527.527.527.627.527.627.727.828.228.228.2,28.2,27.7,27.5
04,28.027.927.927.927.928.028.028.028.228.228.228.228.128.027.927.927.927.928.528.728.828.828.828.8,28.8,28.2,27.9
05,28.828.828.728.728.628.628.628.628.728.728.728.728.828.828.828.828.828.829.029.029.029.029.129.0,29.1,28.8,28.6
06,29.029.029.029.029.029.029.029.028.928.928.928.928.928.928.928.928.928.928.928.928.928.928.928.9,29.0,28.9,28.9
07,28.928.928.928.928.928.929.028.929.029.029.029.029.129.129.129.129.129.129.329.329.329.329.229.1,29.3,29.1,28.9
08,29.229.229.329.329.329.329.329.329.329.329.329.329.329.329.329.329.329.329.329.329.429.329.329.3,29.4,29.3,29.2
09,29.329.329.329.329.429.429.429.429.329.429.329.429.429.429.329.329.329.329.329.329.329.329.329.3,29.4,29.3,29.3
10,29.329.329.329.329.329.329.329.329.329.329.329.329.329.329.229.329.329.329.329.329.329.429.529.5,29.5,29.3,29.2
11,29.529.429.329.429.429.429.429.429.529.429.429.529.529.529.429.329.329.329.529.629.529.529.529.4,29.6,29.4,29.3
12,29.529.529.529.529.529.529.529.529.429.429.329.329.429.429.429.429.329.429.429.429.329.229.129.0,29.5,29.4,29.0
13,29.029.129.229.329.329.329.329.329.128.928.828.828.828.929.029.229.229.229.329.228.628.528.528.5,29.3,29.0,28.5
14,28.628.628.628.628.728.828.828.828.828.828.728.728.728.728.728.828.828.829.029.029.129.129.028.9,29.1,28.8,28.6
15,29.029.029.029.029.029.029.029.029.029.028.928.828.828.828.828.828.828.829.029.129.128.928.828.8,29.1,28.9,28.8
16,28.828.828.828.828.928.928.928.928.928.928.928.928.928.928.928.928.928.928.928.928.928.928.928.9,28.9,28.9,28.8
17,28.828.828.928.928.828.928.828.928.928.928.928.828.828.828.828.828.828.828.728.628.628.628.728.7,28.9,28.8,28.6
18,28.728.728.728.728.828.828.728.828.828.828.728.828.928.928.928.928.928.928.528.628.829.029.028.9,29.0,28.8,28.5
19,28.728.528.428.528.528.628.628.628.928.828.828.828.728.328.028.028.028.028.028.128.128.228.328.3,28.9,28.4,28.0
20,28.328.228.228.128.228.228.228.228.428.728.628.628.528.528.327.827.627.827.727.627.627.627.727.8,28.7,28.1,27.6
21,27.827.927.927.827.827.827.827.827.828.028.128.328.328.328.328.127.928.127.827.827.727.827.827.9,28.3,27.9,27.7
22,27.927.928.028.028.027.927.927.927.927.927.928.228.228.128.128.027.828.027.027.027.027.027.027.0,28.2,27.7,27.0
23,27.027.027.127.227.327.327.327.327.327.327.327.427.727.827.827.827.727.827.828.028.027.927.928.0,28.0,27.5,27.0
24,28.028.128.328.428.428.428.428.428.428.428.328.428.428.228.028.028.028.028.928.928.828.728.728.7,28.9,28.4,28.0
25,28.728.728.728.728.728.728.728.728.428.428.428.428.528.528.428.328.328.328.428.428.328.328.328.3,28.7,28.5,28.3
26,28.328.428.428.428.428.428.428.428.228.228.128.228.228.328.428.528.428.528.428.128.128.128.128.1,28.5,28.3,28.1
27,28.128.128.228.228.228.428.428.427.927.927.827.927.928.028.228.328.328.328.328.227.927.927.927.9,28.4,28.1,27.8
28,27.928.028.028.028.128.328.428.327.927.827.727.727.727.827.928.128.228.128.228.227.627.427.327.2,28.4,27.9,27.2
29,27.227.327.527.627.627.928.027.927.526.326.125.926.026.226.426.927.626.927.827.727.125.325.425.5,28.1,26.9,25.3
30,25.525.625.725.825.926.427.126.426.825.525.325.425.425.425.726.126.526.127.027.026.927.127.227.1,27.2,26.3,25.3
31,27.027.027.227.427.527.627.427.627.227.627.527.527.427.427.527.627.627.627.727.427.427.627.727.7,27.7,27.5,27.0
TOTAL,28.328.328.328.328.328.428.428.428.428.328.228.328.328.328.328.328.328.328.428.428.328.328.328.3,28.7,28.3,28.0
