일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,23.723.623.723.723.723.823.923.824.023.923.823.723.723.723.723.723.723.723.723.823.823.823.823.8,24.0,23.8,23.6
02,23.823.823.823.823.823.923.923.924.023.923.823.823.723.623.623.623.623.623.723.723.723.723.823.8,24.0,23.8,23.6
03,23.823.823.823.823.823.823.823.823.723.823.823.823.723.723.623.623.623.623.824.024.324.424.424.3,24.4,23.9,23.6
04,24.324.424.424.424.424.424.424.424.324.324.324.324.324.324.324.324.224.324.224.224.224.224.224.2,24.4,24.3,24.2
05,24.224.224.224.224.224.224.124.224.024.024.024.124.124.124.124.124.124.124.124.124.124.224.124.2,24.2,24.1,24.0
06,24.224.224.224.224.224.224.224.224.224.224.224.224.224.224.224.224.224.224.224.224.224.224.224.2,24.2,24.2,24.2
07,24.224.224.324.324.324.324.124.324.024.024.024.124.224.324.224.224.224.224.023.923.923.923.923.9,24.3,24.1,23.9
08,24.024.024.024.124.124.023.824.023.723.723.723.723.723.723.723.823.823.823.723.723.623.623.623.6,24.1,23.8,23.6
09,23.623.723.823.823.823.823.523.823.423.323.323.323.423.523.623.723.823.723.723.123.123.022.922.9,23.8,23.5,22.9
10,23.023.223.323.523.723.823.623.822.722.722.622.622.221.822.022.323.122.322.722.522.522.422.422.1,23.8,22.8,21.8
11,21.822.122.522.622.823.122.523.122.322.322.322.222.121.721.621.822.321.822.422.022.021.921.921.9,23.1,22.2,21.6
12,21.922.022.022.122.322.622.722.622.021.821.721.821.821.821.821.921.921.922.322.322.121.721.721.6,22.7,22.0,21.6
13,21.621.621.721.822.122.322.422.322.121.721.721.721.721.721.721.721.721.721.922.021.921.821.621.6,22.4,21.8,21.6
14,21.621.521.621.721.822.022.122.022.121.821.521.521.521.521.521.521.621.521.721.721.821.721.621.2,22.2,21.7,21.2
15,21.221.221.221.421.621.721.921.722.022.021.521.121.221.221.221.221.221.221.221.321.421.421.321.2,22.0,21.4,21.1
16,21.221.121.221.221.321.421.521.421.921.821.621.321.221.221.221.221.121.221.121.121.121.221.221.2,21.9,21.3,21.0
17,21.221.121.121.121.121.021.021.021.121.121.121.121.121.121.021.021.021.021.021.021.021.121.121.1,21.2,21.1,21.0
18,21.221.221.221.221.221.221.221.221.221.221.321.421.321.321.221.221.221.221.221.221.221.221.221.2,21.4,21.2,21.2
19,21.321.321.321.321.321.321.321.321.321.421.421.421.421.421.421.421.321.421.221.221.221.221.321.3,21.4,21.3,21.2
20,21.421.421.421.421.421.321.321.321.221.321.321.521.421.521.421.421.321.421.021.020.921.021.021.0,21.5,21.3,20.9
21,21.221.421.421.421.321.120.821.120.720.720.821.021.221.321.321.321.121.320.620.520.520.520.620.6,21.4,20.9,20.5
22,20.720.821.121.221.120.820.720.820.620.620.620.720.820.921.121.121.121.120.720.720.720.720.720.8,21.2,20.8,20.6
23,20.820.821.021.121.120.920.820.920.720.720.820.820.820.820.921.021.021.020.920.920.820.820.820.8,21.1,20.9,20.7
24,20.820.920.921.021.121.020.921.020.820.820.820.820.920.920.921.121.121.120.920.920.820.820.820.8,21.1,20.9,20.8
25,20.920.921.021.121.121.121.021.120.920.820.820.820.820.920.921.021.121.021.020.920.820.820.820.8,21.1,20.9,20.8
26,20.820.920.921.021.121.221.121.220.720.720.720.720.820.820.820.820.920.821.120.920.820.820.820.8,21.2,20.9,20.7
27,20.820.820.820.921.121.221.121.220.720.720.720.720.720.720.720.720.820.721.021.020.720.520.520.5,21.2,20.8,20.5
28,20.520.520.620.720.921.021.021.020.720.520.420.420.420.420.420.520.520.520.720.720.720.520.420.4,21.0,20.6,20.4
29,20.420.420.420.520.620.720.820.720.820.520.420.420.420.420.420.420.520.420.520.620.620.620.720.7,20.8,20.5,20.4
30,20.720.720.720.720.720.720.720.720.920.820.620.620.520.520.520.520.520.520.620.620.620.620.620.6,20.9,20.6,20.5
31,20.520.520.520.520.520.620.620.620.820.820.520.520.420.420.420.420.420.420.420.520.520.520.520.5,20.8,20.5,20.4
TOTAL,22.022.022.022.122.222.222.222.222.022.021.921.921.921.921.922.022.022.022.021.921.921.921.921.9,22.3,22.0,21.7
