일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.60.50.60.30.41.01.91.01.21.10.61.00.90.40.40.30.20.31.81.51.01.60.50.9,1.9,0.9,0.2
02,0.60.60.81.52.60.51.20.51.91.92.21.10.91.61.33.63.83.65.05.44.75.03.62.4,5.4,2.5,0.5
03,2.33.13.52.72.82.22.42.22.32.11.81.61.51.81.31.32.91.32.02.62.43.32.31.7,3.5,2.3,1.3
04,1.83.13.27.16.27.68.87.67.16.56.57.07.87.48.68.98.78.97.77.37.97.66.25.8,9.5,6.9,1.8
05,5.75.44.84.54.54.43.54.43.12.22.22.33.44.94.74.34.64.34.95.54.63.32.40.8,5.7,3.9,0.8
06,0.52.93.33.02.83.53.63.53.23.04.04.54.34.55.05.25.55.25.04.55.15.66.56.1,6.5,4.2,0.5
07,4.54.14.35.86.06.06.56.07.17.16.97.37.36.96.66.36.06.35.45.25.14.53.83.4,7.3,5.8,3.4
08,2.93.22.81.91.61.00.61.02.63.63.83.32.10.72.33.12.03.12.64.44.02.72.11.1,4.4,2.4,0.6
09,2.92.83.22.42.22.32.62.33.03.93.83.11.62.43.23.12.53.18.08.17.38.08.210.6,10.6,4.2,1.6
10,10.412.513.912.912.812.513.512.513.012.310.17.09.28.66.810.010.710.014.113.413.012.412.411.7,14.1,11.7,6.8
11,12.713.711.810.76.96.86.06.86.87.07.37.46.96.05.84.13.64.13.45.05.44.33.8,13.7,6.7,3.1
12,3.73.11.81.61.51.51.71.51.93.33.53.62.10.93.62.92.82.92.33.02.32.01.60.8,3.7,2.3,0.8
13,1.50.80.83.54.12.92.62.93.03.23.23.10.70.63.33.63.13.62.42.73.33.23.63.4,4.1,2.7,0.6
14,3.43.23.23.02.91.91.61.92.51.20.30.51.72.32.43.23.23.22.82.81.81.93.03.2,3.5,2.4,0.3
15,2.92.62.51.91.61.61.61.60.70.62.22.73.53.74.54.03.74.03.32.82.22.71.70.8,4.5,2.4,0.4
16,1.41.71.72.01.60.90.30.90.60.80.82.43.25.02.91.81.21.83.45.25.24.36.36.3,6.3,2.6,0.3
17,7.08.09.08.99.69.88.39.87.57.67.38.18.27.19.710.412.710.410.68.27.86.77.36.3,12.7,8.5,6.3
18,6.36.76.96.96.56.98.06.97.15.75.35.15.96.56.15.55.65.55.55.85.75.75.84.8,8.0,6.1,4.8
19,5.04.74.94.84.42.92.22.91.71.54.14.74.74.04.75.13.85.12.42.51.10.81.11.1,5.1,3.2,0.8
20,1.31.11.00.40.80.80.90.80.62.12.81.10.62.23.93.63.53.62.32.42.21.31.21.0,3.9,1.7,0.3
21,0.60.81.00.90.70.61.00.62.31.51.31.71.40.70.80.50.50.50.60.60.3,2.3,0.9,0.3
22,0.40.61.60.80.60.81.60.81.21.31.91.00.40.40.40.50.40.50.21.80.90.31.13.4,3.4,1.0,0.2
23,4.05.34.44.34.85.54.65.54.65.05.35.96.15.35.55.75.95.76.36.87.37.27.16.8,7.3,5.6,4.0
24,6.66.18.16.67.17.57.47.58.68.38.67.87.15.96.05.95.85.96.57.26.46.05.04.8,8.6,6.8,4.8
25,4.03.42.52.63.22.82.92.83.43.22.82.32.01.41.11.83.41.83.02.72.42.62.83.1,4.0,2.8,1.1
26,3.23.42.83.53.63.73.33.73.23.23.11.81.00.40.20.40.80.41.62.92.52.32.12.0,3.7,2.3,0.2
27,1.71.92.51.71.01.41.11.41.21.92.12.65.96.25.33.43.73.43.34.74.64.13.23.2,6.2,2.9,0.5
28,4.33.53.42.71.72.22.22.21.42.62.52.63.53.73.53.02.93.02.42.82.93.03.01.8,4.3,2.8,1.4
29,0.71.10.90.50.71.62.31.62.53.42.41.60.40.62.32.22.22.21.21.00.71.00.80.9,3.4,1.5,0.4
30,0.30.30.30.80.60.21.00.21.21.81.41.20.70.40.40.31.70.32.31.82.32.02.31.4,2.6,1.2,0.2
31,1.71.51.30.82.61.81.51.81.72.72.61.20.60.30.20.40.40.42.52.32.21.72.11.4,2.7,1.5,0.2
TOTAL,3.43.63.63.63.53.43.43.43.53.63.63.43.43.33.63.73.83.74.14.44.13.83.73.4,5.9,3.6,1.6
