일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.41.11.10.50.20.81.20.81.82.11.10.41.45.04.64.73.94.74.84.54.13.53.73.7,5.1,2.5,0.2
02,3.72.92.42.53.13.42.23.41.11.72.32.24.04.63.34.34.54.34.13.13.32.32.61.4,4.6,2.9,0.9
03,1.21.41.31.71.91.70.91.70.81.31.81.72.23.23.84.95.34.95.86.47.78.17.77.6,8.1,3.5,0.3
04,7.88.37.67.17.47.28.07.27.37.16.96.25.86.16.76.36.16.36.37.37.06.95.86.0,8.3,6.9,5.8
05,5.94.74.03.32.01.62.51.63.33.02.50.91.73.13.13.12.83.11.91.70.60.50.70.7,5.9,2.4,0.5
06,0.50.60.61.20.60.50.30.50.91.81.20.30.62.73.53.12.33.11.00.60.50.60.60.5,3.5,1.1,0.3
07,0.91.01.00.40.70.71.80.72.02.62.32.21.90.70.60.80.60.80.60.40.30.50.70.4,2.6,1.0,0.3
08,1.00.91.71.91.51.50.81.50.72.41.10.60.60.40.41.62.81.61.91.82.00.70.70.7,2.8,1.3,0.4
09,0.90.70.40.90.80.41.30.41.22.61.61.42.01.80.60.50.30.50.60.50.80.50.70.5,2.6,1.0,0.3
10,0.90.91.41.41.81.91.51.93.31.22.42.31.40.80.92.13.42.12.73.22.42.32.63.1,3.4,2.1,0.8
11,3.03.72.62.01.41.21.11.20.82.02.22.71.61.50.60.50.70.50.50.30.70.90.80.3,3.7,1.4,0.3
12,1.71.92.32.32.72.51.92.51.52.61.71.23.04.04.54.74.14.74.14.41.91.91.96.6,6.6,2.9,1.2
13,9.410.811.210.810.89.89.29.88.37.56.36.16.55.75.33.72.63.72.11.82.11.10.90.6,11.2,6.0,0.6
14,0.90.70.60.61.23.63.83.65.75.65.75.55.86.56.96.56.46.56.85.85.96.25.64.6,6.9,4.7,0.6
15,4.52.72.21.81.61.51.31.52.04.03.83.62.42.52.21.82.11.82.11.7,4.5,2.4,1.2
16,3.83.13.43.33.42.82.02.81.21.30.80.70.80.5,3.8,2.0,0.5
17,0.92.32.51.70.71.72.61.71.71.61.90.70.40.40.41.82.71.82.92.32.22.51.51.4,3.1,1.7,0.4
18,1.31.52.52.82.31.22.11.23.72.73.33.62.14.74.44.13.14.12.31.82.94.14.34.9,4.9,3.0,1.2
19,3.94.32.93.12.63.64.03.63.43.74.53.12.81.50.20.70.80.72.01.81.31.93.22.4,4.5,2.7,0.2
20,2.52.92.62.72.62.12.22.11.60.71.01.00.41.51.63.02.13.01.81.41.21.51.21.1,3.0,1.8,0.4
21,1.61.60.70.61.01.10.71.10.31.81.90.80.30.41.33.12.43.11.11.22.21.52.31.9,3.1,1.4,0.3
22,1.11.62.52.62.72.94.02.94.34.82.62.02.42.92.92.62.82.61.41.52.33.43.23.5,4.8,2.8,1.1
23,3.03.22.83.23.04.84.34.83.74.14.45.14.95.55.24.54.84.54.14.64.64.03.23.9,5.5,4.1,2.8
24,3.73.93.12.32.82.31.52.30.91.92.11.41.60.80.60.40.60.40.60.40.40.40.80.5,3.9,1.4,0.4
25,0.82.33.13.22.22.03.22.03.02.01.51.92.21.82.73.32.13.31.81.51.11.11.11.2,3.3,2.1,0.8
26,3.05.04.53.54.06.76.96.76.86.75.86.65.95.55.05.23.65.24.04.33.42.53.12.2,6.9,4.8,2.2
27,2.72.73.12.63.33.63.53.64.03.13.02.42.00.90.50.61.80.61.20.81.42.42.92.6,4.0,2.3,0.5
28,3.13.13.13.22.93.13.03.11.95.46.15.55.55.35.55.04.35.05.43.94.03.72.92.1,6.1,4.0,1.9
29,2.15.36.110.47.55.46.25.48.58.410.410.18.99.610.910.69.110.69.28.97.79.610.510.0,10.9,8.4,2.1
30,9.89.08.78.69.47.87.37.87.67.67.67.57.47.27.87.76.57.76.15.75.46.05.56.1,9.8,7.3,5.4
TOTAL,2.83.13.03.12.93.03.13.03.23.53.43.13.03.33.33.53.23.53.02.82.82.82.82.8,5.2,3.1,1.1
