일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,5.66.57.07.37.87.45.47.43.73.03.23.12.72.22.64.63.64.63.63.53.33.02.72.8,7.8,4.3,2.2
02,2.53.33.63.64.14.03.54.03.43.73.93.52.72.93.93.23.33.23.83.93.84.14.32.7,4.3,3.5,2.5
03,1.92.53.31.91.31.21.91.20.96.07.16.55.65.46.25.54.55.53.53.34.36.26.66.1,7.1,4.1,0.9
04,6.77.28.07.57.98.29.48.28.58.89.39.48.47.66.46.55.26.55.34.85.34.95.55.5,9.4,7.1,4.8
05,5.65.15.56.87.38.17.78.15.54.84.05.65.95.96.35.65.15.63.93.12.11.51.52.2,8.1,5.0,1.5
06,2.52.32.22.21.22.12.42.16.58.910.79.38.36.06.77.17.17.17.86.76.26.76.25.7,10.7,5.7,1.2
07,4.95.15.66.65.54.77.34.78.07.06.14.45.75.85.66.57.76.57.68.37.87.16.97.1,8.7,6.5,4.4
08,6.75.44.74.64.83.83.03.82.42.53.13.23.31.50.70.60.80.61.51.81.61.31.61.9,6.7,2.7,0.6
09,2.02.12.32.41.62.93.32.91.41.42.24.94.93.63.12.82.62.83.02.63.12.92.41.5,4.9,2.7,1.4
10,2.13.34.02.72.31.82.41.82.63.02.72.51.81.92.52.01.12.00.80.91.21.61.61.7,4.0,2.1,0.8
11,4.24.75.05.44.24.04.64.04.74.44.44.85.04.84.74.53.64.52.61.92.21.70.81.1,5.4,3.8,0.8
12,1.21.42.11.10.92.92.72.92.02.31.11.81.30.80.71.01.51.08.05.49.49.88.77.7,9.8,3.2,0.7
13,9.46.89.17.47.46.27.46.28.77.16.09.38.57.410.913.611.713.616.614.814.413.812.612.9,16.6,10.1,6.0
14,12.211.510.08.78.26.86.66.85.65.95.76.05.44.54.75.05.15.03.02.92.42.72.63.1,12.2,5.8,2.4
15,3.32.93.22.73.22.22.42.24.62.72.11.51.62.11.85.74.45.76.86.16.25.86.36.3,6.8,3.9,1.5
16,6.86.96.16.05.95.65.85.66.06.76.26.15.04.24.65.75.65.74.14.24.14.44.43.4,6.9,5.4,3.4
17,3.73.13.03.22.02.85.22.89.76.95.13.62.83.56.06.86.86.86.68.18.97.26.25.9,9.7,5.4,2.0
18,6.15.95.05.74.03.74.33.74.34.63.93.72.93.53.73.33.23.32.82.91.32.22.21.9,6.1,3.7,1.3
19,2.42.73.23.03.33.23.43.23.13.03.63.43.32.62.52.52.42.53.74.14.14.14.44.5,4.5,3.3,2.4
20,3.93.73.74.33.85.15.15.15.25.64.54.54.74.23.12.53.32.53.34.94.23.33.73.5,5.6,4.1,2.5
21,3.73.52.95.04.82.61.42.63.34.65.85.64.76.14.54.66.54.66.68.88.78.49.38.9,9.3,5.2,1.3
22,8.87.57.97.48.29.610.39.610.610.810.99.99.69.49.410.19.410.114.615.011.911.811.311.8,15.0,10.3,7.4
23,12.011.611.311.111.211.412.311.411.310.910.810.410.810.712.111.69.911.610.611.19.98.38.27.1,12.3,10.7,7.1
24,5.95.65.95.54.95.14.45.14.65.14.03.63.84.44.12.91.52.93.23.32.82.01.71.0,5.9,3.8,1.0
25,1.21.62.41.41.51.44.31.44.74.85.45.35.36.16.25.04.85.04.44.14.34.54.94.7,6.2,4.1,1.2
26,4.45.43.82.52.22.01.52.01.52.12.62.43.03.32.73.43.03.43.43.23.43.73.42.8,5.4,2.9,1.2
27,3.02.93.63.23.74.33.84.31.92.33.43.22.11.10.60.50.70.50.51.01.52.13.03.9,4.3,2.4,0.5
28,2.32.31.02.96.46.95.96.95.85.15.43.73.23.23.43.43.63.43.33.02.42.52.13.0,6.9,3.7,1.0
29,2.01.92.12.02.12.12.62.13.22.21.91.61.92.52.52.61.72.62.62.01.50.81.03.2,3.7,2.2,0.8
30,2.12.56.04.54.54.53.24.52.73.83.02.23.03.12.73.63.23.62.72.63.03.83.63.1,6.0,3.3,2.1
31,1.91.71.71.62.42.52.22.51.62.46.15.05.95.45.45.04.65.05.13.83.43.64.35.7,6.1,3.7,1.6
TOTAL,4.64.54.74.54.54.54.74.54.84.95.04.84.64.44.54.84.44.85.04.94.84.74.64.6,7.6,4.7,2.2
