일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,13.413.313.413.413.413.413.413.413.313.213.213.213.113.113.213.213.213.213.213.213.113.113.013.0,13.4,13.2,13.0
02,13.113.113.013.113.113.113.113.113.013.012.912.912.912.912.912.913.012.913.113.013.013.012.912.9,13.1,13.0,12.9
03,12.913.013.013.013.013.113.113.113.013.012.912.912.912.912.912.912.912.912.912.912.912.812.812.7,13.1,12.9,12.7
04,12.712.712.712.712.612.712.612.712.512.512.412.312.212.212.212.212.212.212.312.312.312.312.212.2,12.7,12.4,12.2
05,12.112.112.112.112.112.212.212.212.212.212.112.112.011.912.012.112.112.112.112.112.112.112.112.0,12.2,12.1,11.9
06,12.011.911.911.912.012.012.012.012.012.012.012.011.911.811.912.012.012.012.112.112.112.112.112.1,12.1,12.0,11.8
07,12.012.011.912.012.012.012.012.012.011.911.911.911.811.811.711.811.811.811.911.911.911.911.911.9,12.0,11.9,11.7
08,11.911.811.711.711.711.711.711.711.811.811.711.711.711.711.611.611.611.611.711.711.711.711.711.7,11.9,11.7,11.6
09,11.711.711.711.711.711.711.711.711.711.711.811.811.811.811.811.711.711.711.711.711.711.711.711.8,11.8,11.7,11.7
10,11.811.811.811.711.711.711.711.711.711.711.711.711.811.811.711.711.611.711.611.611.711.711.711.7,11.8,11.7,11.6
11,11.711.711.711.711.711.711.611.711.611.711.711.711.711.711.611.611.611.611.511.511.611.611.611.7,11.7,11.6,11.5
12,11.711.711.711.611.611.611.511.611.611.511.611.611.611.611.611.611.611.611.511.511.511.611.511.6,11.7,11.6,11.5
13,11.611.611.611.611.611.611.511.611.611.511.511.511.611.611.511.511.411.511.311.311.311.411.311.3,11.6,11.5,11.3
14,11.311.311.311.211.111.011.011.010.910.910.911.011.010.910.810.810.810.810.610.610.610.710.710.7,11.3,10.9,10.6
15,10.710.710.710.710.710.710.710.710.610.610.610.610.710.710.710.710.710.710.610.610.610.610.710.7,10.7,10.7,10.6
16,10.610.610.610.610.610.610.510.610.510.510.510.410.410.410.510.510.510.510.410.410.310.210.210.2,10.6,10.5,10.2
17,10.110.110.210.210.210.110.110.110.110.110.110.210.210.210.310.310.310.310.310.210.110.110.010.0,10.3,10.2,10.0
18,10.010.010.110.110.110.110.010.19.99.89.89.89.89.89.89.99.99.99.89.89.79.69.69.6,10.1,9.9,9.6
19,9.69.69.69.69.69.69.69.69.59.49.49.39.39.39.39.39.39.39.49.49.49.49.39.3,9.6,9.4,9.3
20,9.29.29.29.29.29.39.39.39.39.29.29.29.19.19.19.29.29.29.39.39.39.39.29.2,9.3,9.2,9.1
21,9.29.29.29.39.39.39.39.39.49.49.49.39.39.39.29.39.49.39.39.49.49.49.49.3,9.4,9.3,9.2
22,9.39.29.29.29.29.29.29.29.29.29.29.19.08.98.88.78.88.78.99.09.09.09.08.9,9.3,9.1,8.7
23,8.88.78.68.68.68.68.78.68.78.78.68.58.48.28.18.18.18.18.58.48.58.48.48.4,8.8,8.5,8.1
24,8.38.28.08.08.08.18.08.18.18.18.18.18.07.97.87.77.77.77.87.97.97.98.08.0,8.3,8.0,7.7
25,8.07.97.97.97.87.87.97.87.98.08.08.18.18.18.18.07.98.08.07.98.08.08.18.1,8.1,8.0,7.8
26,8.28.28.28.18.18.08.08.08.08.08.18.28.28.38.38.38.28.38.28.28.18.28.28.2,8.3,8.2,8.0
27,8.38.38.48.38.38.38.28.38.18.18.28.38.38.48.48.48.48.48.28.28.28.28.38.2,8.4,8.3,8.1
28,8.38.48.48.48.48.38.38.38.28.28.28.38.38.38.48.48.48.48.38.28.28.18.28.2,8.4,8.3,8.1
29,8.28.38.38.38.38.38.38.38.18.18.18.18.28.28.28.38.38.38.28.28.18.08.18.1,8.3,8.2,8.0
30,8.18.18.28.28.28.28.28.28.18.18.18.18.08.18.18.28.28.28.28.28.18.18.18.1,8.2,8.1,8.0
31,8.18.08.18.18.28.28.28.28.28.18.18.08.08.08.08.08.08.08.18.18.18.18.08.0,8.2,8.1,8.0
TOTAL,10.410.410.410.410.410.410.410.410.310.310.310.310.310.310.310.310.310.310.310.310.310.310.310.2,10.5,10.3,10.1
