일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,3.13.73.61.81.54.00.94.03.82.21.91.41.11.41.52.34.82.33.93.83.84.03.93.2,4.8,2.8,0.9
02,3.12.52.42.63.24.34.44.33.64.22.72.22.21.61.11.11.01.11.21.21.10.90.80.6,4.4,2.2,0.6
03,0.51.00.60.60.90.70.70.71.00.70.80.90.80.80.80.80.40.80.80.81.21.72.22.5,2.5,1.0,0.4
04,1.51.10.60.40.50.50.20.50.50.40.60.60.70.90.81.00.71.00.70.71.21.71.51.8,1.8,0.8,0.2
05,1.02.42.62.73.33.13.13.11.11.20.61.01.00.70.60.50.60.50.60.61.51.41.71.0,3.3,1.4,0.5
06,0.70.81.52.31.91.22.71.22.52.62.01.12.22.51.11.42.21.40.91.40.82.12.62.3,2.7,1.8,0.7
07,3.22.83.73.22.83.43.53.43.33.64.12.63.11.61.30.81.30.81.21.31.01.21.51.7,4.1,2.4,0.8
08,2.32.42.52.11.51.31.71.31.91.81.51.71.61.51.31.21.21.21.20.90.91.01.41.6,2.5,1.6,0.9
09,1.71.91.91.71.31.21.11.21.01.01.21.21.41.41.61.41.31.41.11.01.11.11.01.4,1.9,1.3,1.0
10,3.24.43.71.82.72.12.72.12.82.71.62.01.20.60.50.80.80.83.32.41.20.90.50.4,4.4,2.0,0.4
11,0.61.21.52.43.63.42.73.42.11.41.30.60.81.31.01.41.21.43.21.72.92.52.32.3,3.6,1.9,0.6
12,2.81.91.92.42.81.60.81.60.60.50.51.02.11.11.61.71.71.72.22.01.22.41.80.5,2.8,1.6,0.5
13,0.60.81.71.21.62.12.32.13.01.91.92.92.91.31.44.04.14.02.02.92.11.32.30.8,4.1,2.1,0.6
14,0.30.70.70.80.60.50.60.50.60.30.30.70.50.51.51.01.81.02.63.23.93.22.41.2,3.9,1.3,0.3
15,1.41.81.52.03.03.43.83.42.31.71.81.91.71.61.71.92.31.93.22.52.11.81.21.2,3.8,2.2,1.2
16,0.91.02.12.12.62.92.02.93.13.53.73.33.74.04.03.73.53.72.41.82.12.02.42.1,4.0,2.7,0.9
17,2.02.01.51.82.21.92.41.91.81.82.13.02.62.73.54.04.34.03.51.71.31.00.60.6,4.3,2.2,0.6
18,0.20.30.20.30.80.70.30.70.60.90.60.30.30.40.30.50.30.50.20.50.80.30.40.5,1.0,0.5,0.2
19,0.81.41.41.41.31.62.01.61.92.42.52.21.61.81.61.21.31.20.91.21.21.41.31.1,2.8,1.6,0.8
20,0.91.02.32.93.33.44.63.42.92.53.73.93.73.94.44.53.84.53.63.52.30.80.90.6,4.6,3.0,0.6
21,0.20.00.40.60.50.70.40.71.70.70.40.30.40.60.42.02.42.02.11.62.01.70.61.1,2.4,1.0,0.0
22,1.71.40.81.00.60.50.60.50.80.81.01.61.61.01.00.90.80.90.70.70.70.91.71.8,1.8,1.0,0.5
23,1.10.60.80.80.70.70.70.70.63.55.34.64.64.85.55.34.85.34.14.64.44.84.53.9,5.5,3.2,0.6
24,4.23.53.33.22.81.91.51.92.31.93.43.72.81.40.82.62.32.62.10.70.30.41.41.7,4.2,2.2,0.3
25,1.41.31.81.81.51.61.21.64.44.14.34.74.24.24.54.33.44.32.91.01.11.61.10.5,4.7,2.6,0.5
26,0.91.11.00.60.80.70.50.70.41.30.50.30.40.50.51.01.21.02.42.82.62.22.93.1,3.1,1.3,0.3
27,1.80.93.23.94.85.35.45.35.86.36.15.55.05.34.23.93.73.94.24.14.24.64.33.0,6.3,4.4,0.9
28,2.82.42.11.41.21.31.81.32.93.53.43.42.81.60.50.81.60.80.80.70.60.60.30.2,3.5,1.7,0.2
29,0.51.32.01.92.32.92.82.92.51.83.33.63.63.34.34.04.54.03.74.64.53.53.83.7,4.6,3.2,0.5
30,4.73.94.55.66.06.26.26.25.45.05.14.44.24.03.74.22.94.21.92.32.53.32.83.3,6.2,4.2,1.9
31,2.71.30.81.72.93.33.53.33.43.84.24.15.35.55.13.72.73.72.62.32.72.62.72.1,5.5,3.1,0.8
TOTAL,1.71.71.91.92.12.22.22.22.32.32.32.32.32.12.02.22.22.22.11.91.91.91.91.7,3.7,2.1,0.6
