일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,20.720.720.720.720.720.820.820.820.920.820.820.820.920.920.920.920.920.921.121.221.221.221.221.2,21.2,20.9,20.7
02,21.221.221.221.221.321.421.421.421.421.421.321.421.321.321.421.421.521.421.822.022.021.921.921.9,22.0,21.5,21.2
03,21.821.821.821.721.822.122.222.122.122.222.122.021.921.821.821.821.821.821.922.222.222.222.122.0,22.2,22.0,21.7
04,22.021.921.921.921.821.922.021.922.022.122.121.921.921.821.821.721.721.721.821.922.022.022.022.0,22.1,21.9,21.7
05,21.921.921.821.821.821.821.921.821.921.922.022.021.921.821.821.721.721.721.821.821.922.022.021.9,22.0,21.9,21.7
06,21.921.821.821.821.821.721.821.721.821.922.022.021.821.821.821.721.721.721.721.721.821.921.921.9,22.0,21.8,21.7
07,21.821.821.821.721.721.621.621.621.721.721.721.821.821.521.521.421.421.421.421.521.521.521.521.5,21.8,21.6,21.4
08,21.521.521.521.521.521.621.721.621.821.922.022.122.122.122.122.122.122.122.222.222.322.322.322.5,22.5,22.0,21.5
09,22.622.622.622.622.722.722.722.722.722.722.722.822.822.822.822.822.822.822.822.822.923.023.023.1,23.1,22.8,22.6
10,23.223.323.323.323.223.223.223.223.123.123.123.123.223.223.323.223.223.223.223.223.223.223.323.3,23.3,23.2,23.1
11,23.423.423.423.523.523.523.423.523.323.323.223.223.223.323.323.323.223.323.223.123.123.123.123.1,23.5,23.3,23.1
12,23.223.223.323.323.323.423.323.423.123.123.023.023.023.023.123.123.123.123.022.922.922.922.922.9,23.4,23.1,22.9
13,22.822.822.822.922.922.923.022.922.822.822.822.722.622.622.722.722.822.722.922.622.522.522.522.5,23.0,22.7,22.5
14,22.422.322.422.522.522.622.522.622.522.622.522.522.522.522.522.622.722.623.022.922.922.822.822.8,23.0,22.6,22.3
15,22.822.722.722.722.822.822.922.822.922.822.822.722.722.722.722.722.822.722.923.022.922.922.922.9,23.0,22.8,22.7
16,22.922.822.822.822.722.822.922.822.822.922.822.822.822.822.822.722.822.722.923.023.123.123.023.0,23.1,22.9,22.7
17,22.922.922.922.922.923.023.023.023.023.023.022.922.922.922.922.922.822.922.922.923.023.022.922.9,23.1,22.9,22.8
18,22.922.922.822.822.822.822.822.822.822.822.922.822.822.822.822.822.822.822.822.822.923.023.022.9,23.0,22.8,22.8
19,22.922.922.922.922.822.822.822.822.822.822.922.922.822.822.822.822.822.822.822.822.923.023.123.1,23.1,22.9,22.8
20,23.023.022.922.922.922.922.922.922.922.923.023.123.023.022.922.922.922.922.923.023.023.123.123.1,23.1,23.0,22.9
21,23.123.123.123.123.123.123.123.123.123.123.223.223.223.123.123.123.123.123.023.023.023.123.123.1,23.2,23.1,23.0
22,23.123.123.023.123.123.023.023.022.922.922.922.922.922.922.922.922.922.922.922.923.023.023.023.2,23.2,23.0,22.9
23,23.223.323.323.323.223.223.223.223.223.223.223.223.223.223.223.123.123.123.023.023.023.023.023.0,23.3,23.2,23.0
24,23.223.223.123.123.123.022.923.022.922.822.922.922.922.922.922.922.922.923.023.123.123.123.223.2,23.2,23.0,22.8
25,23.323.423.623.623.723.723.623.723.723.723.623.623.723.723.723.723.723.723.823.823.823.923.924.0,24.0,23.7,23.3
26,24.124.124.324.324.424.424.424.424.324.324.224.124.124.124.124.124.124.124.124.224.224.224.224.2,24.4,24.2,24.1
27,24.224.224.324.424.424.424.524.424.424.324.224.224.124.124.124.124.224.124.124.124.124.124.124.1,24.5,24.2,24.1
28,24.124.024.124.124.224.224.224.224.124.124.024.023.923.923.923.924.023.924.124.024.023.923.923.9,24.2,24.0,23.9
29,23.823.823.823.923.923.923.923.923.923.823.823.823.723.723.623.623.723.624.024.023.923.923.823.8,24.0,23.8,23.6
30,23.823.823.723.824.024.124.024.124.023.923.923.823.823.823.723.823.823.824.024.024.023.923.923.8,24.1,23.9,23.7
31,23.823.823.823.823.823.923.923.923.923.823.823.723.723.723.623.623.623.623.723.823.823.723.723.6,23.9,23.8,23.6
TOTAL,22.822.822.822.822.822.922.922.922.922.922.922.822.822.822.822.822.822.822.922.922.922.922.922.9,23.1,22.9,22.7
